Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cd200,2.12221732470658e-31,2.63278254722222,0.074,0.017,5.55638939954676e-27
Pgap1,4.16822681003214e-31,-0.825098910809944,0.173,0.328,1.09132514340261e-26
Hnrnpc,5.10527242486139e-31,0.768027535197931,0.597,0.52,1.33666242627721e-26
Etv6,5.15943362421059e-31,-0.669200060572941,0.221,0.387,1.35084291149082e-26
Ccl12,5.41324236393099e-31,2.24076447456082,0.57,0.512,1.41729511572441e-26
Ptges,5.44084552090064e-31,3.85100089780473,0.05,0.007,1.42452217428221e-26
Krcc1,5.57648313740536e-31,-0.656817802549461,0.308,0.484,1.46003481503547e-26
Cdk6,5.91019958917636e-31,0.956344280987411,0.439,0.327,1.54740845643815e-26
Plp2,6.05962175303071e-31,1.10985323328322,0.331,0.213,1.5865301673785e-26
Nt5dc2,8.50229533802021e-31,1.11423923753189,0.376,0.257,2.22607096540045e-26
Ftl1-ps1,1.17522256474205e-30,0.960770042418937,0.445,0.33,3.07696771900763e-26
Gprc5b,1.40554917784987e-30,2.72206419911877,0.095,0.029,3.68000885744654e-26
Rassf2,1.64195012866009e-30,-0.800725912744799,0.167,0.32,4.29895382685786e-26
Kctd12,2.25693074709258e-30,-0.553911867080269,0.548,0.711,5.9090960820378e-26
Tuba1a,3.79619328225865e-30,1.78957524669277,0.139,0.056,9.9391932516096e-26
Rps13,5.77879615475446e-30,0.455405708682885,0.907,0.925,1.51300440923781e-25
Coro2a,6.55943389134953e-30,1.13436943610078,0.336,0.221,1.71739098143313e-25
Il6st,8.32960114039353e-30,1.25509107332246,0.27,0.159,2.18085617057783e-25
Hpgds,1.03935430405314e-29,-0.765941393408939,0.236,0.394,2.72123743887193e-25
Acod1,1.15315085985053e-29,1.16808534822499,0.568,0.463,3.01917958126066e-25
Cmtm3,1.43377682202605e-29,-0.741850483047596,0.199,0.358,3.75391447542859e-25
Arpc2,1.44037667579225e-29,0.363847755846136,0.962,0.952,3.77119421255928e-25
Cd84,1.50887268893116e-29,0.690105809516185,0.68,0.63,3.95053047415956e-25
Capg,1.74690938217358e-29,0.460263402410418,0.915,0.899,4.57375814440688e-25
Bcl2a1d,1.9475349262791e-29,1.81562017760647,0.141,0.059,5.09903594398395e-25
Socs3,2.30693633877252e-29,1.38043431746006,0.28,0.168,6.04002072217422e-25
Gbp9,2.37666088196999e-29,-1.05748969023459,0.139,0.277,6.22257352117383e-25
Mertk,2.58171579957764e-29,-0.666769499602284,0.268,0.433,6.75944830645417e-25
H2-Q7,3.29467017607585e-29,0.886636373709098,0.612,0.535,8.62610545500178e-25
Canx,3.2990607661147e-29,0.581029943440209,0.75,0.711,8.63760089784151e-25
Sptssa,3.53611410568562e-29,1.00820701749228,0.382,0.269,9.25825395150608e-25
Mmp14,4.10939916354793e-29,1.46405219790875,0.202,0.103,1.07592288900012e-24
Rpl7,5.32060637027415e-29,0.66863532589062,0.692,0.645,1.39304115986518e-24
Mbnl1,5.50806307369981e-29,-0.428564857350054,0.654,0.797,1.44212107395608e-24
Lrg1,6.04464703505453e-29,3.12922101615337,0.05,0.008,1.58260948671798e-24
F10,7.04353303367396e-29,2.18623623601194,0.114,0.042,1.84413781887652e-24
Rps4x,7.12706204991461e-29,0.59934295454303,0.78,0.754,1.86600738590864e-24
Gm4841,7.79494133409246e-29,-1.96406338850678,0.046,0.148,2.04087154009209e-24
Irf7,1.02363167102388e-28,1.3198366685502,0.343,0.233,2.68007244107471e-24
Alox5ap,1.08513023487409e-28,0.547200815139272,0.833,0.824,2.84108798094733e-24
Sdc4,1.24972254710757e-28,-0.549747797984588,0.451,0.621,3.27202357283703e-24
Ttc39b,2.11139178726928e-28,-1.05083795902274,0.1,0.226,5.52804597742842e-24
Jund,2.34149478861226e-28,0.737751381457435,0.735,0.686,6.13050165554461e-24
Gm9844,2.51215915419502e-28,1.60657089338392,0.174,0.083,6.57733509751341e-24
Bhlhe40,2.87594932685565e-28,1.96530535535169,0.129,0.051,7.52981052757348e-24
Zfand5,5.12951074699569e-28,0.994307745792623,0.451,0.347,1.34300850377841e-23
Lasp1,5.76346911921143e-28,0.704657675625076,0.6,0.523,1.50899148479194e-23
Itgax,6.11852888190972e-28,2.97731238079951,0.063,0.014,1.6019532318616e-23
Rps2,7.01813335536157e-28,0.573116508174306,0.762,0.746,1.83748767510077e-23
Ptgir,9.11406744003732e-28,2.35728949128145,0.073,0.019,2.38624513715057e-23
Pum2,1.01742527325935e-27,-0.547408309011544,0.32,0.493,2.66382285044763e-23
Eif5a,1.13996018368431e-27,0.457177906551383,0.919,0.919,2.98464375292227e-23
Rpl37a,1.31293101461728e-27,0.612265850665247,0.755,0.728,3.43751598247097e-23
Cd24a,1.84420406004458e-27,3.49518861612648,0.039,0.004,4.82849507000871e-23
D8Ertd738e,2.05212493297075e-27,-0.540758563540378,0.346,0.517,5.37287349950402e-23
H2-D1,2.36320448881941e-27,0.388919837356627,1,1,6.18734199262697e-23
Apbb1ip,2.40621326351117e-27,0.726601229834501,0.591,0.51,6.29994756652494e-23
Atp6v0e,2.50674361652576e-27,0.540513463952058,0.783,0.76,6.56315613678773e-23
Gnas,2.70399272886153e-27,0.426805490511846,0.906,0.904,7.07959376270525e-23
Casp1,3.32648538329829e-27,-0.416571211411561,0.553,0.712,8.70940403055159e-23
AU020206,4.04226181877723e-27,1.43508581577274,0.207,0.111,1.05834498939225e-22
Antxr2,4.69203385969157e-27,-0.780405725056318,0.2,0.346,1.22846830514445e-22
Tanc2,5.02776480377922e-27,-0.643114969448985,0.207,0.362,1.31636938092548e-22
Calm3,5.21369727816669e-27,0.805732212437895,0.475,0.37,1.3650502213696e-22
Xdh,5.54811101356754e-27,-0.472271815231011,0.399,0.57,1.45260642557225e-22
Uvrag,5.59416559385724e-27,-0.785469764585949,0.221,0.374,1.4646644357837e-22
Nrros,6.06949121662705e-27,-0.401839062352052,0.698,0.838,1.58911419033729e-22
Efhd2,8.08752318118459e-27,0.530044845932599,0.838,0.846,2.11747531929775e-22
Rhoa,1.04310412194156e-26,0.492094922874633,0.768,0.748,2.7310552120674e-22
Rpl38,1.07970009237108e-26,0.600306380601137,0.743,0.712,2.82687078184596e-22
Entpd3,1.42327951946778e-26,3.69968665856347,0.034,0.003,3.72643043787054e-22
Lgals3bp,1.64480960423824e-26,0.692277228395177,0.692,0.661,4.30644050581655e-22
Mtpn,1.86352602897297e-26,0.578111817011103,0.758,0.744,4.87908384905704e-22
Hgsnat,1.91633089688408e-26,-0.59808029002047,0.17,0.312,5.0173375542219e-22
Zfp281,2.29336003624267e-26,-0.762024803077254,0.176,0.319,6.00447524689055e-22
Tspo,2.36100431720527e-26,0.911678891167968,0.463,0.367,6.18158150330683e-22
Tulp4,2.37180539837828e-26,1.15263697493644,0.408,0.311,6.209860894034e-22
Zfp36l1,2.40573216266542e-26,0.81845035959543,0.63,0.553,6.29868794829061e-22
Bscl2,2.67851727697964e-26,-0.812946455880907,0.143,0.276,7.01289393458809e-22
Pde7b,4.2540288268974e-26,-1.00041622970802,0.186,0.325,1.11378982745828e-21
Rpl41,5.55599715440916e-26,0.623598282854022,0.66,0.626,1.45467117496741e-21
Sf3b3,5.81322883338345e-26,-0.953587936997326,0.13,0.257,1.52201957315645e-21
Gpr35,7.78235748108397e-26,-1.57875626996639,0.041,0.134,2.0375768356974e-21
Arg1,1.18549575988553e-25,1.24369253435187,0.219,0.12,3.10386499853229e-21
Max,1.22120324968936e-25,-0.562186638480579,0.264,0.423,3.19735434833669e-21
Sirpb1c,1.40844558620172e-25,0.810375065102083,0.447,0.334,3.68759223379334e-21
Litaf,1.6353573136858e-25,0.723180811103092,0.716,0.69,4.28169251869216e-21
Ccl3,1.68065843638126e-25,1.50269289614773,0.425,0.32,4.40029991813341e-21
Ahnak2,2.08092543008962e-25,1.03908631435013,0.393,0.293,5.44827896106065e-21
AW112010,2.55864891362988e-25,-0.257513897253273,0.807,0.894,6.69905458566575e-21
Slc8a1,2.57170367934459e-25,-0.802275364518692,0.16,0.295,6.73323457326e-21
Ndufa4,3.96177303674514e-25,-0.652777394789865,0.2,0.342,1.03727141648061e-20
Cytip,4.38999705655715e-25,-1.5770348391315,0.056,0.154,1.14938902934779e-20
Glipr1,5.2435192649053e-25,1.15023819343875,0.325,0.22,1.37285821393751e-20
Prr13,6.24356916790488e-25,0.698839971487139,0.677,0.619,1.63469127954086e-20
Srrm1,6.82722883410045e-25,0.591516596853548,0.625,0.552,1.78750505334418e-20
Peli1,7.88343370734899e-25,-0.404081526478725,0.265,0.42,2.06404061325811e-20
Gm12185,8.30330051583351e-25,-0.642787656805343,0.188,0.332,2.17397014105553e-20
Neat1,1.05194257603965e-24,-0.396351216222377,0.618,0.765,2.75419605258702e-20
Aqp9,1.12653014865934e-24,2.11207286828492,0.088,0.029,2.94948123521989e-20
Rpl12,1.21206072726686e-24,0.968074858688064,0.362,0.258,3.17341739613011e-20
Wdfy3,1.22768194234748e-24,-0.721505850905763,0.136,0.266,3.21431686145418e-20
Plk2,1.28950775319021e-24,1.62802838136502,0.216,0.122,3.37618919940261e-20
Bcl2a1a,1.38291584172711e-24,2.64156821390282,0.05,0.01,3.62075025680992e-20
Sec11c,1.55497087331092e-24,0.987646658307652,0.366,0.262,4.07122474050265e-20
Arhgdia,1.70794398859205e-24,0.435853317539727,0.806,0.776,4.4717389509317e-20
Ptprj,1.87701600014573e-24,-0.519458010454782,0.394,0.558,4.91440329158155e-20
Septin11,2.04420840516e-24,1.2265116453642,0.215,0.12,5.3521464463899e-20
Mtch1,2.28105117098084e-24,-0.546177714649816,0.262,0.416,5.97224817586204e-20
Tubb2a,2.28606486557157e-24,0.830822721299257,0.44,0.339,5.98537503103949e-20
Cd180,2.94398270546569e-24,0.518531076041366,0.843,0.85,7.70793551945027e-20
Rab8b,3.57776677692651e-24,-0.362593604861268,0.608,0.747,9.36730897534899e-20
Impdh1,3.95556661668956e-24,0.990393407204153,0.347,0.246,1.03564645158166e-19
Nampt,4.38622996979655e-24,-0.285149918923995,0.611,0.763,1.14840273069213e-19
Rpl35a,6.31492994155652e-24,0.64707568229952,0.61,0.553,1.65337495729833e-19
Isg15,6.66884317554588e-24,1.95420145090723,0.186,0.1,1.74603652022142e-19
Serpina3f,6.76643246204072e-24,-0.785975369356096,0.064,0.163,1.7715873472115e-19
Cd164,7.93876937461232e-24,-0.345007615286147,0.602,0.758,2.078528597661e-19
Kat2b,8.16961282530933e-24,-0.884494197381121,0.097,0.211,2.13896802992249e-19
Glrx,1.06314817269608e-23,0.449722332399969,0.819,0.815,2.78353454575289e-19
Osbpl8,1.13712016709237e-23,0.526744381695633,0.827,0.803,2.97720802148124e-19
Rpl5,1.14815599203162e-23,0.528874292456635,0.749,0.732,3.0061020183372e-19
Ccdc162,1.37112642287871e-23,1.59833695673331,0.206,0.116,3.58988320038103e-19
Fam91a1,1.53839778868483e-23,-0.608387882171253,0.193,0.333,4.02783309033461e-19
Rps29,1.70408174886058e-23,0.334124199183934,0.937,0.947,4.46162683486676e-19
Napsa,1.95389597558864e-23,2.05766887914451,0.078,0.024,5.11569044328618e-19
Lamp1,2.30314881539263e-23,0.406099925853815,0.95,0.943,6.03010422846098e-19
Msrb1,3.08956315330997e-23,1.07684011660582,0.382,0.291,8.08909424799615e-19
Vps13b,3.14600552098336e-23,-0.894522745524762,0.114,0.228,8.23687165503862e-19
Magt1,3.21478107854894e-23,0.878963630234039,0.443,0.357,8.41693981985683e-19
Tfrc,3.42371939573764e-23,-0.791199785067995,0.113,0.227,8.96398212192029e-19
Sgpl1,5.10600462474486e-23,-0.312868292266456,0.634,0.773,1.3368541308507e-18
Sema4d,5.91362490926203e-23,0.877804072957329,0.405,0.302,1.54830527374298e-18
Rgs10,5.93317827497297e-23,1.28898582932936,0.189,0.103,1.55342473595342e-18
Gdi1,6.32983096114997e-23,1.10027293478383,0.273,0.177,1.65727634224829e-18
Eif4g2,6.34281099301803e-23,-0.341923682878556,0.642,0.78,1.66067477419198e-18
Lacc1,7.45705927758485e-23,-0.515711203362119,0.333,0.484,1.95240726005727e-18
N4bp1,7.79823751821033e-23,-0.532835362803948,0.247,0.396,2.04173454701783e-18
Grina,7.86944082047988e-23,-0.174928388117607,0.672,0.817,2.06037699561804e-18
Zcchc24,7.91556998713205e-23,-0.541991655082689,0.221,0.361,2.07245453403091e-18
Dmwd,1.01377138080769e-22,-1.31265416304454,0.054,0.146,2.65425622923069e-18
Mat2a,1.28122637130462e-22,-0.643024914435054,0.201,0.338,3.35450688534975e-18
Arhgef12,1.31122128771652e-22,-1.18174706629555,0.049,0.138,3.4330395754994e-18
Zdhhc21,1.34494891060743e-22,-0.620741731385175,0.193,0.329,3.52134523775238e-18
Dpep2,1.34795039362879e-22,0.980197151483902,0.315,0.215,3.52920372059891e-18
Il6ra,1.55338885098742e-22,-0.802012963558753,0.109,0.222,4.06708268965527e-18
Kcnn3,1.62222217358857e-22,3.59625787556136,0.035,0.005,4.24730209488959e-18
H2bc4,1.71932157357453e-22,1.55636496379962,0.232,0.14,4.50152774393284e-18
Prdx5,2.1440414755448e-22,0.561902657358009,0.946,0.941,5.61352939127141e-18
S1pr2,2.59042960772629e-22,1.06898435890556,0.321,0.226,6.78226279894898e-18
Rpl26,2.72505721137767e-22,0.651515754118273,0.607,0.554,7.13474479082902e-18
Rpsa,3.01130134180766e-22,0.670522561371698,0.593,0.532,7.88418917312083e-18
Spcs2,3.11997039879315e-22,0.685460169383927,0.545,0.478,8.16870649812023e-18
Pgf,3.14520297469372e-22,4.86125114216258,0.024,0.001,8.23477042834308e-18
Stat3,3.3393532051316e-22,-0.442469036956027,0.413,0.576,8.74309456167555e-18
Twf1,3.69928286794277e-22,-0.459179567715466,0.356,0.51,9.68546240484776e-18
Dse,3.74545669769819e-22,-0.451743981284179,0.386,0.539,9.80635472591339e-18
Tuba1c,4.91105152192983e-22,0.625960074479092,0.597,0.536,1.28581150947167e-17
Fosb,4.97642354204115e-22,1.83404266673139,0.051,0.012,1.30292721177722e-17
Fzd1,6.01447856644151e-22,-1.81821884360487,0.02,0.09,1.57471077826572e-17
Evl,7.34180844560739e-22,-0.500611914698179,0.379,0.532,1.92223228722893e-17
Ms4a6c,8.54866162659816e-22,-0.289707234886111,0.676,0.816,2.23821058707593e-17
Lmna,1.0030034844466e-21,0.674810721769676,0.528,0.45,2.62606372297809e-17
Itsn1,1.06883795653002e-21,-0.498849444413954,0.29,0.435,2.79843153778689e-17
Ppt1,1.11106484761058e-21,-0.498344589517235,0.368,0.523,2.90898998401403e-17
Rps17,1.20493696277363e-21,0.60308500666372,0.689,0.657,3.15476595593392e-17
Arpc1b,1.23595157682748e-21,0.412628895120122,0.886,0.889,3.2359684184497e-17
Trir,1.28319136681501e-21,-0.477161863612336,0.332,0.485,3.35965163659507e-17
Smarca5,1.39303248927731e-21,-0.476769727599413,0.258,0.405,3.64723766342584e-17
Dnajc13,1.43319647837429e-21,-0.523433832636305,0.251,0.393,3.75239501967956e-17
P4hb,1.51958766957914e-21,0.698349665514777,0.567,0.497,3.9785844364921e-17
BC005624,1.6292910209616e-21,-0.660830315196021,0.179,0.304,4.26580975108166e-17
Tent5c,1.7107518255932e-21,2.47984704773149,0.053,0.013,4.47909042976811e-17
Rpl18a,1.73788339205811e-21,0.482052800799656,0.781,0.768,4.55012629708654e-17
Dhrs9,1.85221528715749e-21,1.21393960459775,0.198,0.113,4.84947006483574e-17
Lrpprc,2.05394272922177e-21,-0.871497957231867,0.1,0.207,5.37763285364845e-17
Smc6,2.14106333529472e-21,-0.602960799645369,0.189,0.319,5.60573202446864e-17
Cyba,2.32755903768381e-21,0.414337807778611,0.885,0.887,6.09401507246376e-17
Parp14,3.11107446740321e-21,-0.436606702074633,0.32,0.473,8.14541517055508e-17
Mtss1,3.50308187927896e-21,0.79394557930547,0.432,0.34,9.17176897632818e-17
Rpl27a,3.81723319740225e-21,0.505358899726591,0.729,0.707,9.99427995743858e-17
AU022793,4.2388257559336e-21,1.36873947007566,0.174,0.094,1.10980935941853e-16
Rpl32,4.59731726937021e-21,0.550229297986707,0.703,0.676,1.20366960746651e-16
Stx12,4.75883403448502e-21,-0.615665901629517,0.221,0.355,1.24595792690887e-16
Gbp8,4.87246641509174e-21,-0.414196013108492,0.44,0.6,1.27570915679932e-16
Tlr4,5.03280072522642e-21,-0.519212768308161,0.261,0.402,1.31768788587878e-16
Rnpep,5.22771549244103e-21,-0.60613127554618,0.228,0.359,1.36872047023091e-16
Csf1r,5.55318679090217e-21,-0.330225644891751,0.645,0.779,1.45393536559401e-16
Sell,6.66709519783682e-21,1.75940043393394,0.144,0.072,1.74557886469764e-16
Dnajc7,8.90622236658598e-21,-0.605670671234065,0.223,0.354,2.33182714001954e-16
Slc7a11,9.55558642218045e-21,1.33452512219862,0.187,0.106,2.50184363705529e-16
Fabp5,1.06153052016263e-20,0.943673824118391,0.89,0.955,2.77929920788979e-16
Hexim1,1.24787124526881e-20,-0.710371427693798,0.129,0.242,3.26717649436279e-16
Tpr,1.29106204125435e-20,-0.337697342412372,0.592,0.733,3.38025863641214e-16
Rcbtb2,1.33104624658288e-20,-0.568486512243512,0.227,0.362,3.4849452828033e-16
Csf1,1.51446953168381e-20,1.79454348677312,0.09,0.035,3.96518412785455e-16
Cmtm7,1.60487312175341e-20,-0.49918298675545,0.316,0.461,4.20187880737476e-16
Lap3,1.61173766610434e-20,-0.735901018104427,0.137,0.251,4.21985155739437e-16
Zswim6,1.75320438149557e-20,-0.526239403099895,0.198,0.328,4.59023971163171e-16
Egr2,1.79334480771431e-20,3.15691024932913,0.039,0.007,4.69533537555762e-16
Cav1,2.28025036672022e-20,1.79051984438288,0.114,0.05,5.97015151014687e-16
Pkn1,2.48655232843223e-20,-0.602253821421846,0.177,0.304,6.51029130630126e-16
Tyrobp,2.79292879411056e-20,0.333586974973723,0.951,0.947,7.31244616874027e-16
Frmd4b,3.06463032119984e-20,-0.546144457353231,0.306,0.446,8.02381510696543e-16
Nlrp3,3.07791390905243e-20,-0.610477393720131,0.283,0.412,8.05859419668107e-16
Cdc42,3.19463343162063e-20,0.287469260962546,0.957,0.968,8.36418925066914e-16
Rab20,3.32633832545353e-20,-0.734192741524121,0.122,0.231,8.70901900370243e-16
Snx9,3.40086439360178e-20,-0.435965734928485,0.336,0.485,8.90414315532819e-16
Gyg,3.41400746808157e-20,0.794285744439994,0.5,0.425,8.93855435293116e-16
Phyh,3.42014833206178e-20,-0.752803265431463,0.144,0.257,8.95463236300415e-16
Ell2,3.61257318214633e-20,0.738906430509122,0.44,0.353,9.45843910549553e-16
Cd48,3.63543416783042e-20,-0.516200238526678,0.207,0.338,9.5182937382136e-16
Bcar3,4.37615911611257e-20,1.793990534921,0.089,0.035,1.14576597978059e-15
Ddx46,4.44801540943583e-20,-0.608511537683461,0.141,0.257,1.16457939449849e-15
Rtp4,4.52720857761521e-20,-0.354038878551074,0.394,0.553,1.18531374979121e-15
Acin1,4.87875390154644e-20,-0.566496645987186,0.219,0.351,1.27735534650289e-15
Rpl3,5.46091902122793e-20,0.754131430623431,0.462,0.381,1.4297778181379e-15
Zmynd11,5.82135922649658e-20,-0.54813408585609,0.221,0.354,1.52414827268134e-15
Myo1e,6.43215041720348e-20,0.979906280934183,0.332,0.243,1.68406562223221e-15
Nap1l1,6.53557276732536e-20,0.633853744883305,0.589,0.536,1.71114366194113e-15
Ptpn6,7.10155227050786e-20,-0.398176731124431,0.422,0.581,1.85932841546437e-15
Fyb,8.00772793199036e-20,-0.22385046965544,0.852,0.918,2.09658332715372e-15
Sh3glb1,8.1955221850571e-20,0.732890368177264,0.718,0.677,2.14575161849165e-15
Layn,8.26053115944868e-20,2.28917431287777,0.051,0.013,2.16277226816685e-15
Eng,9.13944679096198e-20,-1.61478416683395,0.029,0.099,2.39288995880967e-15
Il4ra,9.40064917020791e-20,-0.505561065315996,0.33,0.471,2.46127796574383e-15
Sppl2a,9.66394543619872e-20,-0.318428318582092,0.595,0.741,2.53021419410555e-15
Pros1,1.04664954162269e-19,-1.59023329025966,0.03,0.101,2.74033782987654e-15
Ubxn8,1.18625100896097e-19,-1.31816934177312,0.041,0.118,3.10584239166162e-15
App,1.40820910093176e-19,0.303016681253311,0.904,0.887,3.68697306805952e-15
Zfp36l2,1.50599319462071e-19,-0.146865967068816,0.498,0.648,3.94299138215593e-15
Hsp90ab1,1.58149376784724e-19,0.332610389487761,0.934,0.938,4.14066698297765e-15
Mapkapk2,1.64651085800784e-19,-0.426220116246592,0.326,0.469,4.31089472843614e-15
Sltm,1.77655058624049e-19,-0.6095826674876,0.186,0.306,4.65136474489486e-15
Ddrgk1,1.95926724888271e-19,-0.804149406160155,0.121,0.225,5.1297535110247e-15
Serinc3,2.2755695637959e-19,-0.35920707555827,0.527,0.669,5.95789623193043e-15
Erbin,2.37324235964061e-19,-0.632343090750506,0.178,0.296,6.21362314601105e-15
Atp6v1b2,2.48540119181671e-19,0.556253227880543,0.82,0.815,6.50727740041452e-15
Elovl7,3.61405289588317e-19,3.1360804488269,0.031,0.004,9.46231329200132e-15
Ecm1,4.46821865653859e-19,0.897702807755461,0.428,0.343,1.16986900865493e-14
Npas2,4.51601112336402e-19,2.85106135893417,0.04,0.008,1.18238203231917e-14
Ifnar1,4.74253934879674e-19,1.10137059747406,0.244,0.159,1.24169165230196e-14
Irf2bp2,5.43638996143567e-19,0.847162140229849,0.424,0.347,1.42335561970309e-14
Jdp2,5.55263680388171e-19,-0.786097636660506,0.078,0.168,1.45379136799231e-14
Erlec1,6.77249103405961e-19,-0.70127855971267,0.112,0.215,1.77317360253749e-14
Csf2ra,6.78589763287421e-19,0.717292955267856,0.47,0.387,1.77668371823912e-14
Nipa2,8.98054652821113e-19,-0.540036626536765,0.262,0.392,2.35128669201624e-14
Tlr8,9.70959866749032e-19,-0.890650955108339,0.076,0.165,2.54216712312232e-14
Prdx6,1.09003663893264e-18,1.11527352482411,0.432,0.351,2.85393392805343e-14
Crem,1.10135500626397e-18,-0.90326547245734,0.071,0.159,2.88356767740033e-14
Heatr1,1.11331488532821e-18,-0.675340014669503,0.137,0.245,2.91488103276632e-14
Pls3,1.17109406844247e-18,1.60298075781813,0.104,0.046,3.06615848999608e-14
Hexa,1.19368323677423e-18,0.585702223637159,0.623,0.569,3.12530145052229e-14
Ctsd,1.20317218221435e-18,0.368347291129145,0.938,0.928,3.1501454074736e-14
Mex3b,1.26731548751609e-18,-1.96707699356317,0.02,0.081,3.31808540941462e-14
ENSMUSG00000121141,1.31210330192919e-18,-0.329845230012258,0.672,0.786,3.43534886511101e-14
Rps18,1.43191175609864e-18,0.864598622218244,0.375,0.295,3.74903135981745e-14
Pfkfb3,1.5892482491178e-18,-0.472301643097241,0.202,0.325,4.16096976584022e-14
Ugp2,1.70991139371803e-18,0.884509711012343,0.372,0.291,4.47689001103254e-14
Ogfrl1,1.86518103238084e-18,-0.545108834778389,0.18,0.299,4.88341697897951e-14
Cox6a2,1.86884377902708e-18,2.60357537703318,0.049,0.013,4.89300678224869e-14
Dhrs3,2.1900606640313e-18,0.969464157770014,0.378,0.298,5.73401683056675e-14
Atpif1,2.20338104982002e-18,0.625100023982271,0.538,0.477,5.76889226463879e-14
