Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
H2-Ab1,0.572283872858647,3.30531394893405e-07,0.00865397298109913,2.06278446506263,0.476,0.607,NS,FALSE
Smarcad1,-0.41424850312308,3.3217107674422e-07,0.00869690313131717,2.06063536719897,0.098,0.15,NS,FALSE
Kcnab1,-1.09250903899827,3.35879493451468e-07,0.00879399689754635,2.055813691932,0.016,0.043,log2FC_only,FALSE
Oip5os1,-0.109563073546911,3.40690223507996e-07,0.00891995143188636,2.04963751030114,0.192,0.267,NS,FALSE
Smg6,-0.671079877431622,3.40882285596774e-07,0.00892498000149475,2.04939274835305,0.045,0.083,NS,FALSE
Triobp,-0.357063509757441,3.42315882799418e-07,0.00896251444345435,2.04757013144047,0.114,0.17,NS,FALSE
Mindy1,0.566128606544716,3.43230195764596e-07,0.00898645298550864,2.04641169344961,0.33,0.289,NS,FALSE
Cd22,-1.02377732075546,3.45168311856394e-07,0.00903719674102411,2.04396626296541,0.016,0.042,log2FC_only,FALSE
Pelp1,-0.706229195251068,3.45968759961135e-07,0.00905815407330243,2.0429602965239,0.049,0.087,NS,FALSE
Reep5,0.299888197360076,3.48945317507942e-07,0.00913608630299294,2.03923980656577,0.719,0.72,NS,FALSE
F730311O21Rik,-0.751432591466909,3.49823391544123e-07,0.00915907603740822,2.03814833551277,0.028,0.061,NS,FALSE
Top1,-0.212266154982167,3.50495119802325e-07,0.00917666322666446,2.03731520612774,0.493,0.591,NS,FALSE
Ifi208,1.56295853229428,3.52474737252207e-07,0.00922849357073728,2.03486918600668,0.046,0.022,log2FC_only,FALSE
Itsn2,-0.165220766902301,3.573176424054e-07,0.00935529051345818,2.02894272163989,0.329,0.421,NS,FALSE
Mgat2,-0.235763674304207,3.61873579991057e-07,0.00947457407132585,2.02344030459268,0.194,0.263,NS,FALSE
Laptm4a,-0.177470788967132,3.68287416249174e-07,0.00964250113223586,2.01581030146646,0.592,0.7,NS,FALSE
Cnot7,-0.486845985162059,3.7049438243086e-07,0.00970028392080478,2.0132155540395,0.081,0.128,NS,FALSE
Kdm5a,-0.409098381846242,3.74827958779867e-07,0.00981374561677447,2.00816520360627,0.119,0.175,NS,FALSE
Coa6,-0.318854745048339,3.75815237757515e-07,0.00983959455496727,2.00702279650445,0.124,0.18,NS,FALSE
Snx2,0.477460706408803,3.85038264887769e-07,0.0100810718512916,1.9964932898792,0.612,0.627,NS,FALSE
Srgap2,0.49484079330112,3.87070709939915e-07,0.0101342853276468,1.99420687244735,0.38,0.338,NS,FALSE
Hk2,-0.101487210777092,3.95079304380321e-07,0.0103439663472856,1.98531290104452,0.296,0.384,NS,FALSE
Tgfbr1,-0.579232051477533,3.95595540666989e-07,0.0103574824457431,1.98474579408792,0.032,0.065,NS,FALSE
Idh1,-0.208979807008016,3.97813667209225e-07,0.0104155574348719,1.98231748189382,0.287,0.37,NS,FALSE
Phaf1,-0.582670839220033,3.98778189808756e-07,0.0104408105655728,1.98126578385382,0.065,0.108,NS,FALSE
Arhgdib,0.215260334972924,4.13831343607209e-07,0.010834932238324,1.96517380041375,0.789,0.8,NS,FALSE
Dync1li2,-0.312096747541784,4.14199769008964e-07,0.0108445783521927,1.96478732911552,0.16,0.224,NS,FALSE
Sord,1.08888372456345,4.17636544103768e-07,0.0109345599977248,1.96119868810918,0.115,0.078,log2FC_only,FALSE
Ankfy1,-0.210474516580324,4.23857815445292e-07,0.0110974453239886,1.95477698602312,0.18,0.251,NS,FALSE
Slc26a11,-0.693761125697305,4.4228255023901e-07,0.0115798417303578,1.93629737636869,0.019,0.047,NS,FALSE
E2f3,-0.549516602234368,4.42367172712775e-07,0.0115820573159659,1.93621429021027,0.063,0.105,NS,FALSE
Mdn1,-0.457687963057806,4.47480176085309e-07,0.0117159259702656,1.93122338116992,0.074,0.119,NS,FALSE
Prkar2a,-0.155826225845225,4.50404606352077e-07,0.0117924934035101,1.92839435801802,0.178,0.249,NS,FALSE
Slc35a2,-0.535667289822305,4.52034211250848e-07,0.0118351597189697,1.92682587676328,0.057,0.099,NS,FALSE
Flrt3,1.64539222058741,4.5777023320731e-07,0.0119853402458338,1.92134963248634,0.042,0.02,log2FC_only,FALSE
Tigd2,-0.192054424986898,4.63635166514242e-07,0.0121388959296759,1.91582081189786,0.149,0.213,NS,FALSE
Psmd3,-0.341163313772729,4.69523352051709e-07,0.0122930604034178,1.91033998441552,0.128,0.186,NS,FALSE
Ptger3,2.47587916333111,4.70700925532432e-07,0.0123238916322901,1.90925212922116,0.014,0.003,log2FC_only,FALSE
Zmpste24,-0.302526713187801,4.72777175041773e-07,0.0123782519969437,1.90734068016897,0.188,0.256,NS,FALSE
Ubr5,-0.283085711860489,4.7772974915922e-07,0.0125079202924867,1.90281489498934,0.195,0.263,NS,FALSE
Ercc6l2,-0.866875034346795,4.79511718931453e-07,0.0125545758250633,1.90119795598542,0.037,0.071,NS,FALSE
Usp16,-0.242147736892355,4.81503741551046e-07,0.0126067309612895,1.89939751529298,0.137,0.199,NS,FALSE
Plcg2,-0.281775692487811,4.81763370400851e-07,0.0126135285638351,1.8991634049862,0.242,0.32,NS,FALSE
Tnfrsf23,0.834327688733526,4.86944854197942e-07,0.0127491901726105,1.89451740069955,0.148,0.106,NS,FALSE
Ppp1r8,-0.54049035959281,4.9130304214931e-07,0.0128632962495532,1.89064772818021,0.067,0.111,NS,FALSE
Rapgef5,1.59667095494917,4.92333851514913e-07,0.0128902849003634,1.88973748378792,0.042,0.02,log2FC_only,FALSE
Pi4k2a,-0.229144878741948,4.98222654538599e-07,0.0130444655411296,1.88457371014699,0.231,0.306,NS,FALSE
Rnf139,-0.53042800414047,4.98339029533155e-07,0.0130475124712371,1.8844722793595,0.071,0.116,NS,FALSE
Gpatch11,-0.520288326466313,5.00563233719573e-07,0.0131057465852459,1.88253823388433,0.075,0.121,NS,FALSE
Dhrs4,-0.746921672278752,5.02938924055204e-07,0.0131679469096134,1.88048193311209,0.038,0.072,NS,FALSE
Traf1,1.42697882134881,5.03375641418241e-07,0.0131793810436124,1.88010498546703,0.082,0.05,log2FC_only,FALSE
Tnfaip2,-0.116399005782404,5.05956739691724e-07,0.0132469593586087,1.87788379609098,0.616,0.704,NS,FALSE
Atrx,-0.159815341714196,5.08705397447403e-07,0.0133189247159679,1.87553083588434,0.351,0.44,NS,FALSE
Taok1,-0.182218314969248,5.15708849001508e-07,0.0135022890845575,1.86959259798517,0.269,0.358,NS,FALSE
Tnrc6b,-0.20061540522514,5.16150212130126e-07,0.013513844853991,1.86922107131029,0.158,0.223,NS,FALSE
Pgam5,-0.443752671297626,5.21544800116945e-07,0.0136550859566619,1.8647055616988,0.093,0.142,NS,FALSE
G6pc3,-0.44138331614632,5.25013518372732e-07,0.0137459039380349,1.86182669544276,0.074,0.12,NS,FALSE
Pvr,0.703662824334197,5.28155008895467e-07,0.0138281544429011,1.85923577858543,0.204,0.159,NS,FALSE
Fbxo25,-1.16154169407416,5.29156483441408e-07,0.013854375049463,1.85841305982698,0.017,0.044,log2FC_only,FALSE
Ankrd16,-0.808042095528746,5.33844022822909e-07,0.0139771042055494,1.85458279696087,0.034,0.067,NS,FALSE
Impa1,-0.347572941652111,5.40209293580471e-07,0.0141437597245239,1.84943513010248,0.121,0.176,NS,FALSE
Epc2,-0.516752361676642,5.43331777898855e-07,0.0142255126089478,1.84693207507515,0.063,0.106,NS,FALSE
Agpat5,-0.251927204906856,5.4963794884927e-07,0.0143906207767716,1.84192047123981,0.181,0.249,NS,FALSE
Klhl22,-0.563397426116574,5.53350486397499e-07,0.0144878224348593,1.83899688544616,0.044,0.081,NS,FALSE
Atp10a,1.68123613733077,5.60898459477817e-07,0.0146854434660482,1.83311293426548,0.031,0.013,log2FC_only,FALSE
Rpl15,0.269190401010227,5.6809197287064e-07,0.0148737840336991,1.82757852872817,0.754,0.771,NS,FALSE
Lgmn,0.483134320492597,5.68577844756733e-07,0.0148865051314208,1.82720724853999,0.687,0.718,NS,FALSE
Dido1,-0.567829162838621,5.71904002854587e-07,0.0149735906027388,1.8246740452164,0.061,0.103,NS,FALSE
Psmb4,-0.184648789809262,5.74076369430363e-07,0.0150304675044258,1.82302751100093,0.379,0.468,NS,FALSE
Ate1,-0.399803200113874,5.7957861117095e-07,0.0151745271976778,1.81888483162921,0.096,0.146,NS,FALSE
Zrsr1,1.27707760100806,5.79695148873847e-07,0.0151775783878151,1.81879751544348,0.056,0.03,log2FC_only,FALSE
R3hdm1,0.538284835303043,5.80942581030658e-07,0.0152102386565447,1.81786397158755,0.295,0.25,NS,FALSE
Cyrib,-0.204302675888719,5.8397029473605e-07,0.0152895102567793,1.81560642539113,0.451,0.541,NS,FALSE
Gm26740,-0.471031132496146,5.91714064140489e-07,0.0154922576273263,1.80988528955867,0.084,0.131,NS,FALSE
Uros,-0.990168998312219,5.92813821855446e-07,0.0155210514838193,1.80907886051649,0.025,0.055,NS,FALSE
Katna1,-0.434247242753797,5.97362476761313e-07,0.0156401443665647,1.80575924249656,0.091,0.14,NS,FALSE
Gm26782,-0.970928420879711,6.00515649008287e-07,0.015722700722335,1.80347285218561,0.021,0.05,NS,FALSE
Atp13a2,-0.215668695322707,6.04858171446332e-07,0.0158363966448079,1.80034362926802,0.272,0.352,NS,FALSE
Rbm5,-0.103008837696749,6.05980240979325e-07,0.0158657746693207,1.7995387179917,0.225,0.306,NS,FALSE
Gm32515,1.94484774804593,6.11104470120575e-07,0.0159999372366969,1.79588172095718,0.018,0.005,log2FC_only,FALSE
Rps6ka3,0.503365245270792,6.12133037260826e-07,0.0160268671815629,1.79515136215791,0.414,0.383,NS,FALSE
ENSMUSG00000120357,2.12833304896315,6.12344320181803e-07,0.016032398991,1.79500148758971,0.019,0.006,log2FC_only,FALSE
Il1a,1.79482634413949,6.15356326494109e-07,0.0161112593402688,1.79287051152654,0.052,0.027,log2FC_only,FALSE
Pdia5,1.42241288666015,6.2222633922328e-07,0.0162911300135439,1.78804879036149,0.026,0.01,log2FC_only,FALSE
Gpat4,-0.296648373579336,6.29133582866878e-07,0.0164719754666206,1.78325431322825,0.158,0.22,NS,FALSE
Rrp15,-0.882643054501927,6.36424815627616e-07,0.0166628745227622,1.77825007605724,0.025,0.056,NS,FALSE
Copg1,-0.286445883445075,6.40231467717952e-07,0.0167625402877914,1.77566016533754,0.143,0.203,NS,FALSE
Ccnh,-0.319083244007016,6.44802622312329e-07,0.0168822222573814,1.77257038646659,0.162,0.225,NS,FALSE
Parp8,-0.316708905030948,6.45347064632127e-07,0.0168964768461984,1.77220384247308,0.092,0.141,NS,FALSE
Kifbp,-0.441460769175238,6.51343525655521e-07,0.0170534761887128,1.76818708085344,0.085,0.133,NS,FALSE
Nol10,-0.770703537343682,6.58172629327885e-07,0.0172322757810627,1.76365736364943,0.039,0.074,NS,FALSE
Wars,-0.332254554459807,6.6684744524044e-07,0.0174593998112852,1.75797068979008,0.093,0.142,NS,FALSE
Frrs1,-0.311099215380798,6.76838207240082e-07,0.0177209779419598,1.75151231500667,0.182,0.247,NS,FALSE
Dcaf11,-0.414206536527992,6.7887921373168e-07,0.0177744155739228,1.75020467004647,0.055,0.096,NS,FALSE
Pigb,-0.622566346526489,6.7959353495739e-07,0.0177931179322544,1.74974794274661,0.034,0.068,NS,FALSE
Ccnl1,0.639194516228285,6.81476087889402e-07,0.0178424069331203,1.74854655986669,0.275,0.232,NS,FALSE
Mlf2,-0.176940671178233,6.83010785710159e-07,0.0178825883914634,1.74756961961333,0.58,0.679,NS,FALSE
Fam168b,-0.251486830141244,6.8530509794304e-07,0.0179426580743447,1.74611321895585,0.159,0.222,NS,FALSE
Rps21,0.423669893524698,6.88005609269e-07,0.018013362861881,1.74440520244842,0.52,0.509,NS,FALSE
Map2k4,-0.252252049904479,6.97524628733541e-07,0.0182625898295016,1.73843763485719,0.155,0.217,NS,FALSE
Clint1,-0.100617932450672,6.9798851854563e-07,0.0182747353925617,1.73814890265368,0.329,0.424,NS,FALSE
Decr1,-0.5913715531227,7.03394285207034e-07,0.0184162691752906,1.73479834594663,0.034,0.068,NS,FALSE
Rmi1,-0.849399053179512,7.15414928215729e-07,0.0187309936505442,1.72743918335611,0.031,0.063,NS,FALSE
Gabpb2,-0.396024131803434,7.17170410762989e-07,0.0187769556945966,1.72637481847087,0.079,0.125,NS,FALSE
Lnpk,-0.433860480433434,7.21168249473873e-07,0.0188816271077249,1.72396058347766,0.054,0.094,NS,FALSE
2610507B11Rik,-0.176410888378937,7.33543117137812e-07,0.0192056258929022,1.71657153502812,0.418,0.519,NS,FALSE
Tsn,-0.104144840029446,7.40283169445754e-07,0.0193820939424287,1.71259930579311,0.321,0.415,NS,FALSE
Trp53rka,-0.410352749153603,7.49262753119405e-07,0.0196171974021723,1.70736303771608,0.057,0.097,NS,FALSE
Tbcd,-0.694268632714278,7.52666311788547e-07,0.0197063093752477,1.70539470337374,0.052,0.09,NS,FALSE
Phf14,-0.292621920672653,7.64704332508119e-07,0.0200214888337276,1.69850363074127,0.116,0.171,NS,FALSE
Dpp9,-0.320938101219293,7.74740083556508e-07,0.0202842448676765,1.69284115536934,0.105,0.157,NS,FALSE
Iars,-0.410498446177762,7.77464716248172e-07,0.0203555812008096,1.69131649295538,0.067,0.11,NS,FALSE
Atp13a3,-0.254270492052741,7.81601993134241e-07,0.0204639033842407,1.68901152328519,0.104,0.157,NS,FALSE
Trip12,-0.168782826039468,7.8892550512607e-07,0.0206556475752108,1.68496118490758,0.362,0.455,NS,FALSE
Ankrd37,1.39600239664499,7.92043605324167e-07,0.0207372856745973,1.6832480894942,0.044,0.022,log2FC_only,FALSE
Vat1,0.370807030661737,7.99249580147821e-07,0.0209259525074303,1.67931476467013,0.58,0.562,NS,FALSE
Rmc1,-0.320723229863757,8.04154169236662e-07,0.0210543644589543,1.67665786353533,0.127,0.183,NS,FALSE
Tstd2,-0.289057899865174,8.06002180103697e-07,0.021102749079475,1.67566096497354,0.09,0.139,NS,FALSE
Ubd,-0.285846846374495,8.06170656405004e-07,0.0211071601259958,1.67557019514217,0.021,0.05,NS,FALSE
Mki67,1.52716443090754,8.07240908468026e-07,0.0211351814655099,1.67499401899033,0.034,0.015,log2FC_only,FALSE
Nfkb1,-0.26127358453845,8.07723014830062e-07,0.0211478039742807,1.67473472386191,0.173,0.239,NS,FALSE
Acy1,1.55563481683895,8.19765295502968e-07,0.0214630949668587,1.66830765282149,0.033,0.014,log2FC_only,FALSE
Nol9,-0.597235944158428,8.20035748902186e-07,0.021470175977757,1.66816439590583,0.047,0.084,NS,FALSE
Gpnmb,0.869882740361462,8.23268277132098e-07,0.0215548100318726,1.66645580034306,0.85,0.907,NS,FALSE
Cisd1,-0.291876090640205,8.32510784386303e-07,0.0217967973568022,1.66160731338835,0.108,0.162,NS,FALSE
Ash1l,-0.258039949800258,8.33158481304473e-07,0.0218137553575137,1.66126956181007,0.216,0.29,NS,FALSE
Lrrk1,-0.503964539755551,8.36565596014485e-07,0.0219029604348513,1.65949718134128,0.057,0.097,NS,FALSE
Dock2,-0.208286695136509,8.40801799296276e-07,0.0220138727091751,1.6573035490743,0.335,0.425,NS,FALSE
Eef1b2,0.463971421949368,8.48340620779379e-07,0.0222112541332457,1.65342691881438,0.515,0.504,NS,FALSE
Aldh9a1,-0.2739115131571,8.49640865453499e-07,0.0222452971393035,1.65276178883264,0.18,0.247,NS,FALSE
Usp24,-0.324351606014765,8.50318751134008e-07,0.0222630455421906,1.65241542528007,0.115,0.171,NS,FALSE
Pign,-0.435583120414351,8.82729568938885e-07,0.0231116255739579,1.63616950701022,0.092,0.141,NS,FALSE
Rnf128,0.438239570156074,8.85124400684131e-07,0.0231743270587119,1.63499286814059,0.43,0.387,NS,FALSE
Slc46a1,-1.384525212069,8.86068127683619e-07,0.0231990357190125,1.63453006642872,0.01,0.032,log2FC_only,FALSE
Mbd1,-0.264087835262383,8.87695280015644e-07,0.0232416378213696,1.633733270786,0.133,0.19,NS,FALSE
Tarm1,0.726559288829855,9.02507916466911e-07,0.0236294622689367,1.62654616140998,0.178,0.135,NS,FALSE
Dnajc19,-0.272974700998128,9.0556768699275e-07,0.0237095731808442,1.62507626411007,0.192,0.259,NS,FALSE
Tsc22d1,-0.601206040455566,9.06021106874248e-07,0.0237214446201816,1.62485886625765,0.028,0.058,NS,FALSE
Trem2,0.31859659417281,9.13528312001957e-07,0.0239179982648352,1.62127516995593,0.762,0.767,NS,FALSE
Enc1,-0.570496734769305,9.20420216395494e-07,0.0240984421056668,1.61801103239532,0.049,0.087,NS,FALSE
Ndufa9,-0.188656072540109,9.21464638390702e-07,0.0241257871623453,1.61751850784175,0.172,0.239,NS,FALSE
2510039O18Rik,-0.263330977154717,9.35895685430594e-07,0.0245036208359438,1.61076973633417,0.195,0.264,NS,FALSE
Eif4a3,-0.272608688725956,9.36894832416858e-07,0.0245297805023382,1.61030633793507,0.222,0.295,NS,FALSE
Parvg,0.720871066848795,9.61554132744132e-07,0.0251754103035069,1.59902344267715,0.189,0.145,NS,FALSE
Limd2,-0.379933932456496,9.61663581429381e-07,0.025178275888984,1.59897401201753,0.159,0.219,NS,FALSE
Pdk2,-0.734029840558828,9.72627454592817e-07,0.0254653320161491,1.59405065713393,0.02,0.047,NS,FALSE
Sptlc1,-0.264674780188941,9.80270794763491e-07,0.0256654499484977,1.5906511175931,0.17,0.234,NS,FALSE
Smim13,-0.570391169461269,9.84083367333731e-07,0.0257652707235318,1.58896528991479,0.041,0.076,NS,FALSE
Plod3,-0.22290952659961,9.90207835045368e-07,0.0259256215371578,1.58627082310007,0.244,0.319,NS,FALSE
Bcl9l,-0.355397345180215,1.01301196692086e-06,0.0265226793179219,1.57638260567402,0.059,0.1,NS,FALSE
Wdfy2,-0.208425263510125,1.02547854186513e-06,0.0268490791831129,1.5710706042866,0.346,0.433,NS,FALSE
Pole3,-0.345120393251625,1.03380810485243e-06,0.0270671638012463,1.56755724884713,0.085,0.134,NS,FALSE
Phf10,-0.330530284726082,1.05237975025366e-06,0.0275534066211414,1.55982469861616,0.112,0.164,NS,FALSE
Supt5,-0.273549526404727,1.06955272800195e-06,0.028003029524547,1.55279498170704,0.122,0.176,NS,FALSE
Zbtb2,-1.09494279554976,1.09727184876222e-06,0.0287287715442925,1.54168294424618,0.018,0.044,log2FC_only,FALSE
Aldh2,0.528828025364616,1.10568422084385e-06,0.0289490242701337,1.53836606963043,0.493,0.483,NS,FALSE
Acsl4,-0.162568195635464,1.11067054754685e-06,0.0290795762758717,1.53641192595576,0.3,0.388,NS,FALSE
Sf3b5,-0.208723537496516,1.11403256783805e-06,0.0291676006911358,1.53509929420553,0.231,0.302,NS,FALSE
Gclm,0.599862578732439,1.12026266911476e-06,0.0293307172027626,1.53267731740151,0.392,0.356,NS,FALSE
Gpd2,-0.245526230914828,1.12078866512605e-06,0.0293444888303301,1.53247345132677,0.198,0.265,NS,FALSE
Txndc16,-0.794031352768389,1.15077341360709e-06,0.0301295495150608,1.52100736167499,0.034,0.066,NS,FALSE
Esf1,-0.197673470472954,1.15187586168588e-06,0.0301584138106598,1.52059150402883,0.127,0.184,NS,FALSE
Itprid2,-0.236535591056632,1.15398584817929e-06,0.0302136574770302,1.51979669856168,0.139,0.197,NS,FALSE
Ankrd11,-0.218895001110234,1.15713901604424e-06,0.0302962137180704,1.51861164424017,0.221,0.291,NS,FALSE
Spice1,-0.981692493791461,1.15873301001833e-06,0.0303379476683,1.51801380214125,0.017,0.042,NS,FALSE
Herc6,-0.115552849181089,1.17287932098991e-06,0.0307083263821579,1.51274385215999,0.132,0.19,NS,FALSE
Sec23ip,-0.370161695775234,1.17542819716249e-06,0.0307750610581083,1.51180107675008,0.112,0.164,NS,FALSE
Zdhhc14,-0.391593252752103,1.1764539079259e-06,0.0308019162173159,1.51142226477489,0.113,0.165,NS,FALSE
Arpp19,-0.245888396977859,1.17800737916054e-06,0.0308425892011812,1.51084917055023,0.145,0.203,NS,FALSE
Elmo2,-0.372961926640734,1.18397041550741e-06,0.0309987134188151,1.50865633089813,0.139,0.196,NS,FALSE
Gna13,0.547202031250178,1.18548284660446e-06,0.031038311889798,1.50810190715876,0.603,0.601,NS,FALSE
Spry2,-0.436440286725115,1.1889723394691e-06,0.0311296737919799,1.50682543026787,0.097,0.146,NS,FALSE
Baz1b,-0.16486247508328,1.19063821967214e-06,0.0311732898674561,1.50621736211562,0.252,0.329,NS,FALSE
Trmt1,-0.733319020393226,1.19469832081274e-06,0.0312795914355191,1.50473892819718,0.036,0.069,NS,FALSE
Phf20,-0.176893741551647,1.19893901753457e-06,0.0313906213570901,1.5032000876359,0.206,0.281,NS,FALSE
Tars2,-1.02047369239841,1.20157478732444e-06,0.0314596310817285,1.50224637453247,0.029,0.059,log2FC_only,FALSE
Rnf111,-0.352553538451467,1.21445326334323e-06,0.0317968153408525,1.497616375272,0.139,0.197,NS,FALSE
Alg2,-0.297637542474336,1.25550805904227e-06,0.0328717120018447,1.48317767670352,0.116,0.169,NS,FALSE
Sipa1l1,-0.519269603762625,1.26177072881464e-06,0.0330356812218248,1.48101673326828,0.064,0.106,NS,FALSE
P2ry13,1.6810087831996,1.2677002076695e-06,0.0331909268372028,1.47898062000288,0.03,0.013,log2FC_only,FALSE
Mboat1,2.35693127322298,1.27912329261327e-06,0.0334900060472006,1.47508477404074,0.015,0.004,log2FC_only,FALSE
Rtf2,-0.189914866498878,1.28120843603319e-06,0.033544599272221,1.47437739189074,0.203,0.275,NS,FALSE
Kank3,-0.877374116123768,1.28487398548195e-06,0.0336405706878883,1.47313664532066,0.017,0.043,NS,FALSE
Upf3a,-0.470173887558556,1.30736268556885e-06,0.0342293698335637,1.46560109619736,0.046,0.083,NS,FALSE
Etv5,-0.250912713992764,1.30803702876595e-06,0.03424702548715,1.46537714302164,0.225,0.295,NS,FALSE
Gosr1,-0.498620319475005,1.33216399547948e-06,0.0348787177296438,1.45743948971357,0.075,0.119,NS,FALSE
H2-DMb1,-0.376763871345875,1.34941766852152e-06,0.0353304533972304,1.4518507892096,0.13,0.185,NS,FALSE
Htr2b,3.11366366032642,1.36843981980804e-06,0.035828491362214,1.44577147837756,0.011,0.002,log2FC_only,FALSE
H1f3,2.78656185889276,1.36932326549136e-06,0.0358516217370947,1.44549119437438,0.011,0.002,log2FC_only,FALSE
Prkaa1,-0.321044611110411,1.36958999924074e-06,0.035858605360121,1.44540660535336,0.094,0.143,NS,FALSE
Smim4,-0.395558586068764,1.38088485020257e-06,0.0361543271480038,1.44183971651506,0.095,0.142,NS,FALSE
Rpl10,0.654408672997555,1.39072358415098e-06,0.0364119248802409,1.43875636191279,0.261,0.219,NS,FALSE
Adcy2,2.82357222726405,1.39428362787942e-06,0.0365051339451391,1.43764605370099,0.011,0.002,log2FC_only,FALSE
Acbd6,-0.262368462411922,1.39527199573963e-06,0.0365310113924549,1.43733830380556,0.078,0.123,NS,FALSE
Pak1ip1,-0.218498896246309,1.39671692833006e-06,0.0365688426175376,1.43688878461057,0.144,0.201,NS,FALSE
Cdk2ap2,0.691970401746292,1.39712259669498e-06,0.0365794638266679,1.43676266460116,0.234,0.193,NS,FALSE
Aatk,1.43503869151923,1.40281293699815e-06,0.0367284483164855,1.43499741910428,0.041,0.02,log2FC_only,FALSE
Ss18,-0.281041136152329,1.40376764169989e-06,0.0367534443949865,1.43470195422224,0.123,0.178,NS,FALSE
Eif2ak2,-0.189185517151382,1.40582571783409e-06,0.0368073289443321,1.43406569754456,0.213,0.286,NS,FALSE
Gm17268,1.04622127115989,1.42166931083321e-06,0.037222145896235,1.42919859294547,0.061,0.035,log2FC_only,FALSE
Parp11,-0.367899097374409,1.42632539068333e-06,0.0373440513788708,1.42777856812121,0.1,0.149,NS,FALSE
Itga5,0.495120654560641,1.42648041699936e-06,0.0373481102778773,1.42773136752067,0.324,0.282,NS,FALSE
Exoc2,-0.15943356671215,1.42956815248091e-06,0.0374289533682551,1.4267923169611,0.167,0.231,NS,FALSE
Tmem62,-0.997787469943156,1.45351276668995e-06,0.0380558712574762,1.41957833079833,0.019,0.045,NS,FALSE
Gtf2a1,-0.183582627214864,1.46239617514066e-06,0.0382884566575329,1.4169321389703,0.143,0.203,NS,FALSE
Prxl2a,-1.0737697293022,1.49022554822205e-06,0.0390170853035498,1.40874517686525,0.021,0.048,log2FC_only,FALSE
Washc2,-0.190780588631253,1.49571400861926e-06,0.0391607841736694,1.40714862026809,0.294,0.376,NS,FALSE
