Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
Sat1,1.18908563095649,4.63372142880101e-06,0.121320094448868,0.916067260258784,0.377,0.254,log2FC_only,FALSE
Hpse,1.28026099378939,4.69451983393162e-06,0.122911918291998,0.910406003220222,0.165,0.075,log2FC_only,FALSE
Atp1a3,1.86572809185996,4.77264241549081e-06,0.12495732372238,0.903238284883619,0.119,0.045,log2FC_only,FALSE
Gprc5b,3.38407574776351,4.97397571593458e-06,0.130228632194599,0.885293520859571,0.03,0.003,log2FC_only,FALSE
Sdc3,0.89679462552154,4.9984602536637e-06,0.130869686361423,0.883160938403922,0.258,0.141,log2FC_only,FALSE
Blvrb,1.44239044021198,5.10435711303595e-06,0.133642277933507,0.874056130418514,0.212,0.111,log2FC_only,FALSE
Ier3,2.03178702449671,5.10849636995835e-06,0.13375065195825,0.873704092363331,0.106,0.038,log2FC_only,FALSE
Mmp19,1.44264935825819,5.15930621563276e-06,0.135080955337697,0.86940587654993,0.14,0.058,log2FC_only,FALSE
Trir,-0.496290019724862,5.50143304172388e-06,0.144038519898415,0.841521349972606,0.453,0.601,NS,FALSE
Msmo1,1.33168125837081,5.68538770013359e-06,0.148854820764898,0.827237095866491,0.212,0.11,log2FC_only,FALSE
Mmp13,4.19407921324967,5.73498271014385e-06,0.150153317316986,0.8234650685496,0.072,0.02,log2FC_only,FALSE
Trappc1,0.852557866009457,6.01978255534806e-06,0.157609946864123,0.8024163773802,0.381,0.251,log2FC_only,FALSE
Hspb6,2.13638637324911,6.40636569619231e-06,0.167731466657707,0.775385455498477,0.051,0.01,log2FC_only,FALSE
Cd38,0.904977689677632,6.42853805697058e-06,0.168311983407604,0.773884962202878,0.237,0.128,log2FC_only,FALSE
Oasl2,1.78825462025109,6.65681684216991e-06,0.174288778561693,0.758730573679552,0.186,0.092,log2FC_only,FALSE
mt-Nd1,-0.247834321201892,6.77401423375254e-06,0.177357240668109,0.751151076614001,1,0.999,NS,FALSE
E230016K23Rik,2.0572985220626,6.89614452078324e-06,0.180554855843147,0.743390827162242,0.106,0.039,log2FC_only,FALSE
Capg,0.484995764983862,7.12374861045055e-06,0.186513986118816,0.729288596206605,0.708,0.575,NS,FALSE
Ccl7,1.05959351291368,7.15692655558589e-06,0.18738265107835,0.727270620970779,0.318,0.188,log2FC_only,FALSE
Rgs2,1.51856301679366,7.27614929180621e-06,0.19050414075807,0.720095580151948,0.11,0.041,log2FC_only,FALSE
Pirb,1.11521606863694,7.34289411667188e-06,0.192251653762703,0.716129915677755,0.208,0.106,log2FC_only,FALSE
Lipg,3.10535317682482,7.93040862910554e-06,0.207633958727241,0.682701615747685,0.042,0.007,log2FC_only,FALSE
Arg2,3.01506518117234,7.95906871896538e-06,0.208384337199952,0.681134927038854,0.034,0.004,log2FC_only,FALSE
Ero1a,0.732363063820224,8.01121247348115e-06,0.209749564980684,0.678298931222431,0.504,0.38,NS,FALSE
F7,3.01308313846381,8.03003199545627e-06,0.210242297705036,0.677279905758225,0.034,0.004,log2FC_only,FALSE
Nt5dc2,1.4679020683747,9.14814586527729e-06,0.23951675504469,0.620664100750737,0.169,0.081,log2FC_only,FALSE
Gsdmd,1.32810549711169,9.42732526028201e-06,0.246826229964703,0.60760869016705,0.208,0.108,log2FC_only,FALSE
Ssr3,0.586154625427943,1.05146220182269e-05,0.275293833681218,0.560203516279074,0.593,0.471,NS,FALSE
Msr1,0.518523528517965,1.07310325871211e-05,0.280959895196004,0.551355667775008,0.39,0.251,NS,FALSE
Ccng1,-0.687795920443841,1.08263618947369e-05,0.283455807128001,0.547514641238499,0.513,0.638,NS,FALSE
Rab7,0.485154671602448,1.13171745062822e-05,0.296306262923481,0.528259168889969,0.674,0.546,NS,FALSE
Ctsd,0.804192026762433,1.14929669872009e-05,0.300908861658893,0.521565022253646,0.551,0.424,log2FC_only,FALSE
Sdcbp,0.823104749877667,1.22210544128099e-05,0.319971646636189,0.494888503726976,0.559,0.476,log2FC_only,FALSE
Pim1,0.482119580602288,1.24485289044736e-05,0.325927383776928,0.486879149434818,0.72,0.618,NS,FALSE
H3f3a,0.513664336913705,1.24852155621711e-05,0.326887913848764,0.485601136457942,0.831,0.74,NS,FALSE
Akr1a1,0.65188296144564,1.26933509107895e-05,0.332337313546291,0.478420895081507,0.725,0.598,NS,FALSE
Grina,0.471452124390216,1.34371464300168e-05,0.3518113678307,0.453690131602887,0.453,0.3,NS,FALSE
Slfn5,1.35271261300852,1.41131714573018e-05,0.369511055095076,0.432372563778041,0.182,0.089,log2FC_only,FALSE
Cnbp,-0.503878440146875,1.61064902445871e-05,0.42170012758378,0.374996267590963,0.665,0.764,NS,FALSE
Srsf2,-0.507661312306048,1.63126341393254e-05,0.427097387035819,0.369473085560759,0.589,0.678,NS,FALSE
Dhrs9,1.92229789435582,1.66870253691861e-05,0.43689969821603,0.359618255274772,0.068,0.019,log2FC_only,FALSE
Nek6,1.0266626601868,1.73557486378959e-05,0.454408210837391,0.34255382982971,0.22,0.118,log2FC_only,FALSE
Nrgn,-3.18262890315233,1.76890572978455e-05,0.463134898172192,0.334292492785904,0.038,0.135,log2FC_only,FALSE
Gpx1,0.878418347367719,1.82946346091724e-05,0.478990123337353,0.319673441542243,0.496,0.379,log2FC_only,FALSE
Irf7,1.32384446374468,1.86273847913177e-05,0.487702188606279,0.311845295469542,0.11,0.042,log2FC_only,FALSE
Ccdc162,1.85284285733089,1.91143606196996e-05,0.500452189744976,0.300637406140159,0.11,0.044,log2FC_only,FALSE
Gadd45b,2.89667992570572,2.00472930750682e-05,0.524878227291435,0.27994144202192,0.042,0.008,log2FC_only,FALSE
mt-Atp6,-0.239148113896231,2.03114969467838e-05,0.531795613060693,0.274255249613312,1,0.999,NS,FALSE
Cysltr1,1.02847641918813,2.06361030635302e-05,0.540294450409347,0.267369493258463,0.191,0.095,log2FC_only,FALSE
Hebp1,2.37931276345636,2.16402947976382e-05,0.566586198391762,0.246734008769522,0.042,0.008,log2FC_only,FALSE
Wnk1,-0.498228476031596,2.22694743259107e-05,0.583059376800993,0.234287215903167,0.72,0.8,NS,FALSE
Tnfrsf26,0.773312490201762,2.32076015277794e-05,0.60762142320032,0.216366922410199,0.208,0.108,log2FC_only,FALSE
Gzmc,1.20521326165763,2.36397572771944e-05,0.618936125031503,0.208354168391401,0.352,0.231,log2FC_only,FALSE
Wfdc18,4.10641698964433,2.4564228985246e-05,0.64314064329171,0.191694044297544,0.021,0.001,log2FC_only,FALSE
Cntn1,2.47699539981778,2.50377621828185e-05,0.655538689470554,0.18340167143733,0.038,0.007,log2FC_only,FALSE
Gstm1,1.38117369632443,2.56933619126718e-05,0.672703601597573,0.172176247135446,0.153,0.072,log2FC_only,FALSE
Fosb,2.56402930664561,2.58891434338539e-05,0.677829553385162,0.168879499835771,0.068,0.02,log2FC_only,FALSE
Ifi203,0.839468834081057,2.6113412318987e-05,0.683701361335716,0.165133555363965,0.229,0.125,log2FC_only,FALSE
Vwf,2.54243635104331,2.67405345447452e-05,0.70012067545052,0.154827096892425,0.034,0.005,log2FC_only,FALSE
Nlrc5,-0.854184030141966,2.7604901817649e-05,0.722751539389686,0.141010974651792,0.339,0.469,log2FC_only,FALSE
Socs3,1.57315699980835,2.77222329210551e-05,0.725823502339065,0.139168973348311,0.11,0.044,log2FC_only,FALSE
Ftl1-ps1,1.48643089055389,2.84359480486201e-05,0.744509991808972,0.128129469357901,0.153,0.072,log2FC_only,FALSE
Emp3,0.599012733202689,2.96803619408564e-05,0.777091236335502,0.109527988778337,0.492,0.351,NS,FALSE
Npy,2.12205320244034,2.98900605179401e-05,0.782581564480708,0.106470387126118,0.097,0.037,log2FC_only,FALSE
Lamp1,0.799522954411909,3.19700223425299e-05,0.837039124972118,0.0772542416932708,0.5,0.371,log2FC_only,FALSE
Mrpl14,1.02879860429561,3.20355394973553e-05,0.838754495119758,0.0763651393112078,0.191,0.099,log2FC_only,FALSE
Idh1,1.30103158703991,3.24219680370321e-05,0.848871967145575,0.0711578081721357,0.131,0.058,log2FC_only,FALSE
Dpep2,1.87344049619052,3.25366481428451e-05,0.851874521675969,0.0696243706757433,0.123,0.053,log2FC_only,FALSE
Il2rb,-0.42278806803862,3.27035773379807e-05,0.856245061863012,0.0674019201556687,0.754,0.842,NS,FALSE
9630014M24Rik,5.30464440405184,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
Car4,5.83732066583567,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
Csta1,4.73462981834438,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
ENSMUSG00000120440,5.15462076698402,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
Gm16587,5.75461183655518,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
Gm40578,4.9342964489228,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
Proca1,5.31495461290018,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
Tacstd2,5.52236680855285,3.36502844127873e-05,0.881031746495598,0.0550084422355644,0.013,0,log2FC_only,FALSE
Tep1,1.21096594219916,3.50837230819746e-05,0.918562037732259,0.0368915070392345,0.174,0.089,log2FC_only,FALSE
Acsl1,1.74511149008107,3.51253900018628e-05,0.919652961028772,0.0363760265064377,0.119,0.05,log2FC_only,FALSE
Chsy1,-0.628914647399523,3.60884041681239e-05,0.944866597929819,0.0246295035252624,0.309,0.447,NS,FALSE
Slc7a2,1.80561099846441,3.65866245013021e-05,0.957911002693091,0.0186748383481035,0.055,0.014,log2FC_only,FALSE
Alox5,2.17258952624796,3.86427211243651e-05,1,0,0.072,0.023,log2FC_only,FALSE
Atp6v1g1,0.678805286497413,3.92325854707009e-05,1,0,0.445,0.322,NS,FALSE
Epo,4.10465404509407,4.17541983015853e-05,1,0,0.017,0.001,log2FC_only,FALSE
Entpd3,3.69707941389163,4.20410195898467e-05,1,0,0.017,0.001,log2FC_only,FALSE
Nop58,-0.658748919419199,4.38576762815002e-05,1,0,0.407,0.532,NS,FALSE
Gm49368,2.52584366958899,4.75546851591656e-05,1,0,0.042,0.009,log2FC_only,FALSE
Idi1,1.08507096754297,4.79534791792714e-05,1,0,0.203,0.112,log2FC_only,FALSE
Taldo1,0.631306362664198,4.89278553101239e-05,1,0,0.483,0.352,NS,FALSE
Spi1,0.929500217995196,4.89766761647965e-05,1,0,0.263,0.155,log2FC_only,FALSE
Rgl1,1.11824572740873,4.97334490167771e-05,1,0,0.203,0.111,log2FC_only,FALSE
Dusp5,-1.10410357967765,5.12846191116982e-05,1,0,0.174,0.298,log2FC_only,FALSE
Cfl1,0.209234002007818,5.15771048434903e-05,1,0,1,1,NS,FALSE
Jun,1.1791427704265,5.16385460448631e-05,1,0,0.275,0.171,log2FC_only,FALSE
Tfrc,-0.703610640819862,5.22069569523897e-05,1,0,0.339,0.463,NS,FALSE
Thra,1.58420854810988,5.36925937128226e-05,1,0,0.068,0.021,log2FC_only,FALSE
Crispld2,3.85764753781568,5.67477532486986e-05,1,0,0.025,0.003,log2FC_only,FALSE
Ddx21,-0.644910993885789,5.88044269697754e-05,1,0,0.407,0.527,NS,FALSE
Cgnl1,2.46646406506356,5.95176682669327e-05,1,0,0.038,0.007,log2FC_only,FALSE
Gm48089,2.66757637803009,5.95181015257258e-05,1,0,0.025,0.003,log2FC_only,FALSE
Olfm1,1.54351267893354,5.99417549811106e-05,1,0,0.085,0.03,log2FC_only,FALSE
Inhba,3.14465924847937,6.26549036582899e-05,1,0,0.059,0.017,log2FC_only,FALSE
Angptl2,2.18800942042334,6.29037856814905e-05,1,0,0.038,0.007,log2FC_only,FALSE
Gm11423,2.54296734149781,6.37783748499055e-05,1,0,0.038,0.007,log2FC_only,FALSE
Kcnn3,3.80582702255159,6.52954255150046e-05,1,0,0.034,0.006,log2FC_only,FALSE
Prdx6,0.744705453733614,6.68388588121203e-05,1,0,0.441,0.318,NS,FALSE
Mtm1,1.66766000084201,6.75364828430342e-05,1,0,0.076,0.026,log2FC_only,FALSE
Ahr,1.65399493642304,6.98848780848764e-05,1,0,0.059,0.017,log2FC_only,FALSE
Clec4a2,0.958535481987317,7.04812605214836e-05,1,0,0.174,0.089,log2FC_only,FALSE
Itgb7,0.399179516089125,7.15932972373242e-05,1,0,0.326,0.2,NS,FALSE
Hacd4,1.21707057363599,7.34060058646118e-05,1,0,0.089,0.033,log2FC_only,FALSE
Morf4l1,0.319039654390362,7.41441772476285e-05,1,0,0.869,0.797,NS,FALSE
Cyba,0.54617744293614,7.54292168195513e-05,1,0,0.674,0.581,NS,FALSE
Myof,0.984127033194723,7.71682739202241e-05,1,0,0.225,0.127,log2FC_only,FALSE
G6pdx,0.782726179284881,7.75353937414582e-05,1,0,0.195,0.103,log2FC_only,FALSE
Ifi207,1.26755107648546,8.43635265514795e-05,1,0,0.174,0.091,log2FC_only,FALSE
Pld4,1.09559592894834,8.69985426641004e-05,1,0,0.153,0.076,log2FC_only,FALSE
Sirpa,0.79652312411597,9.04395641887191e-05,1,0,0.212,0.119,log2FC_only,FALSE
Ndufa6,0.68188119049127,9.4250382467409e-05,1,0,0.284,0.176,NS,FALSE
Sgk3,1.0535042812947,9.97254589212535e-05,1,0,0.123,0.055,log2FC_only,FALSE
Exosc10,-1.26913125356779,0.000101570351263654,1,0,0.11,0.217,log2FC_only,FALSE
Sec11c,0.432166343445206,0.000101893297997041,1,0,0.538,0.399,NS,FALSE
Pabpc1,-0.227401355340067,0.000102143189736555,1,0,0.975,0.991,NS,FALSE
Dbi,0.559379294019353,0.000106587119233316,1,0,0.458,0.335,NS,FALSE
Srsf6,-0.736193591345044,0.000111016072033062,1,0,0.254,0.382,NS,FALSE
Ms4a7,1.49550366690889,0.000111969876700136,1,0,0.229,0.14,log2FC_only,FALSE
Soat1,0.69516873259215,0.000112260306630517,1,0,0.356,0.241,NS,FALSE
Nfe2l2,0.747528230989605,0.000112833799725851,1,0,0.254,0.154,NS,FALSE
Lat2,0.851691400214567,0.000113112335265024,1,0,0.352,0.246,log2FC_only,FALSE
Ckb,1.54349334789431,0.000113854266456897,1,0,0.085,0.032,log2FC_only,FALSE
Stom,0.945730663968058,0.00011599103376905,1,0,0.136,0.064,log2FC_only,FALSE
F5,1.61482756447934,0.000116035971696199,1,0,0.064,0.02,log2FC_only,FALSE
S100a11,0.370949952867258,0.000118959042665253,1,0,0.928,0.902,NS,FALSE
Plek,0.769375760145032,0.000119000782879298,1,0,0.436,0.313,log2FC_only,FALSE
Lrp12,1.00349753921545,0.000120542547895972,1,0,0.212,0.121,log2FC_only,FALSE
Slfn1,0.469015349958578,0.000124238223921771,1,0,0.386,0.263,NS,FALSE
Rnf128,1.01547225063007,0.000125756582750125,1,0,0.14,0.067,log2FC_only,FALSE
Aoah,1.04107849378434,0.000126513077663177,1,0,0.297,0.196,log2FC_only,FALSE
Mxd1,0.823657607278326,0.000127979641796284,1,0,0.157,0.078,log2FC_only,FALSE
Arrb1,1.40812668775781,0.00012837243345644,1,0,0.106,0.045,log2FC_only,FALSE
Aldoc,1.15416713494685,0.000132440870962111,1,0,0.131,0.062,log2FC_only,FALSE
Tbc1d2,2.4122623842588,0.000133067430231903,1,0,0.038,0.008,log2FC_only,FALSE
Sord,0.995028063022565,0.000135546154608215,1,0,0.089,0.034,log2FC_only,FALSE
Sh3bgrl3,0.154288044786942,0.000136810964979941,1,0,0.987,0.97,NS,FALSE
Gm32089,2.1806505597222,0.00013876631067445,1,0,0.038,0.008,log2FC_only,FALSE
Prkar2b,1.40096746168914,0.00013907810268682,1,0,0.081,0.03,log2FC_only,FALSE
Lilrb4a,0.893954685581501,0.000139972125033457,1,0,0.191,0.105,log2FC_only,FALSE
Fmnl1,-0.398660907993164,0.000140969793659746,1,0,0.576,0.693,NS,FALSE
Plxdc2,-1.1965033890644,0.000142052911475031,1,0,0.153,0.261,log2FC_only,FALSE
Fnip2,1.17719684349542,0.000146784685306563,1,0,0.233,0.144,log2FC_only,FALSE
Vcan,1.93529901043757,0.000147070669540639,1,0,0.136,0.067,log2FC_only,FALSE
Eef1b2,-0.355320971659082,0.000147630807972726,1,0,0.864,0.89,NS,FALSE
Ovol2,2.58316292477457,0.000149078900519799,1,0,0.021,0.002,log2FC_only,FALSE
Slc48a1,1.00915117096495,0.000149164249731703,1,0,0.326,0.22,log2FC_only,FALSE
Fads2,2.5867674399639,0.000149834112024776,1,0,0.021,0.002,log2FC_only,FALSE
Mcl1,0.494775230901019,0.000157793425608631,1,0,0.572,0.45,NS,FALSE
Zfp395,1.155220485487,0.000163029984966686,1,0,0.14,0.07,log2FC_only,FALSE
Sh3glb1,0.511603041609546,0.000165696692061115,1,0,0.636,0.524,NS,FALSE
Anxa2,0.350692288584268,0.00016734724076008,1,0,0.915,0.869,NS,FALSE
Rhog,0.429029801927392,0.000168933946797074,1,0,0.725,0.604,NS,FALSE
Ncf1,0.888796571451763,0.000172944811694035,1,0,0.182,0.101,log2FC_only,FALSE
Litaf,0.755853029574044,0.000173937559262283,1,0,0.347,0.237,log2FC_only,FALSE
Slc7a11,1.57083264458901,0.000174596564128115,1,0,0.085,0.033,log2FC_only,FALSE
Gdf15,4.03316917265617,0.000175839910081087,1,0,0.081,0.03,log2FC_only,FALSE
Evi2a,1.14427986789357,0.000178339480929219,1,0,0.174,0.095,log2FC_only,FALSE
Ankrd13c,-1.20291194224363,0.000180346971604013,1,0,0.072,0.169,log2FC_only,FALSE
F13a1,1.2084748227888,0.000184413666646573,1,0,0.157,0.08,log2FC_only,FALSE
Phyh,0.908708610606317,0.00018496561089722,1,0,0.182,0.098,log2FC_only,FALSE
Rffl,1.5742954108768,0.000184983755906986,1,0,0.059,0.018,log2FC_only,FALSE
Dach1,1.64110289005859,0.000187074903772059,1,0,0.055,0.016,log2FC_only,FALSE
Laptm5,-0.27356194434643,0.000187353471548211,1,0,0.941,0.943,NS,FALSE
Cops2,0.803728981773146,0.000191395459084632,1,0,0.305,0.201,log2FC_only,FALSE
Tlr4,1.39224302293755,0.000196454330246451,1,0,0.144,0.074,log2FC_only,FALSE
Ms4a8a,3.5797980101411,0.000197790060286567,1,0,0.03,0.005,log2FC_only,FALSE
Ifitm2,0.344384903906914,0.000202337633409915,1,0,0.568,0.43,NS,FALSE
Trem3,3.13399942376117,0.000202746822711274,1,0,0.025,0.004,log2FC_only,FALSE
Naa80,1.61013454635218,0.000203130709545477,1,0,0.085,0.033,log2FC_only,FALSE
Ninj1,1.41915956470899,0.000204474581577871,1,0,0.114,0.053,log2FC_only,FALSE
Phka2,1.58578171387184,0.000208968526915326,1,0,0.085,0.033,log2FC_only,FALSE
mt-Co2,-0.187395847530077,0.000211086656268171,1,0,1,0.999,NS,FALSE
Sh2d2a,-0.580592975543127,0.00021204117592987,1,0,0.39,0.504,NS,FALSE
Ggh,0.964175986870223,0.000212828341736551,1,0,0.178,0.096,log2FC_only,FALSE
Tifab,1.34130091671909,0.000216752541519417,1,0,0.11,0.05,log2FC_only,FALSE
Mrc1,1.06968413842329,0.000217556002800053,1,0,0.28,0.18,log2FC_only,FALSE
Trbc2,-0.473610225974046,0.000219447854724371,1,0,0.919,0.927,NS,FALSE
Txn1,0.325555610669125,0.000221035163576886,1,0,0.919,0.905,NS,FALSE
Syncrip,-0.563716295023581,0.000221954966645202,1,0,0.449,0.555,NS,FALSE
Cd300c2,1.42035062076075,0.000223631529067079,1,0,0.11,0.05,log2FC_only,FALSE
Lgals9,0.442855092925405,0.00022934176165904,1,0,0.436,0.303,NS,FALSE
Cd44,0.560852884432867,0.00022967047626141,1,0,0.64,0.519,NS,FALSE
Il12rb2,-0.754612591447209,0.000231808813275878,1,0,0.331,0.426,log2FC_only,FALSE
Mif4gd,1.06296326977134,0.000231983632912454,1,0,0.186,0.105,log2FC_only,FALSE
Klra2,1.19623552204178,0.000232074438140217,1,0,0.123,0.058,log2FC_only,FALSE
Adprh,0.480883333702881,0.00023388358737624,1,0,0.39,0.264,NS,FALSE
Asph,1.85197699312732,0.000249007340981893,1,0,0.14,0.072,log2FC_only,FALSE
Lst1,1.39746663175829,0.000257374202348569,1,0,0.165,0.091,log2FC_only,FALSE
Chil3,3.71618347193999,0.000261077192892637,1,0,0.076,0.029,log2FC_only,FALSE
Il13ra1,1.88243312635778,0.000266053272216055,1,0,0.055,0.017,log2FC_only,FALSE
Morf4l2,0.476529356755419,0.000271530563564737,1,0,0.428,0.301,NS,FALSE
Atf3,1.87866430533887,0.00027606837955656,1,0,0.11,0.051,log2FC_only,FALSE
Ccnd1,0.475464327580145,0.000277805022772195,1,0,0.22,0.127,NS,FALSE
Pla2g7,0.611465385133174,0.000281995964562246,1,0,0.246,0.15,NS,FALSE
Emp2,1.93744676328265,0.000286105294346332,1,0,0.038,0.009,log2FC_only,FALSE
Txnip,0.6390978896155,0.00028901069322931,1,0,0.335,0.234,NS,FALSE
Klrk1,-0.579961430560473,0.000292604862348213,1,0,0.271,0.398,NS,FALSE
Hck,1.1186320389697,0.000297202164530943,1,0,0.119,0.055,log2FC_only,FALSE
Nucb2,1.65215190672072,0.000303836527828246,1,0,0.072,0.027,log2FC_only,FALSE
Trbc1,-0.610947771869159,0.000314755392625604,1,0,0.331,0.447,NS,FALSE
Pltp,1.38587291544831,0.000317887109069008,1,0,0.114,0.054,log2FC_only,FALSE
Ncf2,1.19526524867813,0.000317964468920618,1,0,0.161,0.087,log2FC_only,FALSE
Wipf1,-0.310737222437683,0.000324941748113975,1,0,0.475,0.601,NS,FALSE
Slc50a1,1.27021392087797,0.000326164525099427,1,0,0.119,0.055,log2FC_only,FALSE
Lmna,0.558118446560437,0.000331853428031481,1,0,0.441,0.326,NS,FALSE
Septin8,1.07145457810646,0.00034332170750368,1,0,0.14,0.072,log2FC_only,FALSE
Klf2,2.03070579165607,0.000344254160548058,1,0,0.076,0.03,log2FC_only,FALSE
F2rl2,-0.831704240341794,0.000345251821806615,1,0,0.169,0.278,log2FC_only,FALSE
Osbpl8,0.811738171706868,0.000345563587353671,1,0,0.492,0.393,log2FC_only,FALSE
Sec14l2,3.99170472226057,0.000346075088649054,1,0,0.017,0.001,log2FC_only,FALSE
4930455G09Rik,3.53173661053863,0.000349928029132907,1,0,0.017,0.001,log2FC_only,FALSE
Fam43a,3.14882593959845,0.000353821062691449,1,0,0.017,0.001,log2FC_only,FALSE
Gm19466,3.2171381869162,0.000353821062691449,1,0,0.017,0.001,log2FC_only,FALSE
Gnas,0.276245688690279,0.000358391987145147,1,0,0.953,0.944,NS,FALSE
Cxcr4,1.66736284624004,0.000362722452469537,1,0,0.042,0.011,log2FC_only,FALSE
Prtn3,1.74022786550943,0.00037373241288332,1,0,0.042,0.011,log2FC_only,FALSE
B4galt6,1.50866124233645,0.000373940205317661,1,0,0.127,0.064,log2FC_only,FALSE
Klhl9,0.619961520494194,0.000384269139499131,1,0,0.301,0.203,NS,FALSE
Ahnak2,1.62671286943555,0.000389729756060916,1,0,0.102,0.046,log2FC_only,FALSE
Idh3g,0.620015764566593,0.000394273753452317,1,0,0.292,0.192,NS,FALSE
Eid1,0.603685991621943,0.000395603043441319,1,0,0.415,0.304,NS,FALSE
Rhoa,0.355910115275107,0.000403780689289581,1,0,0.775,0.698,NS,FALSE
Jrkl,1.09862672183812,0.000418169764635201,1,0,0.102,0.045,log2FC_only,FALSE
Fam111a,0.476926983406993,0.000424552593487893,1,0,0.551,0.438,NS,FALSE
Dusp2,-0.400377467535932,0.000428480510558727,1,0,0.25,0.354,NS,FALSE
Sfpq,-0.48700577446879,0.000431287341837095,1,0,0.432,0.562,NS,FALSE
Ctsz,0.680312105920516,0.000431418085238368,1,0,0.339,0.23,NS,FALSE
Mndal,0.685339525082035,0.000432912430176438,1,0,0.453,0.336,NS,FALSE
Tmem163,-1.34683956470111,0.00043354824206873,1,0,0.097,0.188,log2FC_only,FALSE
Hpcal1,0.771931055573617,0.000436701443877115,1,0,0.242,0.15,log2FC_only,FALSE
Selenon,1.51669284757996,0.000438145171036841,1,0,0.081,0.033,log2FC_only,FALSE
H2-Q7,0.360885416526353,0.000473618285232255,1,0,0.886,0.839,NS,FALSE
Alas1,1.5394966660587,0.000477976858265853,1,0,0.11,0.053,log2FC_only,FALSE
Marchf1,1.54169506863195,0.000483528029307951,1,0,0.131,0.069,log2FC_only,FALSE
P2ry2,2.82548698798626,0.000486746252506762,1,0,0.03,0.006,log2FC_only,FALSE
Galm,2.8991796157871,0.000491785243573564,1,0,0.03,0.006,log2FC_only,FALSE
Utp20,-1.41097695310451,0.000498530102056023,1,0,0.064,0.146,log2FC_only,FALSE
Pdia6,0.628933120375678,0.00050127321988333,1,0,0.449,0.337,NS,FALSE
Ngp,4.45480180497271,0.000518089809951758,1,0,0.085,0.036,log2FC_only,FALSE
Ldlr,1.40639476500365,0.000523427892639998,1,0,0.076,0.03,log2FC_only,FALSE
Sp140,0.508240874434393,0.000535079425491251,1,0,0.343,0.237,NS,FALSE
Cndp2,0.509848388013471,0.000543702989681007,1,0,0.538,0.416,NS,FALSE
Plk2,1.3819610113311,0.000548511110516671,1,0,0.085,0.036,log2FC_only,FALSE
Nxpe5,1.31592764711999,0.00055029677531945,1,0,0.11,0.053,log2FC_only,FALSE
