Cell,SampleID,seurat_clusters,CellType1,nCount_RNA,nFeature_RNA,percent.mt,percent.rb,FibroblastScore1,FibroblastScoreFull,umap_1,umap_2
43257182,Adipo_Cocultured,10,Myeloid Progenitors,4114,2156,7.2193,8.5805,-0.147886,-0.132997,-3.747124,6.470079
43265613,Fibro_Cocultured,8,NK Cells,5402,2101,6.4791,11.94,-0.148537,0.044207,-10.392567,-0.997547
43273198,Fibro_Cocultured,4,Macrophages,4151,1991,5.2036,2.2404,-0.100061,0.180933,2.160792,-0.772159
43274059,Adipo_Cocultured,7,T Cells,3688,1674,4.962,5.5586,-0.081615,0.395974,-7.630094,-0.681713
43274100,Adipo_Cocultured,5,Monocytes,1421,965,4.4335,3.8001,-0.042136,-0.177455,1.814136,5.082807
43274552,Adipo_Cocultured,5,Monocytes,3729,1746,8.1255,10.9681,-0.104397,0.094868,-1.106645,3.495482
43278598,Fibro_Cocultured,12,T Cells,3844,1909,9.4953,8.4287,-0.112036,0.300573,-8.435285,2.471277
43284220,Adipo_Cocultured,1,Monocytes,2748,1356,8.0058,6.7322,-0.141577,0.113126,1.880944,1.922365
43290630,Adipo_Cocultured,1,Monocytes,3457,1612,6.9714,6.7689,-0.056227,0.209715,1.632593,1.141382
43291018,Fibro_Cocultured,7,T Cells,1338,904,7.997,9.0433,-0.141078,0.485655,-6.197716,0.471585
43304194,Adipo_Cocultured,15,Mast Cells,1411,829,6.2367,7.9376,-0.061007,0.226876,-10.317953,5.572868
43312750,Fibro_Cocultured,2,Macrophages,2856,1542,5.9874,3.6415,-0.076666,0.188012,3.735933,-2.972427
43315775,Fibro_Cocultured,7,T Cells,1565,1076,7.0288,8.754,-0.015959,0.469883,-7.107884,-0.986326
43320926,Adipo_Cocultured,5,Monocytes,1448,863,7.2514,3.453,-0.055746,0.070115,2.55917,3.689577
43322762,Fibro_Cocultured,0,Macrophages,3821,1923,4.737,2.5648,-0.166016,0.078726,3.473284,-0.076429
43325248,Adipo_Cocultured,6,Myeloid Progenitors,3347,1779,4.1829,7.9175,-0.077956,0.117768,-3.838128,3.675068
43325481,Fibro_Cocultured,4,Macrophages,3601,1847,6.2205,2.2494,-0.101098,0.127991,1.167322,-3.147583
43331397,Adipo_Cocultured,1,Monocytes,2883,1327,7.5269,5.5498,-0.129935,0.228471,2.440821,1.435317
43332805,Fibro_Cocultured,5,Monocytes,6498,2585,6.9406,6.8483,-0.118597,0.097257,-0.309216,4.468633
43349081,Adipo_Cocultured,1,Monocytes,2364,1309,6.6836,6.1337,-0.136091,0.482617,2.036775,2.19837
43361622,Fibro_Cocultured,13,Neutrophils,2556,1110,7.4726,2.7778,-0.074722,0.007378,-0.190894,7.443665
43372179,Fibro_Cocultured,2,Macrophages,2407,1396,6.5226,3.2405,-0.070473,0.199325,5.05652,-3.837282
43373455,Fibro_Cocultured,0,Macrophages,5950,2553,7.0252,2.8235,-0.119587,0.080132,5.271617,-1.392755
43374055,Adipo_Cocultured,6,Myeloid Progenitors,5804,2585,7.0813,6.8746,-0.153857,0.21208,-2.367286,3.054836
43382243,Fibro_Cocultured,2,Macrophages,6074,2483,5.4001,4.0665,-0.16381,0.142497,4.066644,-2.061727
43385666,Adipo_Cocultured,3,Macrophages,2754,948,7.6253,2.7959,-0.04484,-0.220338,-0.104353,-3.739173
43387954,Fibro_Cocultured,9,T Cells,3081,1733,8.5686,8.3739,-0.07252,0.294382,-6.381832,2.288341
43394221,Fibro_Cocultured,2,Macrophages,5703,2408,5.2604,2.8757,-0.067283,0.151325,3.430558,-2.838743
43396345,Adipo_Cocultured,1,Monocytes,2265,990,8.2119,4.2826,-0.075919,0.378449,-0.07092,-0.838681
43400400,Fibro_Cocultured,0,Macrophages,2478,1441,4.7619,2.8249,-0.050161,0.02952,5.451895,-2.655659
43400528,Adipo_Cocultured,6,Myeloid Progenitors,5553,2428,7.4914,9.1122,-0.116117,0.310378,-5.578271,3.947302
43403141,Adipo_Cocultured,5,Monocytes,2393,1263,6.0176,3.3431,-0.22605,0.021787,1.400392,4.195847
43408738,Fibro_Cocultured,9,T Cells,4163,2033,7.3024,11.0017,-0.133057,0.302843,-7.296141,1.881011
43409189,Fibro_Cocultured,7,T Cells,1895,1199,5.3298,7.124,-0.147783,0.515107,-6.920744,-1.695565
43419414,Adipo_Cocultured,14,Dendritic Cells,5650,2474,4.9558,4.8496,-0.179546,0.09163,-5.541574,-6.58272
43422838,Fibro_Cocultured,9,T Cells,2322,1330,6.2877,7.4505,-0.113623,0.475587,-7.071355,2.143771
43431405,Fibro_Cocultured,0,Macrophages,2033,1141,5.4107,2.4594,-0.062608,0.096005,3.445574,0.57987
43445192,Adipo_Cocultured,13,Neutrophils,2036,980,6.5815,2.947,-0.115167,0.18219,-0.448402,7.798665
43447931,Adipo_Cocultured,6,Myeloid Progenitors,5743,2663,4.388,5.9899,-0.15722,0.14131,-2.288567,3.034913
43448228,Adipo_Cocultured,5,Monocytes,4036,1960,9.7374,5.5253,-0.165866,0.138445,1.319291,4.203257
43456231,Adipo_Cocultured,5,Monocytes,5554,2127,7.004,5.0594,-0.086756,0.032873,0.484045,6.235861
43456937,Fibro_Cocultured,2,Macrophages,1981,1069,9.2882,3.4326,-0.170306,0.177749,4.174808,-2.674714
43459982,Fibro_Cocultured,0,Macrophages,3571,1750,6.9168,2.9123,-0.091006,0.164106,3.721619,-0.56997
43465495,Fibro_Cocultured,11,T Cells,3908,1909,5.9621,3.3521,-0.124241,0.190312,1.855779,-2.743094
43470098,Fibro_Cocultured,5,Monocytes,5884,2416,7.206,6.2712,-0.079343,0.143661,-0.200493,4.151503
43470253,Adipo_Cocultured,5,Monocytes,1811,1103,5.0248,7.5649,-0.03065,0.054812,0.065434,4.264951
43481955,Fibro_Cocultured,3,Macrophages,2163,1366,6.7961,3.8835,-0.112522,0.029944,3.136509,-4.819879
43482619,Fibro_Cocultured,4,Macrophages,3788,1887,6.0982,2.2703,-0.091365,0.159302,1.862583,-2.434077
43483747,Fibro_Cocultured,0,Macrophages,1802,1063,4.495,4.1065,-0.1467,0.178159,3.427363,-1.060068
43488448,Fibro_Cocultured,2,Macrophages,2905,1513,6.0241,3.0293,-0.126137,0.180165,4.817042,-2.748348
43490855,Adipo_Cocultured,7,T Cells,3111,1558,5.4966,13.5648,-0.106631,0.507928,-7.073099,-1.047343
43493774,Fibro_Cocultured,2,Macrophages,3755,1887,3.4354,5.2463,-0.114399,0.082165,3.801808,-1.474073
43494660,Adipo_Cocultured,10,Myeloid Progenitors,2268,1139,3.2628,2.2046,-0.161385,0.084538,-2.251794,8.05551
43503195,Fibro_Cocultured,14,Dendritic Cells,1312,833,7.7744,6.0976,-0.051348,-0.147936,-5.945442,-6.686227
43513709,Fibro_Cocultured,2,Macrophages,8006,3168,3.4599,3.8346,-0.113005,0.099061,3.780174,-3.698984
43515326,Adipo_Cocultured,14,Dendritic Cells,3210,1740,3.7072,3.3956,-0.150376,0.149106,-6.028381,-6.804472
43524835,Fibro_Cocultured,0,Macrophages,2357,1407,7.0853,3.9457,-0.151842,0.024067,5.563631,-2.744465
43527184,Adipo_Cocultured,5,Monocytes,1332,799,7.2823,9.7598,-0.099205,0.25338,1.67486,5.105131
43529151,Fibro_Cocultured,8,NK Cells,8791,3249,6.0971,9.5666,-0.159018,0.142439,-10.381788,0.906635
43536770,Fibro_Cocultured,0,Macrophages,2762,1545,6.2636,2.9689,-0.057685,0.086877,3.738812,-2.353108
43542111,Adipo_Cocultured,2,Macrophages,2995,1506,2.7045,4.9082,-0.10766,0.151398,4.288936,-3.074181
43546634,Fibro_Cocultured,3,Macrophages,4461,2128,9.527,2.7124,-0.187296,0.091185,4.476344,-3.506494
43551216,Adipo_Cocultured,6,Myeloid Progenitors,3748,1982,5.1227,11.1793,-0.170011,0.015437,-4.492311,5.036621
43556367,Adipo_Cocultured,4,Macrophages,2275,1268,3.6923,4.6593,-0.119306,0.15668,1.330939,1.244378
43556616,Fibro_Cocultured,8,NK Cells,2149,1308,5.4909,7.678,-0.0905,0.233424,-8.896802,-1.651404
43561106,Fibro_Cocultured,0,Macrophages,3509,1714,3.9327,2.6218,-0.138601,0.009497,3.814959,0.274406
43563240,Fibro_Cocultured,3,Macrophages,3528,1806,4.7619,3.373,-0.144975,0.095897,2.858326,-3.925846
43563409,Fibro_Cocultured,0,Macrophages,2783,1514,7.7973,3.3058,-0.11558,0.190256,3.597032,-1.115351
43576684,Fibro_Cocultured,10,Myeloid Progenitors,9111,3492,8.144,7.8367,-0.140758,0.010918,-4.020353,6.619128
43577229,Fibro_Cocultured,7,T Cells,1569,960,7.3932,13.0019,-0.116841,0.267768,-6.143279,-0.735267
43583525,Fibro_Cocultured,3,Macrophages,2196,1390,3.1421,3.6885,-0.102066,0.126229,1.996307,-4.201719
43593461,Fibro_Cocultured,0,Macrophages,4515,2127,4.9834,2.6357,-0.133686,0.035881,4.951489,-1.096801
43598052,Fibro_Cocultured,3,Macrophages,1956,1307,3.9366,3.9366,-0.124059,0.168497,-0.019773,-4.009183
43599475,Adipo_Cocultured,14,Dendritic Cells,1394,952,6.3128,4.7346,-0.064173,0.005022,-6.125644,-6.984666
43603310,Fibro_Cocultured,0,Macrophages,3391,1771,6.6057,3.7452,-0.139001,0.020136,5.753841,-0.869476
43608411,Adipo_Cocultured,2,Macrophages,2717,1504,4.8951,4.7479,-0.024452,0.222831,4.637226,-3.615032
43623674,Fibro_Cocultured,1,Monocytes,4635,2067,4.9622,3.9482,-0.143182,0.137453,1.712697,1.631141
43626591,Fibro_Cocultured,0,Macrophages,3824,1920,4.7594,1.4906,-0.057608,-0.129185,2.160379,-1.965096
43628426,Adipo_Cocultured,1,Monocytes,2710,1400,7.3432,6.31,-0.126013,0.359776,0.294799,2.163746
43629960,Adipo_Cocultured,0,Macrophages,5114,1978,6.9026,2.9331,-0.101219,0.349377,2.732703,-0.633934
43632196,Adipo_Cocultured,1,Monocytes,2259,1196,8.0124,4.7809,-0.06023,0.339189,1.255763,1.954384
43632222,Fibro_Cocultured,3,Macrophages,3922,1997,5.4819,3.2636,-0.11036,0.072961,0.535333,-3.60728
43634412,Fibro_Cocultured,4,Macrophages,2929,1474,6.521,3.5848,-0.08803,0.17329,2.100795,0.281332
43634624,Adipo_Cocultured,11,T Cells,2564,1394,4.2902,7.1373,-0.039107,0.506529,-5.883934,-0.840991
43640028,Fibro_Cocultured,0,Macrophages,5000,2240,6.78,2.86,-0.141956,0.090241,3.480923,-0.583051
43642122,Fibro_Cocultured,4,Macrophages,1860,1117,10.6452,2.4731,-0.061307,0.147245,1.431687,-2.889321
43643444,Fibro_Cocultured,0,Macrophages,5610,2426,4.6702,4.1176,-0.10678,0.112389,4.399781,-1.203174
43646601,Adipo_Cocultured,0,Macrophages,2712,1346,5.9735,6.6003,-0.09219,0.083941,3.646773,0.177399
43649110,Adipo_Cocultured,0,Macrophages,3048,1440,7.3491,6.332,-0.092281,0.410103,3.183706,0.434738
43650581,Adipo_Cocultured,5,Monocytes,1612,957,6.7618,4.7146,-0.169967,0.203885,2.477662,1.452316
43657033,Adipo_Cocultured,1,Monocytes,3786,1811,3.8563,5.2826,-0.079533,0.347825,1.562603,2.558361
43658107,Fibro_Cocultured,9,T Cells,3738,2026,5.1632,7.0091,-0.195743,0.394297,-6.278125,2.819683
43662114,Adipo_Cocultured,7,T Cells,2055,1145,4.0389,4.9635,-0.114283,0.389502,-7.605182,-0.62965
43662184,Fibro_Cocultured,4,Macrophages,1671,1015,6.164,3.3513,-0.086018,0.10549,1.248289,-3.222902
43664014,Adipo_Cocultured,4,Macrophages,2191,1125,3.56,3.2862,-0.056208,0.132393,0.778356,-0.09627
43673026,Fibro_Cocultured,0,Macrophages,2903,1571,3.2725,3.5481,-0.104258,0.107111,4.060341,-1.436919
43674438,Fibro_Cocultured,2,Macrophages,3834,1885,7.4074,3.1038,-0.110679,0.183418,4.059428,-2.946968
43678408,Fibro_Cocultured,4,Macrophages,2768,1430,6.1777,4.3714,-0.18298,0.196304,1.710008,-0.282639
43688901,Fibro_Cocultured,7,T Cells,1527,911,3.9948,8.055,-0.048774,0.502309,-7.707663,-1.144189
43689186,Adipo_Cocultured,4,Macrophages,3446,1493,5.8619,3.7145,-0.115566,0.134117,2.375485,-0.38222
43697884,Fibro_Cocultured,3,Macrophages,2427,1427,5.6448,4.5323,-0.079441,0.066884,1.360663,-4.332054
43707597,Fibro_Cocultured,0,Macrophages,2976,1583,6.6196,3.0578,-0.126981,0.066085,4.68343,0.160544
43710492,Adipo_Cocultured,2,Macrophages,4993,2193,3.9255,4.987,-0.121032,0.046289,5.114376,-1.762218
43711524,Adipo_Cocultured,1,Monocytes,4694,1830,6.3698,5.539,-0.139253,0.242942,0.757888,1.975226
43712590,Fibro_Cocultured,2,Macrophages,3650,1822,5.1233,2.3836,-0.150994,0.117796,4.758886,-2.475948
43716023,Adipo_Cocultured,5,Monocytes,1317,801,5.9985,5.3151,-0.060795,0.06605,1.779173,4.249976
43739658,Adipo_Cocultured,1,Monocytes,3608,1570,9.0632,7.0399,-0.067028,0.395361,1.520596,2.549373
43740193,Adipo_Cocultured,1,Monocytes,2326,1117,9.2433,5.374,-0.061035,0.523781,0.426181,2.889781
43741977,Fibro_Cocultured,8,NK Cells,3806,1758,7.8823,11.1666,-0.119575,0.1436,-10.372849,-1.214292
43742964,Adipo_Cocultured,6,Myeloid Progenitors,5708,2545,5.1331,6.815,-0.123583,0.238427,-5.638817,3.836593
43744836,Fibro_Cocultured,4,Macrophages,2440,1351,4.1393,3.6475,-0.111472,0.18105,0.663776,-1.194159
43755560,Fibro_Cocultured,2,Macrophages,3481,1825,3.8495,2.7866,-0.078016,0.198822,3.939559,-2.929067
43757172,Fibro_Cocultured,8,NK Cells,10516,3354,6.5044,12.3811,-0.098949,-0.103268,-11.00405,-0.44472
43759688,Adipo_Cocultured,4,Macrophages,1432,822,5.4469,3.0028,-0.053604,0.251119,0.474885,-2.396592
43761940,Fibro_Cocultured,7,T Cells,1794,1020,8.5842,9.0301,-0.1373,0.565756,-6.76255,-0.180889
43763274,Fibro_Cocultured,0,Macrophages,3104,1568,3.9304,2.8673,-0.159182,0.227759,4.693259,-0.471179
43763453,Fibro_Cocultured,0,Macrophages,2764,1395,7.4891,2.2793,-0.092205,0.178448,4.692694,-2.656075
43768706,Fibro_Cocultured,3,Macrophages,6378,2464,6.397,3.6689,-0.119521,0.199794,2.343308,-3.65965
43772339,Fibro_Cocultured,0,Macrophages,3920,1872,6.301,2.9847,-0.092259,0.102496,3.825914,0.252527
43772575,Adipo_Cocultured,0,Macrophages,5758,2495,5.3838,3.5603,-0.068089,0.083073,4.579748,-2.014743
43773769,Fibro_Cocultured,2,Macrophages,5462,2281,6.591,2.8744,-0.14099,0.175197,3.448125,-2.535534
43775318,Adipo_Cocultured,2,Macrophages,7751,2428,8.5924,3.7802,-0.087925,0.153617,2.040918,-2.39752
43776630,Fibro_Cocultured,9,T Cells,3522,1791,6.4168,8.4327,-0.107646,0.393263,-6.834445,3.364792
43777385,Fibro_Cocultured,0,Macrophages,3638,1935,5.1127,2.0616,-0.182237,-0.197383,5.835444,-2.502102
43781156,Adipo_Cocultured,5,Monocytes,1727,974,7.6433,3.4163,-0.071889,0.297004,1.349733,5.165645
43784910,Fibro_Cocultured,2,Macrophages,3887,1843,9.0301,2.3411,-0.174482,0.115341,4.855911,-2.289993
43786782,Fibro_Cocultured,3,Macrophages,2400,1350,6.5833,4.2083,-0.204361,0.199586,0.384388,-3.416915
43788337,Adipo_Cocultured,4,Macrophages,2852,1543,3.1557,6.5568,-0.106476,0.121845,-0.431151,-1.54389
43791732,Adipo_Cocultured,8,NK Cells,2780,1611,4.5683,10.2518,-0.07138,0.0918,-9.201555,-0.095145
43805095,Adipo_Cocultured,5,Monocytes,1525,911,6.4918,5.9016,-0.162782,0.375342,1.584195,3.52308
43808629,Adipo_Cocultured,1,Monocytes,3076,1582,5.8192,5.039,-0.114504,0.180228,-0.774288,0.159688
43814036,Adipo_Cocultured,1,Monocytes,5576,1937,9.3615,6.1514,-0.102301,0.215563,-0.630896,2.033166
43814598,Adipo_Cocultured,4,Macrophages,3107,1600,5.3428,4.345,-0.117088,-0.014261,2.527377,-3.547439
43818929,Fibro_Cocultured,4,Macrophages,2761,1460,8.0406,2.9699,-0.113828,0.18536,2.007567,-3.16264
43825106,Fibro_Cocultured,0,Macrophages,2684,1439,6.6692,3.9121,-0.160733,0.226915,4.563068,-2.891369
43832457,Fibro_Cocultured,0,Macrophages,2980,1522,6.443,2.5839,-0.109486,0.484583,3.022271,-1.094632
43833910,Fibro_Cocultured,8,NK Cells,9242,3359,4.8799,9.6191,-0.139433,-0.066641,-10.117765,0.717458
43835197,Fibro_Cocultured,8,NK Cells,6337,2589,9.1999,9.6891,-0.113801,-0.088176,-11.276126,-1.538235
43839440,Adipo_Cocultured,0,Macrophages,2823,1407,7.3326,4.9238,-0.108179,0.141482,3.800004,-0.040203
43839763,Fibro_Cocultured,8,NK Cells,1409,864,8.3747,12.0653,-0.140523,0.019878,-9.429737,-1.829793
43844181,Adipo_Cocultured,1,Monocytes,4236,1855,7.0113,4.2965,-0.089408,0.162569,-1.578872,2.404039
43845437,Fibro_Cocultured,2,Macrophages,3005,1447,8.5191,2.995,-0.070319,0.172421,2.941839,-3.288148
43852055,Adipo_Cocultured,5,Monocytes,1821,932,5.1071,5.4366,-0.130629,0.362551,1.458486,3.714161
43866589,Fibro_Cocultured,0,Macrophages,2307,1259,14.5644,3.6844,-0.250356,0.111447,5.900197,-1.395604
43868294,Adipo_Cocultured,5,Monocytes,4564,1899,8.5451,9.1367,-0.125918,0.366415,-0.453622,3.914165
43871639,Fibro_Cocultured,0,Macrophages,3465,1849,5.3968,2.684,-0.118885,0.055207,5.395893,-1.117586
43875890,Adipo_Cocultured,5,Monocytes,1881,993,8.5061,4.9442,-0.0575,0.004945,1.876762,4.604927
43878334,Fibro_Cocultured,2,Macrophages,4478,2111,6.4538,5.7838,-0.14699,0.205567,4.191358,-2.488147
43880195,Fibro_Cocultured,8,NK Cells,1943,1151,5.7128,12.9182,-0.0574,-0.035832,-9.296502,-1.095627
43883318,Fibro_Cocultured,3,Macrophages,3366,1918,6.1794,3.773,-0.132323,0.017846,1.189747,-4.701744
43884149,Fibro_Cocultured,4,Macrophages,2031,1160,8.1241,2.7573,-0.08575,0.176512,1.245512,-0.396489
43884564,Adipo_Cocultured,1,Monocytes,3091,1418,7.8292,6.6645,-0.122614,0.106318,2.286674,1.499488
43885450,Fibro_Cocultured,4,Macrophages,2630,1489,6.1977,2.3574,-0.1508,0.05813,0.776093,-2.412642
43890999,Fibro_Cocultured,0,Macrophages,2278,1289,8.3845,4.302,-0.185482,0.152519,5.842608,-1.477146
43891377,Adipo_Cocultured,0,Macrophages,4925,1875,6.4772,4.731,-0.15133,0.054781,5.536185,-0.661962
43892307,Fibro_Cocultured,2,Macrophages,2665,1538,5.5535,3.3771,-0.12114,0.170927,5.141132,-3.605881
43898673,Adipo_Cocultured,5,Monocytes,1677,1032,5.1282,4.0549,-0.118827,0.063424,2.404711,4.102236
43901907,Adipo_Cocultured,0,Macrophages,2443,1313,8.3095,7.4499,-0.101752,0.089168,2.123299,0.740816
43907321,Adipo_Cocultured,2,Macrophages,2835,1409,3.3157,6.455,-0.145748,0.173085,3.330542,0.473802
43909396,Fibro_Cocultured,2,Macrophages,3867,1792,6.3615,2.0429,-0.072143,0.069241,4.434195,-3.242305
43913473,Fibro_Cocultured,2,Macrophages,4502,1995,7.4189,2.8432,-0.172109,0.134927,5.009824,-2.636563
43917742,Adipo_Cocultured,6,Myeloid Progenitors,4617,2120,6.5194,9.0102,-0.102601,0.189837,-2.804422,4.109814
43928752,Adipo_Cocultured,6,Myeloid Progenitors,4425,2234,6.8927,9.2429,-0.154656,0.060732,-3.570834,5.209529
43935035,Fibro_Cocultured,8,NK Cells,4151,1773,6.2154,13.8039,-0.106089,0.106318,-9.996354,-1.493052
43936979,Adipo_Cocultured,2,Macrophages,3966,1753,3.9082,3.8578,-0.093684,0.148722,3.272012,-3.765106
43938377,Fibro_Cocultured,3,Macrophages,4454,2121,4.5352,2.3574,-0.136443,0.103944,2.742544,-3.977426
43938819,Fibro_Cocultured,3,Macrophages,1582,1024,8.4703,4.804,-0.049212,0.211478,3.706858,-4.206101
43945949,Fibro_Cocultured,13,Neutrophils,1784,902,7.0067,1.9058,-0.097386,0.267808,0.160745,7.328788
43946672,Adipo_Cocultured,1,Monocytes,3563,1520,8.1111,3.6486,-0.078851,0.173308,0.785551,-0.39732
43949423,Fibro_Cocultured,3,Macrophages,3370,1878,3.6795,2.9674,-0.14729,0.114939,2.623873,-4.673724
43964677,Adipo_Cocultured,6,Myeloid Progenitors,4398,1846,7.8445,4.161,-0.1354,0.044927,5.062693,-1.100645
43966085,Adipo_Cocultured,5,Monocytes,1341,756,4.6234,6.8606,-0.042205,0.216875,0.321699,0.105587
43966907,Adipo_Cocultured,1,Monocytes,3165,1553,5.9084,4.6445,-0.107651,0.169698,1.670411,0.125433
43973653,Fibro_Cocultured,2,Macrophages,6130,2465,5.0734,2.9364,-0.140284,0.131193,2.880756,-2.764969
43977484,Fibro_Cocultured,5,Monocytes,2709,1340,11.1849,4.8357,-0.113866,0.14018,1.128236,4.121464
43979559,Fibro_Cocultured,2,Macrophages,2734,1439,5.7425,4.0966,-0.05997,0.169626,4.018914,-3.075201
43980451,Adipo_Cocultured,6,Myeloid Progenitors,5853,2522,9.4994,12.6943,-0.179016,-0.158417,-4.181987,5.382476
43980809,Fibro_Cocultured,7,T Cells,1618,1027,6.7367,8.5909,-0.078057,0.465189,-6.309719,0.407339
43982001,Fibro_Cocultured,12,T Cells,4382,2021,6.1159,12.9165,-0.119542,0.453331,-8.521212,1.366011
43983352,Adipo_Cocultured,5,Monocytes,5221,2110,7.1825,8.6573,-0.172821,0.236887,0.508032,3.433015
43983391,Fibro_Cocultured,8,NK Cells,1925,1075,8.2078,9.8701,-0.03076,0.298198,-9.164718,-1.332397
43985207,Fibro_Cocultured,4,Macrophages,2439,1371,4.1,3.977,-0.091073,0.095779,2.171908,-0.772798
43985330,Adipo_Cocultured,5,Monocytes,2286,1266,5.9055,6.6929,-0.061225,0.122091,0.718938,4.467108
43987028,Adipo_Cocultured,1,Monocytes,4266,1840,9.4468,5.6024,-0.039079,0.293784,0.243237,0.719298
43988929,Fibro_Cocultured,4,Macrophages,2549,1407,4.237,3.7662,-0.116913,0.091132,2.276025,0.482089
43994294,Adipo_Cocultured,1,Monocytes,1557,881,5.9088,6.8722,-0.057067,0.011758,0.837625,2.085927
43995443,Adipo_Cocultured,6,Myeloid Progenitors,4885,2196,4.3398,4.0737,-0.18221,0.319223,-2.165461,2.587365
44000116,Fibro_Cocultured,8,NK Cells,5658,2205,7.5115,11.5235,-0.07297,0.031747,-11.006528,-0.6072
44002606,Fibro_Cocultured,14,Dendritic Cells,1454,902,6.121,3.6451,-0.087763,0.350137,-6.060354,-6.854267
44010997,Fibro_Cocultured,11,T Cells,3703,1771,9.0737,6.1032,-0.107227,0.140661,-6.460869,-1.3314
44015950,Fibro_Cocultured,3,Macrophages,3086,1758,0.6157,3.7589,-0.138328,0.183869,1.476191,-3.955104
44019104,Adipo_Cocultured,8,NK Cells,4021,1904,8.6048,10.3706,-0.048041,0.249777,-9.710899,-1.617232
44020267,Fibro_Cocultured,11,T Cells,4790,2218,6.8058,5.7829,-0.079096,0.274862,-4.947816,-0.963127
44021679,Fibro_Cocultured,3,Macrophages,3012,1566,4.1501,4.2165,-0.12396,0.279897,0.178795,-3.450414
44023765,Fibro_Cocultured,7,T Cells,2619,1434,5.8419,7.2929,-0.144539,0.190022,-7.160433,-1.481582
44031230,Fibro_Cocultured,4,Macrophages,2771,1382,4.908,3.3562,-0.096316,0.102838,1.477965,-1.191958
44031936,Adipo_Cocultured,6,Myeloid Progenitors,7565,3107,5.5122,9.5836,-0.15117,-0.002048,-3.537178,5.359748
44033551,Adipo_Cocultured,1,Monocytes,3479,1545,8.4507,4.4266,-0.083567,0.146783,-0.439116,0.824414
44036625,Fibro_Cocultured,4,Macrophages,2548,1399,6.2794,4.3564,-0.048285,0.216695,0.925814,-1.677588
44041308,Fibro_Cocultured,4,Macrophages,2677,1426,4.6321,3.8849,-0.148651,0.194355,2.160329,-0.265531
44051099,Adipo_Cocultured,5,Monocytes,2348,1163,6.3884,4.5997,-0.057843,0.227243,1.415007,3.534876
44055542,Fibro_Cocultured,3,Macrophages,2953,1596,8.6353,4.8425,-0.140109,-0.10662,-0.176032,-4.031382
44055619,Fibro_Cocultured,2,Macrophages,2674,1516,7.4794,3.6275,-0.107337,0.122934,3.979735,-3.680368
44057159,Adipo_Cocultured,1,Monocytes,3059,1500,6.1458,6.6035,-0.083343,0.37632,1.54997,2.469725
44060116,Fibro_Cocultured,7,T Cells,1697,976,9.3695,9.723,-0.031302,0.676626,-7.019125,-1.251933
44060181,Fibro_Cocultured,3,Macrophages,1595,1006,4.8903,5.0784,-0.087638,0.213139,2.187419,-4.765828
44061947,Fibro_Cocultured,2,Macrophages,1920,1189,4.4792,5.1042,-0.091971,0.189602,4.607336,-1.896938
44063451,Fibro_Cocultured,2,Macrophages,3658,1789,3.9092,3.3352,-0.123992,0.259461,2.995854,-3.531517
44078234,Fibro_Cocultured,4,Macrophages,2837,1316,5.4283,3.0314,-0.08985,0.234085,0.137886,-0.772689
44078269,Fibro_Cocultured,0,Macrophages,5095,2311,5.9078,4.5731,-0.136055,0.18742,3.26687,-0.192082
44081299,Fibro_Cocultured,0,Macrophages,3275,1617,8.5802,3.1145,-0.064111,0.131039,2.053578,-1.210815
44087362,Fibro_Cocultured,4,Macrophages,2489,1410,6.0667,3.0133,-0.060552,0.158018,1.135865,-2.735008
44090121,Adipo_Cocultured,1,Monocytes,3243,1643,4.5945,4.3787,-0.075851,0.077898,-0.581848,1.864455
44097053,Fibro_Cocultured,0,Macrophages,2936,1588,4.7684,3.2698,-0.091182,0.122655,4.412119,-1.253448
44097883,Adipo_Cocultured,0,Macrophages,1985,1192,7.9093,1.1587,-0.048761,0.145284,4.583884,-2.787989
44098133,Fibro_Cocultured,7,T Cells,1579,952,9.3097,9.4997,-0.0807,0.265487,-6.986768,-1.457547
44105112,Fibro_Cocultured,8,NK Cells,5263,2183,7.5812,11.3053,-0.104201,0.396254,-10.148023,-1.202521
44116880,Fibro_Cocultured,0,Macrophages,1805,1029,8.8089,4.1551,-0.112181,0.081579,5.593312,-2.921127
