Cell,umap_1,umap_2,SampleID,AdipoAlpha,FibroAlpha
6016933,-4.041919,5.854639,Fibro_Cocultured,0.3,1
6020448,1.382527,-1.717608,Fibro_Cocultured,0.3,1
6022972,-6.461026,2.215624,Fibro_Cocultured,0.3,1
6024728,1.495606,1.76115,Adipo_Cocultured,1,0.3
6027233,5.17045,-2.288778,Fibro_Cocultured,0.3,1
6027779,1.809091,-3.011635,Fibro_Cocultured,0.3,1
6030798,5.355585,-3.49862,Fibro_Cocultured,0.3,1
6040638,3.01481,-4.171137,Fibro_Cocultured,0.3,1
6041837,-0.392307,7.032515,Adipo_Cocultured,1,0.3
6045409,5.199664,-0.601243,Fibro_Cocultured,0.3,1
6047775,1.564103,-0.059194,Fibro_Cocultured,0.3,1
6055146,3.924003,-3.786808,Fibro_Cocultured,0.3,1
6055207,-5.170414,-0.931753,Fibro_Cocultured,0.3,1
6061862,-0.190738,1.053749,Adipo_Cocultured,1,0.3
6074122,2.97918,2.849406,Fibro_Cocultured,0.3,1
6082123,-0.087086,3.39439,Adipo_Cocultured,1,0.3
6085316,0.64643,7.021341,Adipo_Cocultured,1,0.3
6085824,0.861382,-3.833553,Fibro_Cocultured,0.3,1
6086116,2.76054,-4.356786,Adipo_Cocultured,1,0.3
6090468,2.094126,-0.500982,Fibro_Cocultured,0.3,1
6095800,2.6605,-3.489495,Adipo_Cocultured,1,0.3
6106235,1.375158,-2.235185,Fibro_Cocultured,0.3,1
6111881,2.180653,-2.885285,Fibro_Cocultured,0.3,1
6112948,1.55058,3.082649,Adipo_Cocultured,1,0.3
6115322,0.416049,-2.97754,Adipo_Cocultured,1,0.3
6118014,-5.625378,4.25456,Adipo_Cocultured,1,0.3
6118804,-10.401526,-1.099485,Fibro_Cocultured,0.3,1
6122073,1.6596,4.446586,Adipo_Cocultured,1,0.3
6123356,4.980732,-2.429938,Adipo_Cocultured,1,0.3
6125080,2.566046,-1.146001,Fibro_Cocultured,0.3,1
6128425,-9.752647,-1.301704,Fibro_Cocultured,0.3,1
6128442,0.745724,-3.555748,Fibro_Cocultured,0.3,1
6132410,4.439435,-2.455929,Fibro_Cocultured,0.3,1
6133509,2.840301,-2.372388,Adipo_Cocultured,1,0.3
6137293,-9.471527,-1.865028,Fibro_Cocultured,0.3,1
6140197,2.338519,-3.426751,Fibro_Cocultured,0.3,1
6149700,-5.830465,3.310767,Adipo_Cocultured,1,0.3
6156946,1.82555,-2.205176,Fibro_Cocultured,0.3,1
6168747,3.738945,-4.492202,Fibro_Cocultured,0.3,1
6172184,6.200764,-2.175589,Fibro_Cocultured,0.3,1
6178780,1.959375,4.964956,Adipo_Cocultured,1,0.3
6192985,4.654497,-2.690932,Fibro_Cocultured,0.3,1
6197729,6.027221,-2.320927,Fibro_Cocultured,0.3,1
6200045,0.134537,6.688512,Adipo_Cocultured,1,0.3
6205528,1.470231,-1.055452,Fibro_Cocultured,0.3,1
6205661,-3.778316,3.469593,Adipo_Cocultured,1,0.3
6209717,3.801297,-2.627323,Fibro_Cocultured,0.3,1
6214082,2.663934,-0.222361,Fibro_Cocultured,0.3,1
6214657,3.953315,-0.702626,Fibro_Cocultured,0.3,1
6224274,4.255343,-0.955108,Fibro_Cocultured,0.3,1
6228644,1.69304,-3.742014,Fibro_Cocultured,0.3,1
6228899,2.186311,1.700241,Fibro_Cocultured,0.3,1
6230912,-6.552755,-0.712454,Fibro_Cocultured,0.3,1
6232126,0.733858,3.402198,Adipo_Cocultured,1,0.3
6233775,0.547019,0.27999,Fibro_Cocultured,0.3,1
6249320,1.380704,-3.746101,Fibro_Cocultured,0.3,1
6252628,0.001192,2.690797,Adipo_Cocultured,1,0.3
6259334,2.217523,-3.883137,Fibro_Cocultured,0.3,1
6265894,5.613923,-2.035173,Fibro_Cocultured,0.3,1
6269937,-5.876705,-6.813291,Adipo_Cocultured,1,0.3
6273378,0.055036,-4.206936,Adipo_Cocultured,1,0.3
6276044,1.56741,0.223432,Fibro_Cocultured,0.3,1
6279295,2.421662,-4.499122,Fibro_Cocultured,0.3,1
6283040,3.133894,-0.621225,Adipo_Cocultured,1,0.3
6284440,1.661727,5.244258,Adipo_Cocultured,1,0.3
6292917,1.340976,0.702798,Adipo_Cocultured,1,0.3
6294525,-5.866763,-6.613106,Fibro_Cocultured,0.3,1
6303816,2.23556,0.260737,Adipo_Cocultured,1,0.3
6305229,-6.242939,-0.652109,Adipo_Cocultured,1,0.3
6305627,-10.250236,0.843095,Adipo_Cocultured,1,0.3
6312288,-9.334948,-1.592047,Fibro_Cocultured,0.3,1
6312476,0.801095,4.001345,Adipo_Cocultured,1,0.3
6314307,-7.164051,-1.414268,Adipo_Cocultured,1,0.3
6318057,0.945062,-0.919024,Adipo_Cocultured,1,0.3
6319183,1.695052,-3.698685,Fibro_Cocultured,0.3,1
6319519,3.101579,-3.702754,Fibro_Cocultured,0.3,1
6323116,2.896464,-3.384374,Fibro_Cocultured,0.3,1
6329749,1.292168,2.861382,Adipo_Cocultured,1,0.3
6330352,4.003008,0.995301,Adipo_Cocultured,1,0.3
6338188,-0.66348,0.983096,Adipo_Cocultured,1,0.3
6350759,5.413521,-0.394344,Fibro_Cocultured,0.3,1
6362972,0.246593,6.779069,Adipo_Cocultured,1,0.3
6364521,4.157333,-4.27537,Fibro_Cocultured,0.3,1
6364820,4.405941,-3.679639,Fibro_Cocultured,0.3,1
6368827,-9.000385,-1.979154,Fibro_Cocultured,0.3,1
6369649,1.00061,3.46425,Fibro_Cocultured,0.3,1
6369912,1.514225,4.842045,Adipo_Cocultured,1,0.3
6372589,2.730012,0.697625,Fibro_Cocultured,0.3,1
6375278,-6.133067,-6.986761,Adipo_Cocultured,1,0.3
6375872,1.350944,-1.82449,Fibro_Cocultured,0.3,1
6376365,3.781947,-3.097117,Adipo_Cocultured,1,0.3
6379716,2.906361,0.112932,Adipo_Cocultured,1,0.3
6381192,0.274701,-1.929199,Fibro_Cocultured,0.3,1
6386187,1.219601,6.076523,Fibro_Cocultured,0.3,1
6387994,2.066705,-3.175655,Fibro_Cocultured,0.3,1
6389401,-10.014148,-1.273005,Fibro_Cocultured,0.3,1
6392748,3.641215,-4.527226,Fibro_Cocultured,0.3,1
6397367,0.349428,-2.467599,Adipo_Cocultured,1,0.3
6397524,2.378804,-1.172514,Fibro_Cocultured,0.3,1
6399712,0.630762,-0.289574,Adipo_Cocultured,1,0.3
6400868,-6.930952,1.715719,Adipo_Cocultured,1,0.3
6400902,0.54543,-4.260685,Adipo_Cocultured,1,0.3
6403885,-6.175412,-0.785969,Fibro_Cocultured,0.3,1
6410501,1.596022,1.073054,Fibro_Cocultured,0.3,1
6416942,-0.271694,7.121853,Adipo_Cocultured,1,0.3
6417603,-0.227328,1.71527,Adipo_Cocultured,1,0.3
6420063,1.149479,-1.44452,Adipo_Cocultured,1,0.3
6422532,1.384033,-2.43479,Fibro_Cocultured,0.3,1
6423082,3.499516,-2.540055,Fibro_Cocultured,0.3,1
6423736,0.468052,2.893843,Adipo_Cocultured,1,0.3
6428820,-6.421374,2.163367,Adipo_Cocultured,1,0.3
6434081,0.647035,0.159239,Adipo_Cocultured,1,0.3
6434835,4.797464,-3.333724,Fibro_Cocultured,0.3,1
6452713,-0.567871,0.450339,Adipo_Cocultured,1,0.3
6455887,0.665448,0.636966,Fibro_Cocultured,0.3,1
6461614,-3.008407,7.465413,Adipo_Cocultured,1,0.3
6465522,1.6136,-3.920665,Adipo_Cocultured,1,0.3
6467898,1.195334,0.680892,Fibro_Cocultured,0.3,1
6486960,0.245878,4.814205,Adipo_Cocultured,1,0.3
6491800,-6.832099,-1.816474,Adipo_Cocultured,1,0.3
6493522,-0.620154,-0.181078,Adipo_Cocultured,1,0.3
6499156,1.096179,0.173316,Fibro_Cocultured,0.3,1
6503190,1.076182,-1.371003,Fibro_Cocultured,0.3,1
6503579,2.996412,-3.735948,Fibro_Cocultured,0.3,1
6505943,0.293817,-0.009311,Adipo_Cocultured,1,0.3
6511641,-5.923937,3.291448,Fibro_Cocultured,0.3,1
6515021,-6.367317,-0.052741,Fibro_Cocultured,0.3,1
6531326,6.171362,-1.818184,Fibro_Cocultured,0.3,1
6532159,0.455209,-2.171121,Fibro_Cocultured,0.3,1
6538273,5.725612,-1.45467,Fibro_Cocultured,0.3,1
6548602,1.408844,5.873737,Adipo_Cocultured,1,0.3
6548975,5.742775,-0.662257,Adipo_Cocultured,1,0.3
6551059,3.312461,-0.406003,Fibro_Cocultured,0.3,1
6555136,2.111515,4.702679,Adipo_Cocultured,1,0.3
6557173,1.284078,3.871561,Adipo_Cocultured,1,0.3
6558672,-5.941648,-1.168755,Fibro_Cocultured,0.3,1
6561912,-6.092529,-0.420136,Fibro_Cocultured,0.3,1
6565402,3.370041,-3.410269,Fibro_Cocultured,0.3,1
6569408,-0.138553,-1.150619,Adipo_Cocultured,1,0.3
6574892,5.395575,-1.774235,Fibro_Cocultured,0.3,1
6580582,-10.57359,0.574262,Adipo_Cocultured,1,0.3
6580931,1.305324,-3.298479,Fibro_Cocultured,0.3,1
6584246,2.148571,-1.201555,Fibro_Cocultured,0.3,1
6587473,2.972611,-0.251711,Fibro_Cocultured,0.3,1
6601673,3.680031,0.184728,Adipo_Cocultured,1,0.3
6605429,-6.978231,3.366334,Fibro_Cocultured,0.3,1
6606746,5.704214,-0.890386,Fibro_Cocultured,0.3,1
6610980,-0.415244,0.615109,Adipo_Cocultured,1,0.3
6629845,-10.912582,-0.900483,Fibro_Cocultured,0.3,1
6639581,0.758536,2.039506,Adipo_Cocultured,1,0.3
6641898,2.743211,-4.343179,Fibro_Cocultured,0.3,1
6643750,-6.541072,1.977516,Fibro_Cocultured,0.3,1
6651607,1.021269,0.929769,Fibro_Cocultured,0.3,1
6651756,1.649594,4.668606,Adipo_Cocultured,1,0.3
6664044,2.712776,2.257058,Fibro_Cocultured,0.3,1
6671125,2.749497,0.290139,Fibro_Cocultured,0.3,1
6680022,0.21489,-1.542761,Adipo_Cocultured,1,0.3
6680894,-8.2893,2.512663,Fibro_Cocultured,0.3,1
6685892,-0.487704,7.636789,Adipo_Cocultured,1,0.3
6689332,0.614361,-3.010498,Fibro_Cocultured,0.3,1
6691338,4.300735,-2.769139,Fibro_Cocultured,0.3,1
6693925,3.103897,-2.472996,Fibro_Cocultured,0.3,1
6697566,2.499821,3.361862,Adipo_Cocultured,1,0.3
6702709,2.188567,2.077929,Adipo_Cocultured,1,0.3
6706779,-4.865504,4.929766,Adipo_Cocultured,1,0.3
6717111,0.023618,-2.443915,Adipo_Cocultured,1,0.3
6723357,1.726912,0.887995,Adipo_Cocultured,1,0.3
6724826,-1.619002,3.007189,Adipo_Cocultured,1,0.3
6727480,-9.641805,0.965287,Fibro_Cocultured,0.3,1
6729018,-6.890135,3.224765,Adipo_Cocultured,1,0.3
6731734,0.026984,6.484804,Adipo_Cocultured,1,0.3
6731818,-9.160067,-0.765901,Fibro_Cocultured,0.3,1
6733404,1.842391,-3.541962,Fibro_Cocultured,0.3,1
6734565,-6.584462,2.611755,Fibro_Cocultured,0.3,1
6747396,5.69111,-2.012783,Fibro_Cocultured,0.3,1
6750134,3.346144,-1.075481,Fibro_Cocultured,0.3,1
6750538,2.053701,-4.805565,Fibro_Cocultured,0.3,1
6756699,1.034075,-0.777157,Adipo_Cocultured,1,0.3
6760888,4.399233,-4.238147,Fibro_Cocultured,0.3,1
6765028,6.094331,-1.852952,Fibro_Cocultured,0.3,1
6778339,-0.119763,-2.024253,Adipo_Cocultured,1,0.3
6785729,0.096069,1.550335,Adipo_Cocultured,1,0.3
6792149,3.341411,0.613445,Fibro_Cocultured,0.3,1
6798292,4.400613,-0.304954,Fibro_Cocultured,0.3,1
6801252,2.843447,1.251425,Adipo_Cocultured,1,0.3
6801720,1.836259,4.326849,Fibro_Cocultured,0.3,1
6802559,0.708809,-2.81448,Adipo_Cocultured,1,0.3
6804580,3.871516,-4.270713,Fibro_Cocultured,0.3,1
6804932,-7.268124,0.821368,Fibro_Cocultured,0.3,1
6808080,0.629192,-4.619457,Adipo_Cocultured,1,0.3
6808673,0.968738,0.854446,Adipo_Cocultured,1,0.3
6815970,1.193726,-3.956354,Adipo_Cocultured,1,0.3
6816554,3.355354,-4.485588,Fibro_Cocultured,0.3,1
6820703,2.121709,-2.253449,Adipo_Cocultured,1,0.3
6823258,2.730085,-1.883078,Fibro_Cocultured,0.3,1
6826350,-0.283611,-1.668949,Fibro_Cocultured,0.3,1
6826480,1.355389,1.5874,Adipo_Cocultured,1,0.3
6828771,2.794638,-4.664855,Fibro_Cocultured,0.3,1
6832904,3.335278,-1.731212,Adipo_Cocultured,1,0.3
6839717,-6.210805,-0.835343,Fibro_Cocultured,0.3,1
6845172,2.539862,1.910698,Fibro_Cocultured,0.3,1
6856441,-2.866989,7.107823,Adipo_Cocultured,1,0.3
6861345,-3.408997,7.371968,Adipo_Cocultured,1,0.3
6863197,-0.029621,-3.842073,Fibro_Cocultured,0.3,1
6864134,0.823498,3.377938,Adipo_Cocultured,1,0.3
6864605,2.44293,-4.368357,Fibro_Cocultured,0.3,1
6877056,-0.169555,0.546139,Adipo_Cocultured,1,0.3
6880961,5.288539,-2.5178,Fibro_Cocultured,0.3,1
6888659,-3.494295,7.370335,Adipo_Cocultured,1,0.3
6911342,-0.026352,2.164528,Adipo_Cocultured,1,0.3
6914281,0.419046,-0.778603,Adipo_Cocultured,1,0.3
6915656,-2.412176,7.709514,Adipo_Cocultured,1,0.3
6917425,0.336225,-2.283204,Fibro_Cocultured,0.3,1
6918873,4.087403,-4.559984,Fibro_Cocultured,0.3,1
6921137,-8.310087,0.680618,Fibro_Cocultured,0.3,1
6930397,2.863955,-0.969401,Fibro_Cocultured,0.3,1
6931209,0.606786,-1.465115,Fibro_Cocultured,0.3,1
6935512,2.560099,-1.997237,Fibro_Cocultured,0.3,1
6936531,0.600234,-0.550377,Adipo_Cocultured,1,0.3
6944501,-7.547775,2.129842,Adipo_Cocultured,1,0.3
6946538,2.438364,-2.609514,Fibro_Cocultured,0.3,1
6956677,2.210674,4.584553,Adipo_Cocultured,1,0.3
6956771,1.324224,-3.146965,Fibro_Cocultured,0.3,1
6957382,2.985017,2.109922,Fibro_Cocultured,0.3,1
6960570,0.673822,-4.422999,Fibro_Cocultured,0.3,1
6966637,2.967701,-4.779938,Fibro_Cocultured,0.3,1
6968021,-7.196249,-0.485617,Fibro_Cocultured,0.3,1
6969356,-2.189558,3.089153,Adipo_Cocultured,1,0.3
6969389,2.345392,0.351316,Fibro_Cocultured,0.3,1
6971986,4.312116,0.053522,Fibro_Cocultured,0.3,1
6972056,1.811878,-3.917013,Fibro_Cocultured,0.3,1
6972839,3.694588,0.028681,Fibro_Cocultured,0.3,1
6976878,2.719834,2.635381,Adipo_Cocultured,1,0.3
6980893,1.108792,3.310421,Adipo_Cocultured,1,0.3
6984086,5.731287,-2.832198,Fibro_Cocultured,0.3,1
6990496,3.877263,-1.842662,Fibro_Cocultured,0.3,1
6993765,2.117558,-4.326215,Fibro_Cocultured,0.3,1
6997791,1.697576,-0.4121,Adipo_Cocultured,1,0.3
7003509,1.355271,5.683785,Fibro_Cocultured,0.3,1
7016970,0.006481,2.887892,Adipo_Cocultured,1,0.3
7019292,-5.934786,-6.818603,Fibro_Cocultured,0.3,1
7024437,0.162251,-0.652612,Adipo_Cocultured,1,0.3
7031263,0.21077,1.95846,Adipo_Cocultured,1,0.3
7036257,-6.219077,-0.49264,Adipo_Cocultured,1,0.3
7052642,4.683313,-1.888585,Fibro_Cocultured,0.3,1
7053414,-0.590149,1.234669,Adipo_Cocultured,1,0.3
7053652,1.635075,3.128243,Adipo_Cocultured,1,0.3
7056435,-6.509667,2.094589,Adipo_Cocultured,1,0.3
7060456,0.086965,-0.849895,Fibro_Cocultured,0.3,1
7062127,-6.627596,3.158664,Fibro_Cocultured,0.3,1
7064712,1.828484,2.860546,Fibro_Cocultured,0.3,1
7072209,3.838925,-2.426238,Fibro_Cocultured,0.3,1
7076815,1.493688,-4.752005,Adipo_Cocultured,1,0.3
7077954,5.550429,-2.394563,Fibro_Cocultured,0.3,1
7078525,3.963784,-1.911995,Fibro_Cocultured,0.3,1
7078762,2.16701,4.128054,Adipo_Cocultured,1,0.3
7080797,0.529659,3.593503,Adipo_Cocultured,1,0.3
7083087,-1.363899,2.293929,Adipo_Cocultured,1,0.3
7091109,1.542559,0.2883,Fibro_Cocultured,0.3,1
7091158,2.323621,-4.325247,Fibro_Cocultured,0.3,1
7097179,-9.449516,-1.423883,Fibro_Cocultured,0.3,1
7100642,-4.02967,6.497448,Adipo_Cocultured,1,0.3
7111074,-0.605459,0.355945,Adipo_Cocultured,1,0.3
7111878,-5.404274,3.846334,Adipo_Cocultured,1,0.3
7114929,1.99668,-3.391938,Fibro_Cocultured,0.3,1
7120426,2.77632,0.649688,Adipo_Cocultured,1,0.3
7120721,1.845525,-3.94398,Adipo_Cocultured,1,0.3
7121223,-0.474338,0.038363,Adipo_Cocultured,1,0.3
7124397,2.966624,-3.345706,Fibro_Cocultured,0.3,1
7124820,-0.660901,0.334358,Adipo_Cocultured,1,0.3
7125722,0.552314,-4.324602,Fibro_Cocultured,0.3,1
7134372,2.32534,-0.932584,Fibro_Cocultured,0.3,1
7142200,2.103251,2.401778,Adipo_Cocultured,1,0.3
7152035,0.498128,6.377223,Adipo_Cocultured,1,0.3
7154361,0.895789,-0.041698,Fibro_Cocultured,0.3,1
7162752,-6.788677,3.050714,Fibro_Cocultured,0.3,1
7163489,1.670617,0.378269,Adipo_Cocultured,1,0.3
7164535,2.599032,-1.185358,Adipo_Cocultured,1,0.3
7170243,1.790997,-2.80089,Adipo_Cocultured,1,0.3
7171284,1.276783,5.780302,Fibro_Cocultured,0.3,1
7172563,1.47762,4.75741,Adipo_Cocultured,1,0.3
7175595,4.089574,-3.334917,Fibro_Cocultured,0.3,1
7175740,4.193684,-1.648723,Fibro_Cocultured,0.3,1
7176076,-9.189407,-1.697416,Fibro_Cocultured,0.3,1
7186220,-7.377129,-1.111126,Fibro_Cocultured,0.3,1
7186285,1.212706,-2.515094,Adipo_Cocultured,1,0.3
7188021,-6.373535,-0.430707,Fibro_Cocultured,0.3,1
7190151,5.409247,-1.660856,Adipo_Cocultured,1,0.3
7191702,-3.575488,6.038925,Adipo_Cocultured,1,0.3
7195564,1.558835,1.495695,Fibro_Cocultured,0.3,1
7196318,-10.113577,-1.643655,Fibro_Cocultured,0.3,1
7199422,0.975024,0.934074,Adipo_Cocultured,1,0.3
7202342,-5.645327,3.392322,Adipo_Cocultured,1,0.3
7213909,-0.967589,1.094314,Adipo_Cocultured,1,0.3
7215869,3.217827,-0.274556,Fibro_Cocultured,0.3,1
7218138,3.13383,-2.41746,Adipo_Cocultured,1,0.3
7221927,-2.557732,7.898248,Adipo_Cocultured,1,0.3
7230013,-8.422994,2.457592,Fibro_Cocultured,0.3,1
7237508,1.542829,-4.199203,Fibro_Cocultured,0.3,1
7240692,-5.024157,5.296616,Adipo_Cocultured,1,0.3
7242528,-10.333471,-2.00897,Fibro_Cocultured,0.3,1
7245856,-0.266887,7.645034,Adipo_Cocultured,1,0.3
7247270,-6.551011,2.869265,Adipo_Cocultured,1,0.3
7253347,1.192019,0.245872,Adipo_Cocultured,1,0.3
7255470,-5.212063,4.121748,Adipo_Cocultured,1,0.3
7256092,-7.041806,2.147242,Fibro_Cocultured,0.3,1
7257239,0.264282,0.696086,Adipo_Cocultured,1,0.3
7257942,1.56156,0.514651,Fibro_Cocultured,0.3,1
7261106,1.775806,-4.720003,Fibro_Cocultured,0.3,1
7281243,0.487513,1.207563,Adipo_Cocultured,1,0.3
7291611,0.814361,-2.00405,Adipo_Cocultured,1,0.3
7292950,-7.40341,0.781895,Fibro_Cocultured,0.3,1
7293753,-9.490243,-1.832413,Adipo_Cocultured,1,0.3
7296761,4.649592,-1.887508,Fibro_Cocultured,0.3,1
7298069,-0.131848,0.213144,Adipo_Cocultured,1,0.3
7298472,1.173661,2.514939,Adipo_Cocultured,1,0.3
7303267,2.096538,2.08512,Adipo_Cocultured,1,0.3
7306165,-0.471434,0.923265,Adipo_Cocultured,1,0.3
7308948,-7.534262,-1.297086,Fibro_Cocultured,0.3,1
7311477,0.282047,-2.076706,Adipo_Cocultured,1,0.3
7311780,-0.330872,6.850676,Fibro_Cocultured,0.3,1
7313666,-0.528986,-0.402515,Adipo_Cocultured,1,0.3
7316655,0.115167,-3.435121,Fibro_Cocultured,0.3,1
7324604,-0.764266,2.268449,Adipo_Cocultured,1,0.3
7328828,1.442031,-2.717203,Fibro_Cocultured,0.3,1
7339380,-5.542303,3.648725,Adipo_Cocultured,1,0.3
7339858,0.057653,4.506029,Adipo_Cocultured,1,0.3
7346406,0.361635,1.013999,Adipo_Cocultured,1,0.3
7346674,-7.774394,0.328558,Fibro_Cocultured,0.3,1
7358487,-6.324243,1.782882,Fibro_Cocultured,0.3,1
7364190,-8.109977,0.63163,Fibro_Cocultured,0.3,1
7370391,1.446634,2.405053,Adipo_Cocultured,1,0.3
7371018,-8.168764,-0.118944,Fibro_Cocultured,0.3,1
7382671,3.566303,-2.529325,Fibro_Cocultured,0.3,1
7383992,0.668235,-1.864557,Adipo_Cocultured,1,0.3
7395951,3.660781,-2.29258,Fibro_Cocultured,0.3,1
7396894,-7.661893,0.38302,Fibro_Cocultured,0.3,1
7397074,4.334372,-1.278796,Adipo_Cocultured,1,0.3
7405152,-7.156701,2.097676,Fibro_Cocultured,0.3,1
7405770,3.04954,0.827686,Fibro_Cocultured,0.3,1
7414005,1.09031,-1.726847,Fibro_Cocultured,0.3,1
7436616,1.878932,1.46492,Fibro_Cocultured,0.3,1
7439334,1.184046,3.804781,Fibro_Cocultured,0.3,1
7441902,4.775553,-3.408102,Fibro_Cocultured,0.3,1
7445365,-0.2343,0.62573,Adipo_Cocultured,1,0.3
7455808,2.593752,-0.265558,Fibro_Cocultured,0.3,1
7456961,-7.263512,0.355263,Fibro_Cocultured,0.3,1
7461177,-9.55746,-0.952052,Fibro_Cocultured,0.3,1
7468989,1.563476,-0.258952,Adipo_Cocultured,1,0.3
7476771,0.185227,6.551584,Fibro_Cocultured,0.3,1
7479183,5.479187,-2.752083,Fibro_Cocultured,0.3,1
7480980,3.958162,-2.023855,Fibro_Cocultured,0.3,1
7482425,-9.338571,-1.694156,Fibro_Cocultured,0.3,1
7487544,4.077185,-2.386643,Fibro_Cocultured,0.3,1
7488972,2.982874,-2.965824,Fibro_Cocultured,0.3,1
7490679,2.387447,0.188229,Fibro_Cocultured,0.3,1
7496616,4.216671,-0.956036,Fibro_Cocultured,0.3,1
7502562,5.350256,-2.905149,Fibro_Cocultured,0.3,1
7506271,-5.576594,-0.901554,Fibro_Cocultured,0.3,1
7511069,-8.29267,2.546326,Fibro_Cocultured,0.3,1
7514981,4.873749,-3.182341,Adipo_Cocultured,1,0.3
7524309,2.609058,4.366861,Adipo_Cocultured,1,0.3
7541444,2.945318,-1.369379,Fibro_Cocultured,0.3,1
7545855,5.256868,-3.462972,Fibro_Cocultured,0.3,1
7546523,2.161434,-2.953086,Fibro_Cocultured,0.3,1
7547809,2.531171,-0.817048,Adipo_Cocultured,1,0.3
7563103,4.347645,-1.786757,Adipo_Cocultured,1,0.3
7576459,-0.117802,0.883713,Adipo_Cocultured,1,0.3
7583219,-7.150273,3.405726,Fibro_Cocultured,0.3,1
7586634,3.605532,-4.104159,Adipo_Cocultured,1,0.3
7593103,2.530748,1.186848,Adipo_Cocultured,1,0.3
7598712,-6.435596,-0.589908,Fibro_Cocultured,0.3,1
7600634,-6.427448,2.881454,Fibro_Cocultured,0.3,1
7600812,4.13723,-0.284105,Adipo_Cocultured,1,0.3
7605060,-1.953489,2.185307,Adipo_Cocultured,1,0.3
7607163,4.335235,-3.789834,Adipo_Cocultured,1,0.3
7609215,0.687979,3.486896,Adipo_Cocultured,1,0.3
7610019,1.429538,-2.122514,Fibro_Cocultured,0.3,1
7619584,2.416827,-3.271689,Fibro_Cocultured,0.3,1
7630475,2.686429,-2.582286,Fibro_Cocultured,0.3,1
7632145,1.205252,2.682913,Adipo_Cocultured,1,0.3
7642519,0.104324,-4.280818,Fibro_Cocultured,0.3,1
7643807,-5.962301,-0.42145,Fibro_Cocultured,0.3,1
7647899,0.576823,-3.326079,Adipo_Cocultured,1,0.3
7658636,1.198544,0.268778,Fibro_Cocultured,0.3,1
7662637,4.682075,-2.060424,Fibro_Cocultured,0.3,1
7664326,3.708352,-4.262762,Fibro_Cocultured,0.3,1
7665941,4.110372,-2.546314,Fibro_Cocultured,0.3,1
7672159,-7.635668,-0.56493,Fibro_Cocultured,0.3,1
7688940,-4.578437,4.604341,Adipo_Cocultured,1,0.3
7698265,-10.091324,5.399768,Fibro_Cocultured,0.3,1
7699329,0.929638,-3.153906,Adipo_Cocultured,1,0.3
7710426,-3.937537,6.779712,Adipo_Cocultured,1,0.3
7720689,-3.294387,4.665692,Adipo_Cocultured,1,0.3
7724330,-7.322631,2.210121,Fibro_Cocultured,0.3,1
7732685,1.648118,-3.536007,Fibro_Cocultured,0.3,1
7738086,-9.544696,-2.014683,Fibro_Cocultured,0.3,1
7753593,-8.556135,1.101018,Fibro_Cocultured,0.3,1
7770296,6.128615,-1.619356,Fibro_Cocultured,0.3,1
7772945,-9.587517,-2.158587,Fibro_Cocultured,0.3,1
7781048,-9.230431,-1.949862,Fibro_Cocultured,0.3,1
7785717,3.03971,-2.906011,Adipo_Cocultured,1,0.3
7790725,4.181642,0.258249,Fibro_Cocultured,0.3,1
7790797,5.693143,-1.195441,Adipo_Cocultured,1,0.3
7791960,5.583325,-2.087411,Adipo_Cocultured,1,0.3
7801778,1.716223,5.077564,Adipo_Cocultured,1,0.3
7802519,-9.427961,1.056057,Fibro_Cocultured,0.3,1
7804177,-2.08634,2.860751,Adipo_Cocultured,1,0.3
7805771,0.373331,6.274011,Adipo_Cocultured,1,0.3
7807607,4.992196,-2.080057,Fibro_Cocultured,0.3,1
7807958,-0.215756,-3.944097,Fibro_Cocultured,0.3,1
7827034,0.481117,-4.119636,Fibro_Cocultured,0.3,1
7850161,-3.860671,6.110265,Adipo_Cocultured,1,0.3
7853794,4.714117,-0.479717,Fibro_Cocultured,0.3,1
7855006,4.52067,-1.905735,Adipo_Cocultured,1,0.3
7855664,3.648283,-4.623862,Fibro_Cocultured,0.3,1
7857452,1.644727,5.062802,Adipo_Cocultured,1,0.3
7858583,1.906413,4.278774,Adipo_Cocultured,1,0.3
7860531,1.042317,-1.04609,Adipo_Cocultured,1,0.3
7871988,1.488321,4.644827,Adipo_Cocultured,1,0.3
7876009,0.689074,0.518907,Adipo_Cocultured,1,0.3
7883599,0.385613,2.213855,Adipo_Cocultured,1,0.3
7884885,3.775278,-1.768824,Fibro_Cocultured,0.3,1
7889495,-6.982582,2.317395,Fibro_Cocultured,0.3,1
7895565,-0.498979,-1.952547,Fibro_Cocultured,0.3,1
7899689,1.220787,5.717958,Adipo_Cocultured,1,0.3
7902264,2.367504,3.404176,Adipo_Cocultured,1,0.3
7902425,1.439093,-3.364219,Fibro_Cocultured,0.3,1
7906573,2.997218,-0.601376,Fibro_Cocultured,0.3,1
7918167,-10.078171,0.212311,Fibro_Cocultured,0.3,1
7918750,-0.366771,1.78072,Adipo_Cocultured,1,0.3
7922682,5.728498,-2.096619,Fibro_Cocultured,0.3,1
7931366,1.812782,1.208821,Adipo_Cocultured,1,0.3
7934573,-4.448952,3.781447,Adipo_Cocultured,1,0.3
7934761,-0.5858,7.211404,Adipo_Cocultured,1,0.3
7951170,-11.369256,-1.32917,Fibro_Cocultured,0.3,1
7951311,-8.515714,0.814167,Fibro_Cocultured,0.3,1
7955215,4.813231,-3.534034,Fibro_Cocultured,0.3,1
