Cell,umap_1,umap_2,CellType1,colour
29659465,5.417879,-2.653302,Macrophages,#f08592
29662474,-10.731982,-0.758751,NK Cells,#8a001b
29671398,5.331365,-3.414577,Macrophages,#f08592
29673895,-8.478959,2.285209,T Cells,#f6d100
29676951,-7.47991,-1.419197,T Cells,#f6d100
29686737,1.730789,2.629775,Monocytes,#9897df
29686759,-7.01877,-1.772457,T Cells,#f6d100
29707855,5.060988,-3.464181,Macrophages,#f08592
29710151,-6.657711,0.019434,T Cells,#f6d100
29712316,-6.86332,0.38976,T Cells,#f6d100
29717173,3.069503,-0.58513,Macrophages,#f08592
29720267,2.520936,-1.038867,Macrophages,#f08592
29726044,1.621091,-0.141706,Macrophages,#f08592
29730889,-0.071144,-1.675227,Macrophages,#f08592
29737876,2.267793,-1.371079,Macrophages,#f08592
29755903,3.598618,-1.954662,Macrophages,#f08592
29756816,4.524868,-1.767491,Macrophages,#f08592
29759471,4.803099,-0.763082,Macrophages,#f08592
29768779,2.032199,-4.195417,Macrophages,#f08592
29769847,1.642492,-0.373063,Macrophages,#f08592
29777335,3.320252,-1.207239,Macrophages,#f08592
29779775,1.268682,-2.634257,Macrophages,#f08592
29785530,0.308618,-0.034917,Macrophages,#f08592
29788822,2.162993,-0.049101,Macrophages,#f08592
29789488,6.126736,-1.855231,Macrophages,#f08592
29793876,2.674528,1.361203,Monocytes,#9897df
29797013,5.702047,-1.418796,Macrophages,#f08592
29797510,5.274689,-2.902699,Macrophages,#f08592
29801106,-2.881309,4.802121,Myeloid Progenitors,#004583
29806579,-6.64596,3.078302,T Cells,#f6d100
29814628,3.018693,-4.300768,Macrophages,#f08592
29821251,3.502219,-1.333271,Macrophages,#f08592
29825786,-10.042535,-1.30389,NK Cells,#8a001b
29833467,1.211511,-1.16533,Macrophages,#f08592
29837174,4.044523,-2.08198,Macrophages,#f08592
29837607,-0.141907,4.166455,Monocytes,#9897df
29839779,5.31859,-0.356908,Macrophages,#f08592
29847356,2.997402,2.390544,Monocytes,#9897df
29851876,0.880183,-1.448582,Macrophages,#f08592
29851932,-6.074809,0.467816,T Cells,#f6d100
29852399,2.261691,-1.062692,Macrophages,#f08592
29855389,1.85551,-4.429461,Macrophages,#f08592
29855767,-7.443651,0.409423,T Cells,#f6d100
29860600,5.547461,-2.598159,Macrophages,#f08592
29862095,1.256334,1.816224,Monocytes,#9897df
29864234,2.577861,0.262974,Macrophages,#f08592
29866734,0.445347,-2.181179,Monocytes,#9897df
29867729,2.828198,-0.809949,Macrophages,#f08592
29868257,3.419524,-4.344458,Macrophages,#f08592
29880864,2.182863,3.587449,Monocytes,#9897df
29885101,-0.244955,0.952244,Monocytes,#9897df
29889917,3.779807,-0.455134,Macrophages,#f08592
29893216,3.698681,-2.256115,Macrophages,#f08592
29893978,4.862226,-1.864293,Macrophages,#f08592
29899089,-0.756591,1.842858,Monocytes,#9897df
29899279,1.875575,-1.201047,Macrophages,#f08592
29899281,-8.552009,2.050304,T Cells,#f6d100
29908256,4.720524,-4.000938,Macrophages,#f08592
29908355,-0.381922,0.356301,Monocytes,#9897df
29925278,1.453646,3.623511,Monocytes,#9897df
29926091,5.408819,-1.265446,Macrophages,#f08592
29939295,3.553206,-1.570191,Macrophages,#f08592
29946122,-11.301557,-0.786487,NK Cells,#8a001b
29946493,-7.09887,-1.039751,T Cells,#f6d100
29948001,2.550933,-2.738135,Macrophages,#f08592
29957565,1.391073,-4.460274,Macrophages,#f08592
29961698,5.384716,-0.578658,Macrophages,#f08592
29966514,-10.796691,-0.054931,NK Cells,#8a001b
29967925,3.367093,-3.677624,Macrophages,#f08592
29969020,2.187651,-2.237208,Macrophages,#f08592
29986084,-6.893837,0.186274,T Cells,#f6d100
29999384,0.038399,7.326595,Monocytes,#9897df
30007280,6.068055,-1.945816,Macrophages,#f08592
30008628,-5.720077,4.09872,Myeloid Progenitors,#004583
30010063,-0.195187,5.665891,Monocytes,#9897df
30011349,-1.011284,2.753521,Myeloid Progenitors,#004583
30014608,0.261754,3.754454,Monocytes,#9897df
30022497,-8.412737,1.68021,T Cells,#f6d100
30025580,-0.210255,-3.429037,Macrophages,#f08592
30026413,2.06161,-4.53178,Macrophages,#f08592
30032951,3.090803,-1.662819,Macrophages,#f08592
30038025,0.880451,1.197138,Macrophages,#f08592
30038289,3.914882,-0.568989,Macrophages,#f08592
30042894,2.333111,0.108284,Macrophages,#f08592
30047069,2.100177,3.569844,Monocytes,#9897df
30048704,3.616064,-3.611006,Macrophages,#f08592
30061190,5.551013,-2.780608,Macrophages,#f08592
30061951,3.432609,0.34444,Macrophages,#f08592
30062438,-9.275183,-1.927767,NK Cells,#8a001b
30084362,6.032727,-2.051192,Macrophages,#f08592
30088140,1.404463,5.3626,Monocytes,#9897df
30089165,3.135763,-0.785747,Macrophages,#f08592
30094212,-4.307219,5.322993,Myeloid Progenitors,#004583
30094286,-0.000996,3.56793,Monocytes,#9897df
30099923,1.50307,1.603168,Monocytes,#9897df
30100190,1.761417,-1.930695,Monocytes,#9897df
30105289,-5.663449,-0.492158,T Cells,#f6d100
30105475,1.218984,1.941932,Monocytes,#9897df
30107713,-0.063533,-3.80491,Macrophages,#f08592
30110273,5.736862,-0.849945,Macrophages,#f08592
30110937,-3.689175,5.431032,Myeloid Progenitors,#004583
30111891,0.828232,3.551918,Monocytes,#9897df
30118068,3.198498,-2.803718,Macrophages,#f08592
30123012,0.518235,1.849491,Monocytes,#9897df
30126719,-0.25091,-2.160513,Macrophages,#f08592
30128424,-10.200987,0.591092,NK Cells,#8a001b
30135026,2.726061,0.286503,Macrophages,#f08592
30144314,5.139218,-2.873617,Macrophages,#f08592
30144433,-10.242841,-1.45689,NK Cells,#8a001b
30144807,2.964627,-2.169103,Macrophages,#f08592
30148363,-6.632539,1.313596,T Cells,#f6d100
30149205,1.446652,-4.460614,Macrophages,#f08592
30154862,-8.408546,1.703244,T Cells,#f6d100
30157140,5.230224,-2.970722,Macrophages,#f08592
30163442,4.770673,-3.633738,Macrophages,#f08592
30163745,-9.342157,-0.006824,NK Cells,#8a001b
30170298,4.928352,-3.489368,Macrophages,#f08592
30171209,1.76965,4.456527,Monocytes,#9897df
30182003,0.463447,5.464057,Monocytes,#9897df
30183321,-7.0172,1.233372,T Cells,#f6d100
30214353,1.560998,0.039567,Macrophages,#f08592
30219719,1.705216,1.885356,Monocytes,#9897df
30220664,-0.239759,-2.057134,Macrophages,#f08592
30224750,2.884217,-4.186127,Macrophages,#f08592
30236419,3.704412,-1.074037,Macrophages,#f08592
30238148,-0.009468,-0.109598,Monocytes,#9897df
30239927,-6.202222,-0.743496,T Cells,#f6d100
30246937,-1.730285,2.369256,Myeloid Progenitors,#004583
30248502,-10.090645,0.902139,NK Cells,#8a001b
30250124,2.975681,0.043965,Macrophages,#f08592
30250717,-6.118063,-6.647486,Dendritic Cells,#d3bcd4
30254623,5.156098,-1.377712,Macrophages,#f08592
30256142,1.809011,-4.812967,Macrophages,#f08592
30260298,-7.524054,2.34962,T Cells,#f6d100
30266189,1.931359,2.502306,Monocytes,#9897df
30269709,5.006737,-2.866245,Macrophages,#f08592
30283670,4.502474,-3.403437,Macrophages,#f08592
30288860,-6.395917,0.620731,T Cells,#f6d100
30292690,-0.175638,2.056391,Monocytes,#9897df
30293602,4.327691,-2.463731,Macrophages,#f08592
30294165,-7.495262,0.44968,T Cells,#f6d100
30295811,1.957315,-4.534895,Macrophages,#f08592
30299524,-6.840561,0.491829,T Cells,#f6d100
30300271,-11.103331,-1.632758,NK Cells,#8a001b
30300482,-3.438124,4.9308,Myeloid Progenitors,#004583
30302457,5.52015,-1.589112,Macrophages,#f08592
30318141,-3.465359,5.392942,Myeloid Progenitors,#004583
30320300,2.200225,-3.431353,Macrophages,#f08592
30320977,0.501419,-2.068944,Macrophages,#f08592
30340131,2.10564,-2.757735,Macrophages,#f08592
30348050,-6.930471,-1.634774,T Cells,#f6d100
30361169,-3.454363,6.840715,Myeloid Progenitors,#004583
30379156,4.196154,-0.161271,Macrophages,#f08592
30382041,5.488849,-3.154232,Macrophages,#f08592
30389975,5.678477,-1.818894,Macrophages,#f08592
30392504,2.287143,1.834333,Monocytes,#9897df
30400371,0.722446,-1.44357,Macrophages,#f08592
30417046,3.948293,-2.411173,Macrophages,#f08592
30418482,-10.917834,-0.546486,NK Cells,#8a001b
30418705,4.904394,-3.400489,Macrophages,#f08592
30427075,-3.289092,6.526209,Myeloid Progenitors,#004583
30430714,5.172146,-1.064862,Macrophages,#f08592
30430848,1.784241,2.640041,Monocytes,#9897df
30434082,2.347175,4.150655,Monocytes,#9897df
30439154,-0.425092,2.111604,Macrophages,#f08592
30440163,-5.447073,4.336779,Myeloid Progenitors,#004583
30440582,3.335173,-3.63577,Macrophages,#f08592
30441728,2.503465,-2.441801,Macrophages,#f08592
30447398,-6.874082,0.175836,T Cells,#f6d100
30447938,4.077244,-0.516951,Macrophages,#f08592
30448305,0.295966,-2.78282,Macrophages,#f08592
30461062,-6.485361,-0.491974,T Cells,#f6d100
30461090,-6.271566,-0.269061,T Cells,#f6d100
30475127,3.454756,-2.237175,Macrophages,#f08592
30476737,3.65707,-2.416391,Macrophages,#f08592
30477613,5.63809,-1.881549,Macrophages,#f08592
30479772,-0.283276,2.703251,Myeloid Progenitors,#004583
30480809,-6.175269,0.572233,T Cells,#f6d100
30484113,-6.681995,2.242385,T Cells,#f6d100
30490660,2.377226,3.382624,Monocytes,#9897df
30492118,-0.037757,-0.104622,Monocytes,#9897df
30493671,2.314297,0.590457,Macrophages,#f08592
30497021,2.650404,-2.403611,Macrophages,#f08592
30501421,-0.183264,-1.897962,Macrophages,#f08592
30501872,-3.289359,7.568521,Myeloid Progenitors,#004583
30505063,1.159805,5.49771,Monocytes,#9897df
30506027,4.914248,-0.589889,Macrophages,#f08592
30522409,-7.005021,1.097841,T Cells,#f6d100
30525770,2.820076,3.681016,Monocytes,#9897df
30526086,4.763672,-1.902381,Macrophages,#f08592
30530628,0.929188,-2.255868,Macrophages,#f08592
30533952,0.474981,5.24566,Monocytes,#9897df
30534533,4.310983,-3.032278,Macrophages,#f08592
30535786,3.984639,-0.622995,Macrophages,#f08592
30539691,-8.575958,1.157028,T Cells,#f6d100
30541447,-7.56606,-1.122489,T Cells,#f6d100
30542398,3.662927,-1.591967,Macrophages,#f08592
30543213,0.405561,-0.191545,Monocytes,#9897df
30544780,3.078812,-2.568206,Macrophages,#f08592
30555139,0.682508,-1.518411,Monocytes,#9897df
30556597,-4.848286,4.552693,Myeloid Progenitors,#004583
30561569,-7.961027,0.111867,T Cells,#f6d100
30563283,5.024406,-1.80562,Macrophages,#f08592
30563601,-6.413232,-0.484619,T Cells,#f6d100
30571279,0.434372,-0.187146,Monocytes,#9897df
30572731,5.979041,-1.936321,Macrophages,#f08592
30589734,2.903474,-0.766216,Macrophages,#f08592
30591435,1.468014,4.659479,Monocytes,#9897df
30612818,2.021151,-0.486029,Macrophages,#f08592
30614056,2.057629,-3.846133,Macrophages,#f08592
30618337,-7.722442,-0.787458,T Cells,#f6d100
30619845,0.919884,4.16562,Monocytes,#9897df
30622726,-3.786593,6.644684,Monocytes,#9897df
30630106,-6.012197,-6.631669,Dendritic Cells,#d3bcd4
30630717,0.670768,2.177496,Monocytes,#9897df
30635633,0.889327,-2.967751,Macrophages,#f08592
30638531,-10.165636,-1.401573,NK Cells,#8a001b
30643609,-6.813881,-0.328063,T Cells,#f6d100
30649314,-5.878353,3.659636,Myeloid Progenitors,#004583
30651984,0.679869,3.50781,Monocytes,#9897df
30656153,0.35623,5.655255,Monocytes,#9897df
30660903,-7.774876,1.613544,T Cells,#f6d100
30668858,1.447616,-4.111719,Macrophages,#f08592
30671169,1.140809,-1.093675,Macrophages,#f08592
30671415,0.760374,-1.408568,Macrophages,#f08592
30677958,2.891762,-4.10553,Macrophages,#f08592
30685945,3.408976,-2.652063,Macrophages,#f08592
30695686,-4.119958,5.201992,Myeloid Progenitors,#004583
30700149,1.850179,-1.188654,Macrophages,#f08592
30701562,0.140744,-3.778503,Macrophages,#f08592
30703399,1.560629,3.395255,Monocytes,#9897df
30708117,3.097271,-0.799008,Macrophages,#f08592
30709766,-8.332982,2.49535,T Cells,#f6d100
30716245,-0.171309,4.25677,Monocytes,#9897df
30717997,3.965368,-2.645412,Macrophages,#f08592
30721319,0.065813,0.860236,Monocytes,#9897df
30723539,2.319554,-0.694677,Macrophages,#f08592
30724180,-6.918106,-1.467127,T Cells,#f6d100
30728795,1.771087,4.014068,Monocytes,#9897df
30730657,3.454288,-0.727732,Macrophages,#f08592
30734882,1.006122,2.305403,Monocytes,#9897df
30737868,3.525013,-2.498611,Macrophages,#f08592
30741011,4.316408,-1.745411,Macrophages,#f08592
30744165,2.01481,1.077132,Monocytes,#9897df
30746214,3.50184,-0.219395,Macrophages,#f08592
30762577,2.576933,0.130364,Macrophages,#f08592
30773687,0.396752,5.650958,Monocytes,#9897df
30774537,-6.649881,0.667044,T Cells,#f6d100
30778886,0.74058,6.122616,Monocytes,#9897df
30779377,1.719236,2.303789,Monocytes,#9897df
30779579,2.788725,-4.243078,Macrophages,#f08592
30784031,3.072369,0.415271,Macrophages,#f08592
30786759,4.235611,-2.941379,Macrophages,#f08592
30787578,-6.654735,-0.449272,T Cells,#f6d100
30790090,1.663606,-0.263613,Macrophages,#f08592
30795314,-11.079251,-1.639475,NK Cells,#8a001b
30798659,-3.754496,5.267282,Myeloid Progenitors,#004583
30799457,5.229693,-1.654801,Macrophages,#f08592
30800688,3.394763,0.695991,Myeloid Progenitors,#004583
30806143,4.168934,-0.812858,Macrophages,#f08592
30807125,0.763676,3.168114,Monocytes,#9897df
30810350,-0.555539,-0.023635,Monocytes,#9897df
30811190,1.187965,0.516926,Monocytes,#9897df
30829128,1.776099,4.842322,Monocytes,#9897df
30835230,-6.202404,1.876571,T Cells,#f6d100
30842525,0.609077,0.129817,Monocytes,#9897df
30844100,-8.878703,-1.879425,NK Cells,#8a001b
30846188,-10.209541,1.089345,NK Cells,#8a001b
30852055,2.981294,-4.331691,Macrophages,#f08592
30854862,-5.850957,-0.596491,T Cells,#f6d100
30857572,1.600137,3.964916,Monocytes,#9897df
30858164,-0.288273,7.153044,Neutrophils,#c38200
30858260,-2.42642,8.135714,Myeloid Progenitors,#004583
30867957,2.284694,-3.612677,Macrophages,#f08592
30869929,0.702346,1.231783,Monocytes,#9897df
30880625,0.470627,4.585335,Monocytes,#9897df
30883512,1.581277,-4.213139,Macrophages,#f08592
30884730,-2.599687,3.434534,Myeloid Progenitors,#004583
30887501,0.975827,-2.636215,Macrophages,#f08592
30890087,-9.404807,1.460261,NK Cells,#8a001b
30900167,-7.007095,3.027847,T Cells,#f6d100
30910216,-5.680556,4.059965,Myeloid Progenitors,#004583
30910728,2.413435,-4.475729,Macrophages,#f08592
30911588,2.455598,-0.334922,Macrophages,#f08592
30912001,-7.711644,-0.457636,T Cells,#f6d100
30938906,2.587517,1.915932,Macrophages,#f08592
30945053,-6.167786,-0.382947,T Cells,#f6d100
30952778,-5.123598,3.834787,Myeloid Progenitors,#004583
30958658,3.181992,-0.766445,Monocytes,#9897df
30967478,0.595955,-0.954932,Macrophages,#f08592
30968381,-8.339391,2.753968,T Cells,#f6d100
30973916,-0.252772,7.407044,Neutrophils,#c38200
30973984,2.063488,-4.217047,Macrophages,#f08592
30981464,1.520174,1.837822,Monocytes,#9897df
30991673,4.988453,-0.406882,Macrophages,#f08592
30993980,-1.264009,3.345109,Myeloid Progenitors,#004583
30999848,2.203818,2.227473,Monocytes,#9897df
31000339,5.49248,-1.981198,Macrophages,#f08592
31000460,-7.051381,0.754328,T Cells,#f6d100
31006593,3.788912,0.744218,Macrophages,#f08592
31009302,-10.508126,-0.971082,NK Cells,#8a001b
31012939,-6.231194,0.567064,T Cells,#f6d100
31013064,1.289104,2.383014,Monocytes,#9897df
31021569,-10.15447,5.413636,Macrophages,#f08592
31023213,3.713173,-3.72304,Macrophages,#f08592
31027184,4.947117,-3.898137,Macrophages,#f08592
31028994,-0.115947,1.505275,Monocytes,#9897df
31029101,-7.123635,3.154868,T Cells,#f6d100
31033689,2.56465,-3.337247,Macrophages,#f08592
31037120,3.184993,-3.747814,Macrophages,#f08592
31041569,5.175962,-0.814913,Macrophages,#f08592
31045976,1.111168,-1.575579,Monocytes,#9897df
31049007,2.048545,4.317971,Monocytes,#9897df
31050515,0.46269,-2.600997,Macrophages,#f08592
31056280,-7.500471,0.413976,T Cells,#f6d100
31058372,-5.073643,4.63038,Myeloid Progenitors,#004583
31059358,0.07596,3.385055,Monocytes,#9897df
31059811,5.948159,-1.139919,Macrophages,#f08592
31060185,0.842801,5.099348,Monocytes,#9897df
31072213,0.071017,6.695052,Monocytes,#9897df
31077280,4.114256,-0.104657,Macrophages,#f08592
31083012,2.823811,-1.476035,Macrophages,#f08592
31083537,1.049595,-2.583416,Macrophages,#f08592
31083605,-7.131439,0.582219,T Cells,#f6d100
31089169,2.400673,-3.586248,Macrophages,#f08592
31089706,2.970309,-3.630086,Macrophages,#f08592
31093454,-3.757255,6.330562,Myeloid Progenitors,#004583
31100898,2.285946,-0.652501,Macrophages,#f08592
31107958,-7.041845,-1.72858,T Cells,#f6d100
31108117,2.216836,4.193986,Monocytes,#9897df
31112607,2.329802,-4.166567,Macrophages,#f08592
31113382,1.384818,-3.728724,Macrophages,#f08592
31118022,-4.513655,4.220943,Myeloid Progenitors,#004583
31119085,-5.736986,-1.033428,T Cells,#f6d100
31122560,1.432589,2.471081,Monocytes,#9897df
31168551,3.465218,-1.312828,Monocytes,#9897df
31175936,2.413447,-2.711105,Macrophages,#f08592
31177122,-6.487878,2.508113,T Cells,#f6d100
31177819,0.459149,4.130246,Monocytes,#9897df
31179883,4.080755,-2.545838,Macrophages,#f08592
31182216,3.730949,-1.352081,Macrophages,#f08592
31184369,4.036104,-2.906378,Macrophages,#f08592
31190913,-2.651163,4.880546,Monocytes,#9897df
31196425,-5.264752,4.500385,Myeloid Progenitors,#004583
31198976,3.034377,-2.502571,Macrophages,#f08592
31201079,3.303102,-0.503862,Macrophages,#f08592
31210842,4.145659,-3.671116,Macrophages,#f08592
31211799,5.206869,-0.201145,Macrophages,#f08592
31213684,0.26633,-0.82383,Monocytes,#9897df
31216945,4.072743,-1.590892,Macrophages,#f08592
31217249,3.996221,-0.647295,Macrophages,#f08592
31218295,0.544824,-3.534562,Macrophages,#f08592
31227033,0.929593,4.222165,Monocytes,#9897df
31240623,3.007247,-3.629475,Macrophages,#f08592
31260194,2.130994,-3.949598,Macrophages,#f08592
31260257,2.310411,0.437479,Macrophages,#f08592
31273080,4.120672,-3.476003,Macrophages,#f08592
31274709,4.961597,-1.71588,Macrophages,#f08592
31287798,-3.143896,4.503047,Myeloid Progenitors,#004583
31288518,-8.552373,2.528673,T Cells,#f6d100
31291483,2.058561,-1.514196,Macrophages,#f08592
31292621,2.20643,3.985054,Monocytes,#9897df
31293780,0.083275,1.289524,Monocytes,#9897df
31307782,-3.356122,7.536168,Myeloid Progenitors,#004583
31311132,-7.812399,1.92643,T Cells,#f6d100
31311389,1.762784,-0.068143,Macrophages,#f08592
31313051,0.370375,-1.535696,Macrophages,#f08592
31314872,-7.665104,-0.550494,T Cells,#f6d100
31318159,1.253307,-2.524002,Macrophages,#f08592
31323104,3.353214,-0.194638,Macrophages,#f08592
31326652,-11.403259,-0.994778,NK Cells,#8a001b
31332692,1.4191,0.229535,Macrophages,#f08592
31333203,5.82091,-1.808108,Macrophages,#f08592
31340847,2.262129,3.922689,Monocytes,#9897df
31342876,0.556008,5.703479,Monocytes,#9897df
31343381,-6.094172,0.19616,T Cells,#f6d100
31345886,0.760914,-3.625182,Macrophages,#f08592
31347794,2.291716,-2.226904,Macrophages,#f08592
31352644,1.458646,3.859376,Monocytes,#9897df
31361557,-8.501633,1.377225,T Cells,#f6d100
31362174,0.769409,-1.190082,Monocytes,#9897df
31363351,5.440456,-1.003363,Macrophages,#f08592
31369526,2.053706,0.037365,Monocytes,#9897df
31370906,0.193739,5.419889,Monocytes,#9897df
31373237,0.731028,0.836603,Monocytes,#9897df
31374904,0.273746,-2.278282,Macrophages,#f08592
31375897,3.448846,0.694561,Macrophages,#f08592
31387212,-6.788732,1.984189,T Cells,#f6d100
31388774,2.177768,-1.723098,Macrophages,#f08592
31398192,4.001708,-1.807765,Macrophages,#f08592
31403147,5.180184,-0.806619,Macrophages,#f08592
31406949,1.950844,3.911709,Monocytes,#9897df
31425147,2.300531,-0.443517,Macrophages,#f08592
31434057,-7.643845,0.012164,T Cells,#f6d100
31448616,2.315154,1.97694,Monocytes,#9897df
31461006,2.077004,-2.248803,Macrophages,#f08592
31463408,2.364535,1.982986,Monocytes,#9897df
31464309,2.687681,-4.33176,Macrophages,#f08592
31464926,-8.227019,0.761262,T Cells,#f6d100
31472182,4.552761,-2.084817,Macrophages,#f08592
31476312,1.27969,4.263906,Monocytes,#9897df
31484074,2.895929,-3.650856,Macrophages,#f08592
31484389,-7.004995,2.022146,T Cells,#f6d100
31486690,1.805572,-3.461476,Macrophages,#f08592
31490561,-0.662523,3.663273,Monocytes,#9897df
31493867,3.043114,-4.705787,Macrophages,#f08592
31496039,-6.156608,-0.536064,T Cells,#f6d100
31498922,0.121334,1.032504,Monocytes,#9897df
31501702,-6.629909,0.564997,T Cells,#f6d100
31503520,3.700379,-2.499109,Macrophages,#f08592
31505393,-6.093047,-0.452723,T Cells,#f6d100
31505925,-6.560629,2.215063,T Cells,#f6d100
31507700,4.183513,-1.719645,Macrophages,#f08592
31522094,-0.364597,1.494589,Monocytes,#9897df
31523836,2.725901,0.327938,Macrophages,#f08592
31525571,0.597678,-1.444656,Monocytes,#9897df
31530699,-9.711332,0.920864,NK Cells,#8a001b
31534223,2.126603,-3.725314,Macrophages,#f08592
31539387,-6.185999,3.139899,T Cells,#f6d100
31540233,2.491103,0.131659,Monocytes,#9897df
31552326,0.422687,1.947006,Monocytes,#9897df
31552478,2.25857,-2.927768,Macrophages,#f08592
