Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Tmco3,0.562237965904364,0.245238665939877,0.059,0.05,1
Chmp4b,0.562367133967148,-0.170857511147832,0.496,0.5,1
Gatc,0.562608902562664,0.298556566037691,0.055,0.047,1
Platr25,0.562608902562664,0.287711034172268,0.055,0.047,1
Gm5141,0.562838355632957,0.466230681415727,0.021,0.028,1
Rbbp8,0.563245333669521,-0.200193678112438,0.165,0.181,1
Rasa4,0.563320958589664,0.288688702215185,0.059,0.05,1
Cenpl,0.563322872562354,-0.196698420386849,0.034,0.042,1
Ccl5,0.563382320056562,1.61887831098993,0.157,0.147,1
Zfp513,0.563573841493527,0.194059362388542,0.047,0.038,1
Pdlim4,0.563861278471376,1.96076234320442,0.013,0.009,1
Rpn2,0.564204136596406,-0.256422230387654,0.258,0.269,1
Rint1,0.56421314717629,0.298119381143797,0.064,0.054,1
Mrpl38,0.564358788230575,-0.356452962136011,0.042,0.051,1
Cd226,0.564520970396882,-0.127002542248031,0.314,0.317,1
Syvn1,0.564564119781956,-0.328704471781393,0.097,0.11,1
Golm1,0.564634769448588,-0.561731427644626,0.042,0.051,1
Sipa1l3,0.564643412017932,-0.477385882630214,0.051,0.06,1
Adcy7,0.564852473274456,-0.244127110203346,0.233,0.25,1
Puf60,0.564950638570476,-0.127390797563361,0.292,0.305,1
Gstp3,0.565038320949453,-0.284210148289854,0.131,0.141,1
Anks1,0.565049426930956,-0.779747894740139,0.042,0.05,1
Pomk,0.565056145493562,0.448578243417389,0.021,0.028,1
Ccdc171,0.565123010550676,1.00515852987792,0.03,0.024,1
Tusc2,0.565262869370577,-0.356857865630632,0.047,0.055,1
Nek4,0.565345364748169,-0.468444203698045,0.025,0.033,1
Polr3g,0.565447585117584,0.422505683147243,0.076,0.067,1
Snip1,0.565540463142589,0.38328895815015,0.11,0.097,1
Cyb561d1,0.566166613829711,0.13908105606752,0.021,0.028,1
Zfp455,0.566344946022807,0.99757198025715,0.013,0.009,1
Gpr183,0.566545853823016,-0.188044683020675,0.119,0.131,1
Disp1,0.56659113316397,-0.635692283200595,0.03,0.037,1
Xrn1,0.566663557118602,-0.186610662445652,0.191,0.202,1
Rbm43,0.566682207531668,-0.445846167879281,0.055,0.064,1
Rbm6,0.566699598774228,-0.297051130448098,0.203,0.219,1
Ccl22,0.566966682025665,3.62983969494552,0.013,0.009,1
Rad51ap1,0.567064470119243,0.140099891635156,0.106,0.12,1
Cir1,0.567273702687559,0.19687516519579,0.148,0.132,1
Ube2o,0.567375392338906,0.215302450409968,0.072,0.062,1
Malat1,0.568043896737189,-0.203453160875603,0.852,0.851,1
Chpt1,0.568093821753576,0.498552077984166,0.081,0.072,1
Selenoo,0.568191311313659,0.138776753172968,0.047,0.038,1
Ubap1,0.568268317697666,0.226132937955517,0.097,0.087,1
Plekhn1,0.568376422022104,0.19495223003101,0.038,0.031,1
Sccpdh,0.568499784888828,0.119733436743342,0.047,0.038,1
Pdp1,0.568505308750986,-0.224382849658552,0.042,0.051,1
Smyd1,0.568566464897807,0.103970156480419,0.017,0.023,1
Kat6a,0.568569452373295,0.134180617022503,0.275,0.298,1
Ano10,0.568788398596332,0.359958406366231,0.072,0.063,1
2310002F09Rik,0.568833850279284,0.989987456281753,0.013,0.009,1
Fbxl19,0.568976802797562,-0.286989927846337,0.017,0.023,1
Pex2,0.569099470995523,-0.219223709228795,0.085,0.097,1
Cul7,0.56922296143003,1.58652149019012,0.021,0.016,1
P4htm,0.569456891933532,1.38671047790915,0.013,0.009,1
Zfp235,0.569456891933532,0.929970107614859,0.013,0.009,1
Tmem138,0.569924929615809,0.350235453446332,0.051,0.043,1
Alg1,0.569928602895011,0.169217497108722,0.055,0.047,1
Bzw2,0.570072861062031,-0.111080455758971,0.271,0.285,1
Antkmt,0.570080259114809,1.11871009549019,0.013,0.009,1
Armc6,0.570151718122343,-0.447172750174562,0.03,0.037,1
Usp4,0.570187006384454,-0.296012790196168,0.169,0.182,1
Rnf170,0.570475935890134,-0.366122829767423,0.03,0.037,1
Brwd1,0.570664838056216,0.104741969961134,0.11,0.098,1
Gm53018,0.570703951467316,1.01624340131931,0.013,0.009,1
Slc36a4,0.570792282302767,-0.363638057070324,0.051,0.06,1
Dcbld2,0.571089153842944,-1.10274820118447,0.013,0.018,1
Spopl,0.571212592118674,-0.62739600017371,0.064,0.072,1
Tspyl4,0.571347678514092,1.02275657252151,0.03,0.024,1
Cnnm4,0.571737800886079,0.771235266268101,0.03,0.024,1
Cnot10,0.571742652069955,0.303372483692448,0.097,0.087,1
Zfp142,0.57183297649162,-0.211628618947277,0.042,0.051,1
Trpc4ap,0.571966035197513,0.292905444301387,0.191,0.18,1
Akr7a5,0.572131366987292,0.378744261329795,0.034,0.027,1
Bdp1,0.57226441011772,-0.207109082506098,0.212,0.229,1
Cdh13,0.572264588132805,0.345265407933377,0.017,0.023,1
Map3k4,0.572462073335882,0.677278452526667,0.055,0.047,1
Mta3,0.572561438304066,-0.119621522479315,0.237,0.254,1
Sash3,0.572663293483906,-0.317400966413072,0.203,0.215,1
0610040F04Rik,0.573201965448023,0.571811569669144,0.013,0.009,1
A830082K12Rik,0.573201965448023,0.783030057813856,0.013,0.009,1
Oas1b,0.573425981569102,-0.824628504572839,0.013,0.018,1
Suco,0.573447429121298,0.138454417670817,0.225,0.247,1
ENSMUSG00000120390,0.573585620662816,-0.116190405547542,0.085,0.095,1
2500002B13Rik,0.573827278294048,0.636005872726207,0.013,0.009,1
C030006K11Rik,0.573827278294048,0.773199191306326,0.013,0.009,1
Zfp446,0.573827278294048,0.647664261557472,0.013,0.009,1
Abcc10,0.573911858270537,0.209196822388141,0.017,0.023,1
Taf4b,0.573953016913333,0.354203977680136,0.034,0.027,1
Ccdc77,0.574043609560815,0.435737336741763,0.051,0.043,1
Ifrd2,0.574294879320162,-0.179506959721252,0.055,0.065,1
Snrnp27,0.574298246652808,-0.262911617811572,0.233,0.246,1
Far2,0.574452914161121,0.557386536248739,0.013,0.009,1
Prrt1,0.574452914161121,0.322628127293979,0.013,0.009,1
Blcap,0.574928014491175,0.358638448228439,0.051,0.043,1
Cdk17,0.574936049582469,0.321954161838142,0.237,0.221,1
ENSMUSG00000119943,0.575078872688317,0.847168711760565,0.013,0.009,1
Hps6,0.575078872688317,0.447120079863172,0.013,0.009,1
Mill2,0.575078872688317,0.685870649335096,0.013,0.009,1
Tmem177,0.575078872688317,0.387704863472399,0.013,0.009,1
Esco1,0.575552945976908,-0.527565909993757,0.144,0.157,1
Ankrd36,0.575705153513981,0.609613160051905,0.013,0.009,1
Sag,0.575705153513981,0.722274744685162,0.013,0.009,1
Nenf,0.575709022034194,0.202739579763163,0.025,0.033,1
Plekhg3,0.575751609965717,-0.561933059492805,0.038,0.046,1
Cul1,0.576020622488918,-0.135154985457574,0.195,0.209,1
Taf2,0.576056685160927,-0.34474817125076,0.089,0.1,1
Abhd17c,0.576069337283819,-0.695594304949364,0.051,0.059,1
Patl1,0.576102868124552,-0.249260395656799,0.186,0.197,1
Yju2,0.576159686424712,-0.957205562020765,0.021,0.027,1
Camk2a,0.576236144606261,-0.647679728287388,0.013,0.018,1
Borcs7,0.576643325569287,-0.583734577943849,0.034,0.041,1
Hmgn5,0.576801527695803,-0.234816254075227,0.14,0.152,1
Dctn5,0.576802518078287,-0.151050383556422,0.072,0.083,1
Sun1,0.577188760121573,-0.540672271668982,0.072,0.081,1
Tbx21,0.577231067338411,-0.202840315144885,0.051,0.06,1
Rc3h2,0.577324597106097,0.248337609845113,0.148,0.138,1
Wee1,0.57752698608799,-0.899167574289079,0.059,0.067,1
Clasrp,0.577528506620161,-0.151448592113909,0.047,0.055,1
4930599N23Rik,0.577585926154279,0.36431894327225,0.013,0.009,1
Arnt2,0.577585926154279,0.239289049768344,0.013,0.009,1
Ccnt2,0.577591711030959,-0.370554554668466,0.136,0.146,1
Zfp62,0.577786128165058,0.257074016130994,0.102,0.09,1
Gm20721,0.577990250055873,0.978858973015154,0.017,0.013,1
Tmem219,0.578029802682231,-0.172639762794455,0.157,0.171,1
Mia2,0.578077750277867,-0.177585283124064,0.343,0.354,1
Elp6,0.578213492542669,0.239671806018912,0.013,0.009,1
Prdm6,0.578213492542669,0.198677142087889,0.013,0.009,1
Pex14,0.578234662986129,-0.294955520990873,0.089,0.101,1
Pes1,0.578283699322536,-0.112704821362796,0.127,0.142,1
Atp5g3,0.578322497636526,-0.102791155085735,0.822,0.82,1
Zfp984,0.578393160944542,0.216125798706743,0.076,0.067,1
Traf7,0.578753501910931,-0.103353654525927,0.106,0.118,1
Gm27008,0.578841379410311,0.165908328402065,0.013,0.009,1
Cln8,0.579357609130271,0.133577514487897,0.076,0.067,1
Lpcat3,0.579366105111767,0.123258504688339,0.174,0.155,1
Sec24c,0.579506426375717,0.14226986683665,0.186,0.204,1
Marchf8,0.579999111539936,1.01692190382461,0.038,0.032,1
Qki,0.580033992086782,-0.233922008915993,0.275,0.288,1
Gm43328,0.580098113118523,0.304472878014321,0.013,0.009,1
Gstcd,0.580160876624362,0.185912870992861,0.081,0.07,1
Afg3l1,0.580409540311201,-0.264239493444991,0.064,0.073,1
A630072M18Rik,0.580463531767602,-0.356187608375485,0.013,0.018,1
Ttc3,0.580463944914705,0.153759954159387,0.157,0.146,1
Vps18,0.58080909147319,0.635814819481506,0.042,0.036,1
Npffr1,0.580983430807235,0.501865018943986,0.025,0.02,1
Cinp,0.581007099864476,-0.232090467458441,0.093,0.104,1
P2rx7,0.581410090242603,0.554263861790936,0.025,0.02,1
Rsbn1,0.581476680286453,0.182905998532775,0.153,0.139,1
Lzts1,0.581715923694077,0.83931510898883,0.017,0.013,1
Cep78,0.581770910662876,0.218090119496632,0.038,0.031,1
3110056K07Rik,0.582318675051094,0.369000241958537,0.03,0.024,1
Dusp19,0.582500913220587,0.134484331359209,0.072,0.062,1
Nrg1,0.582977621663927,-0.402361501338381,0.021,0.027,1
Rif1,0.582984560487003,-0.192806547737634,0.331,0.339,1
Plekha3,0.583105060054249,0.196171292824135,0.127,0.115,1
Dars2,0.583629181139867,0.465653459619919,0.076,0.067,1
Kif20a,0.583673218691161,-0.200128654738662,0.127,0.112,1
Hsd17b4,0.583780127919169,-0.213020541860451,0.136,0.118,1
Harbi1,0.583849907896509,0.663744971626111,0.017,0.013,1
Exosc4,0.584247345072027,-0.73710739035786,0.025,0.032,1
Tab1,0.584288085620241,0.451149419022631,0.03,0.024,1
Tmem86a,0.584381451240391,0.768280928905155,0.042,0.036,1
Tlk1,0.584476796390745,-0.385780442536814,0.186,0.197,1
Zkscan5,0.584682339369409,0.191123105245319,0.03,0.024,1
Chd1,0.585114638222748,-0.199219767419106,0.297,0.308,1
Zfp266,0.585363352794603,-0.224078755090595,0.064,0.073,1
Ankrd24,0.585452784681534,0.689909003221836,0.017,0.013,1
Osbpl11,0.585542478353807,-0.316661728080863,0.076,0.087,1
Rnf144b,0.585554842075898,-1.33435600469088,0.008,0.013,1
1700066M21Rik,0.585639165864618,-0.366016921670999,0.021,0.027,1
Shmt2,0.585646704646913,-0.168457271514871,0.326,0.342,1
Hmgxb4,0.585682541237345,0.139068958013568,0.127,0.113,1
Sit1,0.585907143655753,0.166906995464678,0.064,0.055,1
Psmc3ip,0.58596243459204,-0.341073598387577,0.051,0.059,1
Gm15832,0.585987530714441,0.163340853241142,0.017,0.013,1
Coq2,0.586044748251674,-0.222631176112366,0.174,0.187,1
Rps18-ps6,0.586112986426733,0.565149640176582,0.025,0.02,1
Me2,0.586388962213111,-0.14599548342972,0.347,0.364,1
Acad11,0.586400641907895,-0.454181563650357,0.021,0.027,1
Rnf24,0.586461263191028,0.231475215109924,0.097,0.087,1
Nhlrc2,0.586490329901827,0.359389896989052,0.136,0.127,1
Gm29242,0.586522503254535,0.757263739570343,0.017,0.013,1
Cysltr2,0.586639171427922,-0.284797806480844,0.055,0.064,1
Cbr3,0.586678857218317,-1.09217212307842,0.008,0.013,1
Rabl3,0.586707565225314,-0.138591785243013,0.064,0.054,1
Arid4a,0.586765857077372,0.181891822004616,0.254,0.238,1
Ubqln4,0.586942600749802,0.17924187297739,0.093,0.082,1
Kctd7,0.587057702074205,0.645968817266107,0.017,0.013,1
Dym,0.58712162659955,0.29195360127445,0.093,0.083,1
Scyl1,0.587324459581212,0.27080062156192,0.047,0.039,1
Tesk1,0.587324459581212,0.448599349782552,0.047,0.039,1
Ibtk,0.58740117818902,-0.177495728711568,0.119,0.13,1
Ttc13,0.587528362028796,-0.533661587068477,0.11,0.119,1
Batf2,0.587561841519871,0.259904015264816,0.025,0.033,1
Gm13481,0.588014546994558,0.324194164646701,0.013,0.018,1
C630028M04Rik,0.58812877763997,0.450218112578869,0.017,0.013,1
D11Wsu47e,0.58812877763997,0.585482136815029,0.017,0.013,1
4833420G17Rik,0.58819664849676,-0.201146596333147,0.081,0.091,1
Uso1,0.588220652355391,-0.105268708056959,0.161,0.174,1
Ccnl2,0.588348662536136,-0.176949076150083,0.275,0.286,1
Ssbp3,0.588455360414264,-0.28195616458584,0.352,0.357,1
Smug1,0.588487862528524,-0.578890975912112,0.025,0.032,1
Rflnb,0.588487989545451,0.635010321151412,0.021,0.016,1
Eif3j1,0.588663762109087,-0.211697407761616,0.148,0.162,1
8430422H06Rik,0.588664653928992,0.316510747270572,0.017,0.013,1
Armc9,0.588929881890162,-0.813508149070746,0.008,0.013,1
Adss,0.588965336724761,-0.318817362532259,0.284,0.286,1
Ddx3x,0.589123468593241,-0.141617603094306,0.475,0.47,1
Gm10785,0.589435402519347,0.39143033307255,0.021,0.016,1
Pfn2,0.589493260342289,-0.735399685216464,0.008,0.013,1
Thg1l,0.589595782426981,0.395919080719558,0.042,0.036,1
Scoc,0.590031634503747,-0.332022266590944,0.123,0.133,1
Susd4,0.590056887176067,-0.759872643931622,0.008,0.013,1
Mief1,0.590157453346557,0.321003367307004,0.085,0.075,1
F730311O21Rik,0.590273634070424,0.401672753464541,0.017,0.013,1
Zfp426,0.590313084791258,0.257434774887436,0.068,0.059,1
Lmbr1,0.59040359719842,0.134530518433538,0.025,0.02,1
Bola3,0.590404791943843,-0.165765002980376,0.267,0.278,1
S100pbp,0.590574855836716,0.410621058055223,0.106,0.097,1
Gm50311,0.590620762124704,-0.616051511928943,0.008,0.013,1
Gpx3,0.590620762124704,-0.76651510243067,0.008,0.013,1
Lratd2,0.590620762124704,-0.748766969032674,0.008,0.013,1
Pdcd2,0.590821511799496,0.659472265340732,0.059,0.052,1
Gm16091,0.590857839284167,0.294719105996077,0.021,0.016,1
Lrrc28,0.590879505786292,-0.353509751724508,0.042,0.05,1
Mrm3,0.591184884920958,-0.42214234280998,0.008,0.013,1
Zfp955b,0.591209359625414,-0.198799106582357,0.034,0.027,1
Cntnap5c,0.591347411260816,0.285877974816565,0.017,0.013,1
Mettl8,0.591749255297138,-0.583148451184987,0.008,0.013,1
Gpd1l,0.591931345265263,-0.328520825647688,0.055,0.064,1
Ube2j1,0.592108170131389,0.158085418034519,0.169,0.189,1
Nsd1,0.592235991654001,-0.277583623669061,0.292,0.304,1
Mrpl33,0.592243508643718,0.120389512664362,0.326,0.312,1
H2aw,0.592281852999569,0.413924892293615,0.021,0.016,1
Gm50163,0.592313872985105,-0.604381497158806,0.008,0.013,1
Alad,0.592673603707086,0.103344201730068,0.085,0.074,1
Gon4l,0.592716241944896,-0.348871785644042,0.153,0.163,1
Slc41a3,0.592756873927495,0.294588986479518,0.021,0.016,1
Gm38825,0.592878737716274,-0.340933408437274,0.008,0.013,1
Map3k15,0.592959758075593,0.178896508906803,0.017,0.013,1
Prkn,0.592959758075593,0.893216434010023,0.017,0.013,1
Rab37,0.593274802290172,-0.364202098533546,0.085,0.096,1
Urm1,0.593319504984622,-0.178839965967691,0.102,0.113,1
Rab18,0.593603394383286,0.155549370401445,0.233,0.215,1
Uqcrb,0.593684386096664,0.155057843729054,0.331,0.316,1
Cpa6,0.594009207231638,-0.378528737928073,0.008,0.013,1
Il23r,0.594009207231638,-0.643436377831082,0.008,0.013,1
Kat2a,0.594175098149009,0.266284127565758,0.068,0.059,1
Tgs1,0.594233678898778,-0.351827127114507,0.191,0.205,1
Slc4a10,0.59427746477719,0.207926876811759,0.025,0.02,1
Nelfb,0.594321140195998,0.348053043165524,0.093,0.084,1
Spidr,0.594470456733661,0.323878213296408,0.11,0.099,1
1700111N16Rik,0.594574116563184,-0.168264514098547,0.017,0.013,1
Rasal2,0.594574811476426,-0.487048320594185,0.008,0.013,1
Exosc2,0.594685692902633,-0.250949857341309,0.114,0.125,1
Mroh1,0.594831461102882,0.607522476726736,0.042,0.036,1
A730063M14Rik,0.595140661685601,-0.164141989504063,0.008,0.013,1
Homez,0.595140661685601,-0.379093890775043,0.008,0.013,1
Tes,0.595167302253559,0.122086473677374,0.597,0.564,1
Tgfbr2,0.595214941589869,-0.13928645860143,0.326,0.338,1
Cnnm2,0.595706757588346,-0.207403988971222,0.008,0.013,1
Ap3s2,0.596008280395208,-0.326533747047383,0.089,0.099,1
Rbl1,0.596065714999786,0.175212419777314,0.186,0.172,1
Churc1,0.596235877695032,0.190905354485511,0.059,0.069,1
St7,0.596239551600159,0.252571577636925,0.068,0.059,1
H2-K2,0.59647195482372,0.431500394241065,0.042,0.036,1
Ano1,0.596839685389039,0.269253362205962,0.008,0.013,1
Arhgap35,0.596991793434895,-0.335257499004113,0.055,0.064,1
Vps37c,0.597196588630819,0.666775791021913,0.038,0.032,1
Heatr3,0.597331090523242,-0.121908598973301,0.093,0.103,1
Gm20324,0.597406516743122,-0.297677973180365,0.008,0.013,1
Tafa1,0.597406516743122,0.103357082544414,0.008,0.013,1
Slc39a9,0.597451873165775,0.115195450049402,0.097,0.087,1
Stambp,0.598100399622164,0.307736673005036,0.064,0.055,1
Alg9,0.598237584560009,0.670809561717515,0.059,0.052,1
Pum1,0.598565739517052,0.216722319837495,0.297,0.282,1
D5Ertd579e,0.598693095539834,-0.129817830593927,0.059,0.069,1
Cwf19l2,0.598794782818817,-0.304689149830239,0.114,0.125,1
Tmem263,0.598838068837139,0.333046672958606,0.127,0.117,1
Srsf10,0.599064571149181,-0.110091932712831,0.309,0.326,1
Grip1,0.599108477347795,0.319753981279672,0.008,0.013,1
Smoc1,0.599108477347795,0.283825492506987,0.008,0.013,1
Ewsr1,0.599370703264406,-0.124596770244285,0.377,0.387,1
Gm34821,0.5994291990675,-0.218909953894015,0.017,0.013,1
Ncln,0.599624197217004,-0.287938255346713,0.064,0.073,1
Phkb,0.59964699894096,0.425671264144026,0.085,0.075,1
Trmo,0.599754777020166,-0.179779793191477,0.03,0.024,1
Dcaf7,0.600347843844316,-0.135318166399986,0.267,0.285,1
Ccdc102a,0.600417520579607,0.395038929256122,0.042,0.036,1
Fgd6,0.600417520579607,0.207695538392263,0.042,0.036,1
Strap,0.600425618442744,0.189464079014425,0.288,0.27,1
Mkrn1,0.600479965843124,-0.122214858795039,0.22,0.232,1
Fbf1,0.600490384352563,-0.705321039123573,0.017,0.022,1
Wdr38,0.600552913512832,-0.206387217113715,0.03,0.024,1
Acsl5,0.600646383863298,-0.229230896465549,0.288,0.295,1
Zfp595,0.601344330819488,-0.719514723533565,0.017,0.022,1
Ssh1,0.601516779758827,0.311207410254947,0.085,0.075,1
Prorp,0.601651440306522,-0.438374436343254,0.025,0.032,1
Etfbkmt,0.601771509495269,-0.441070207672217,0.017,0.022,1
Acot8,0.60177682188202,-0.129055246812166,0.064,0.073,1
Kctd2,0.602053115743107,0.526728206106833,0.038,0.032,1
Mgat1,0.602516218844385,0.255890471838848,0.22,0.209,1
Kcnj8,0.602518973334345,0.584935413670836,0.008,0.013,1
Foxm1,0.602618141086395,0.128208997894747,0.072,0.062,1
Atp13a2,0.603044703579514,-0.512581566280857,0.055,0.064,1
Ino80e,0.603452797441506,-0.394842965863508,0.11,0.122,1
Cep57,0.603581848985336,-0.158003935115451,0.114,0.126,1
Gak,0.603741802413067,-0.129714274761691,0.233,0.243,1
2410004B18Rik,0.603751726391363,0.145578872879991,0.034,0.041,1
Man2c1,0.603879453579222,-0.20213374185475,0.072,0.082,1
Nab2,0.604033195686232,-0.164256246538966,0.14,0.155,1
Ciao1,0.604356622033536,-0.123536759151773,0.064,0.055,1
Man1c1,0.604514991949629,-0.455231089725459,0.025,0.032,1
Creb3l2,0.604653177449967,0.194656484250833,0.055,0.047,1
Kdm1b,0.604705148601479,0.267796473089146,0.042,0.036,1
Snapc1,0.604716459737523,0.172865710468173,0.085,0.098,1
Ccdc71,0.604821121269314,0.397139044550434,0.081,0.072,1
Pigbos1,0.604854182548756,0.190504793046995,0.047,0.039,1
Dusp23,0.605318035837993,0.318375026136732,0.064,0.055,1
Psmd14,0.605364920207831,-0.230103873657275,0.377,0.371,1
Hgs,0.605504492843405,0.383528721701634,0.076,0.067,1
Mynn,0.605532924993626,0.44956272897589,0.038,0.032,1
Scimp,0.605532924993626,0.532728894013233,0.038,0.032,1
Dnajc14,0.605546367504801,-0.298847850407733,0.114,0.125,1
Zc3h13,0.605809891006883,0.132873993199283,0.216,0.2,1
Ift27,0.605835620383593,0.803082388444575,0.034,0.028,1
Lyrm9,0.605949057349272,-0.257485888338651,0.025,0.032,1
Dennd4c,0.606021993410087,-0.396941677337338,0.161,0.169,1
Kctd16,0.606050801191523,-0.420931964357496,0.017,0.022,1
Cep120,0.606067847171553,-0.197752390715476,0.093,0.104,1
Tradd,0.606148149303542,0.269770101707488,0.085,0.075,1
Zdhhc6,0.60620664267719,0.162794337895106,0.233,0.22,1
Lyrm1,0.606282998174599,0.419649066801556,0.068,0.06,1
Fam20b,0.606404002384843,-0.227609637350747,0.153,0.134,1
Ddost,0.60685875279444,0.100739385037505,0.339,0.367,1
Neu1,0.606962666134833,0.432404554468708,0.055,0.047,1
Rps6kc1,0.607210327455476,-0.185918381886209,0.038,0.046,1
Wdr1,0.60740201241221,0.162375120494425,0.627,0.617,1
Rel,0.607506982168913,-0.307003859454174,0.102,0.112,1
Iffo1,0.607625124738948,0.547687421674775,0.038,0.032,1
Smchd1,0.607817942135023,-0.187380049115556,0.411,0.404,1
Zfp568,0.60812505274402,-0.519865251914437,0.03,0.036,1
Klf9,0.608159029198724,-0.561919705992476,0.03,0.024,1
Lars2,0.608238043347892,-0.19412257950964,0.123,0.135,1
Rabep2,0.608246098063496,-0.352642588835794,0.038,0.045,1
Eml2,0.608599630715287,-0.223052161407741,0.064,0.072,1
Tusc1,0.608672432533188,0.257976131928177,0.038,0.032,1
Timm17b,0.608836648908433,-0.114271422623081,0.136,0.15,1
Elac2,0.609276086745349,-0.736273287952528,0.042,0.05,1
Fancl,0.609315064620752,-0.291008644098565,0.072,0.081,1
Gm6712,0.609484005390226,-0.541373396417431,0.017,0.022,1
Acot9,0.60950046938021,-0.306317290044552,0.114,0.125,1
Syt11,0.610169158227171,0.347499519580387,0.076,0.067,1
Hinfp,0.610313517553361,-0.200646102053684,0.042,0.05,1
Tmem67,0.610343655586139,-0.191963652585279,0.017,0.022,1
Anks3,0.610769455314791,0.194376619555541,0.038,0.032,1
Catsper2,0.610773682399014,-0.448242857829278,0.017,0.022,1
Tigar,0.611081077879273,-0.509217656000305,0.072,0.08,1
Nol4l,0.611203843528668,-0.172844424275044,0.017,0.022,1
Zfp472,0.611819166827363,0.336662616423382,0.038,0.032,1
Clybl,0.612041826135627,0.125881998229798,0.042,0.05,1
Mrps26,0.6121626656376,0.305470099986066,0.089,0.102,1
Gramd3,0.612200007696079,-0.166797435696143,0.339,0.344,1
Ccdc167,0.612858074063387,0.205823276818856,0.059,0.051,1
Vcpkmt,0.612867149941546,-0.158379132817065,0.093,0.104,1
Ptrh2,0.61315944542301,-0.354919965910107,0.059,0.067,1
ENSMUSG00000121137,0.613230961985003,0.133931758837893,0.038,0.046,1
Capn7,0.613667902337807,0.103132004741562,0.106,0.094,1
Serpinb1a,0.614179436165504,-0.233862793700528,0.068,0.059,1
5730480H06Rik,0.614201346445466,-0.273348276384537,0.03,0.036,1
Sap30bp,0.614286323344014,-0.501590346033465,0.051,0.058,1
Rbbp6,0.614440785937716,0.16975145104462,0.305,0.29,1
Adora2b,0.615042277691413,0.190963631234935,0.038,0.046,1
Cltb,0.615097224857627,-0.172919978096295,0.081,0.09,1
Ilkap,0.615191273459567,0.117818168120163,0.153,0.139,1
Bet1l,0.615271719124777,0.168411325071064,0.064,0.055,1
Pcbp4,0.615317344260056,0.284722520194533,0.042,0.036,1
Cnrip1,0.615406539428974,-1.07873750392226,0.025,0.031,1
Bicdl1,0.615406720109262,-0.678244378746714,0.051,0.058,1
Polrmt,0.615555258613463,-0.193439150794088,0.03,0.036,1
Ppcdc,0.615837110531393,-0.21560725049354,0.051,0.059,1
1700037H04Rik,0.615935401683303,0.281831896793137,0.144,0.13,1
Pld2,0.616230329210333,0.49459447469166,0.034,0.028,1
Dach2,0.616376209957509,1.41010085664422,0.017,0.022,1
Tmem176b,0.616480678211629,-0.720456778253247,0.064,0.072,1
Mapkbp1,0.616822014243889,-0.593915455951639,0.021,0.027,1
Vps72,0.6171046632573,-0.18464777150635,0.199,0.208,1
Snapc3,0.617579443109348,0.301432598002889,0.089,0.08,1
Cxcl9,0.618267009079893,0.20991590551266,0.03,0.036,1
Il17ra,0.618771020843768,-0.378918763320876,0.114,0.125,1
Fbxl18,0.618794602317334,-0.670041223523286,0.021,0.027,1
Slc9a5,0.619979475933009,-0.557330666738747,0.021,0.027,1
Ppil3,0.620189098656411,-0.327092065477746,0.068,0.076,1
Trmt2b,0.620326981291225,0.264888850914775,0.089,0.08,1
Cbr4,0.620344367760998,0.736900703473665,0.03,0.024,1
Kif22,0.62035173976609,-0.116091481735165,0.072,0.081,1
Mrpl30,0.620807493791639,0.169023885958947,0.136,0.124,1
Gm47283,0.621014845858577,0.123592216702232,0.195,0.209,1
Tcf20,0.621058369546501,0.413362052185258,0.186,0.176,1
Sc5d,0.621095519015348,0.265666986552017,0.106,0.096,1
Pxk,0.621207955896987,-0.255015501491188,0.136,0.147,1
Zbtb33,0.621212654792503,0.266626831864345,0.081,0.072,1
E230029C05Rik,0.621567691485714,0.309001562131649,0.017,0.022,1
Sys1,0.62201746743913,0.256692421646608,0.076,0.068,1
Rnaseh1,0.622264451696911,0.338727855843227,0.076,0.068,1
Lin37,0.622301754751479,0.245254681854924,0.085,0.075,1
Prr11,0.622349434116114,0.485093006304046,0.127,0.118,1
Dnpep,0.622535898437418,-0.159259754251637,0.051,0.059,1
Nif3l1,0.622670195983177,0.562202563832199,0.064,0.057,1
4933412E12Rik,0.62295369189187,0.180225481830641,0.034,0.028,1
Cbx4,0.623320342468329,-0.157174211082648,0.22,0.231,1
Myo9a,0.623355753542438,-0.245882258569659,0.072,0.081,1
Naa60,0.623366572408772,0.267570387786231,0.153,0.142,1
1110002L01Rik,0.623448843737499,0.361809868738831,0.047,0.04,1
Zfp324,0.623695240968512,-0.946836495459089,0.013,0.017,1
Lpar2,0.624190431970441,-0.802062712483106,0.013,0.017,1
Dcp1a,0.624289346787633,-0.20450254700204,0.068,0.078,1
Top1mt,0.624332441907,-0.350393429813165,0.021,0.027,1
Ubl5,0.625772990668844,-0.163118455177177,0.678,0.666,1
Uhrf2,0.625873346856672,-0.133143363603884,0.195,0.205,1
ENSMUSG00000121360,0.625997700540368,0.203825755472098,0.076,0.067,1
Arhgef10,0.626172892374511,-0.670041458911483,0.013,0.017,1
Galnt6,0.626187831858516,-0.143844239225234,0.14,0.124,1
Parp14,0.626205813618362,-0.111007857208805,0.191,0.203,1
Proser1,0.626242881446417,-0.677393125482875,0.059,0.067,1
Otub1,0.626742890547839,0.143022053696318,0.169,0.157,1
Nckipsd,0.627077990439784,0.180728444150131,0.034,0.028,1
